time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos, cube x, cube y, cube deg
399242201,46.4,19.5,0,176.748,-3.69106,2.90044,-177.979,-0.116651,0.155534,0.0777671,-0.0933205,0.15213,-0.0525513,0.0611572,0,21.5863,0.020763,5,70.4338,0,
399278863,46.4,19.5,0,176.748,-3.77895,2.90044,-177.979,-0.116651,0.155534,0.0777671,-0.0933205,-0,-0.0602417,0.0338745,0,21.5863,0.020763,5,70.4338,0,
399324721,46.4,19.5,0,176.748,-3.69106,2.90044,-177.979,-0.116651,0.155534,0.0777671,-0.0933205,-0.45639,-0.065918,0.0708618,-0.01,22.3794,0.0778614,5,70.4338,0,
399354724,46.3992,19.5116,0.01,176.748,-3.69106,2.90044,-177.979,-0.116651,0.108874,0.0777671,-0.0933205,-4.25964,-0.0545654,-0.116821,-0.02,22.9796,0.212821,5,70.4338,0,
399384669,46.3981,19.6009,0.05,177.187,-3.69106,2.90044,-177.979,-0.0933205,-0.0622137,-0.0622137,-0.0699904,-0.760651,-0.00952148,-0.0822144,-0.05,23.3441,0.391037,5,70.4338,0,
399433265,46.4023,19.698,0.04,177.187,-3.69106,2.90044,-177.979,-0.0777671,-0.054437,-0.311068,0.0622137,6.38947,-0.0100708,-0.0162964,-0.04,24.2444,1.18176,5,70.4338,0,
399470838,46.4021,19.7369,-1.2424e-17,177.275,-1.4938,2.90044,-177.979,0,-0.054437,-0.326622,0.124427,0.912781,-0.157654,-0.475891,0,24.6302,1.83926,5,70.4338,0,
399493187,46.3996,20.0769,0.01,177.451,-0.0875469,2.90044,-178.682,0.583253,-0.349952,-0.528816,0.404389,-0.45639,-0.109863,-1.4903,-0.01,24.716,2.33584,5,70.4338,0,
399534959,46.4014,20.2612,0.02,175.518,3.51597,2.90044,-178.682,0.808778,-0.5677,-0.699904,0.528816,-6.99799,0.459229,-0.671265,-0.04,24.716,3.43109,5,70.4338,0,
399573774,46.4102,20.5992,0.04,177.803,3.60386,2.81255,-178.682,1.11207,-0.933205,-1.05763,0.855438,-1.97769,0.0560303,-0.371155,-0.04,24.716,4.3464,5,70.4338,0,
399610810,46.4268,21.2906,0.01,177.978,3.42808,2.90044,-178.682,1.82753,-1.75754,-1.58645,1.55534,3.95538,-0.378113,-1.34894,-0.01,24.716,5.14404,5,70.4338,0,
399664390,46.4545,22.3665,0.04,177.891,3.42808,3.33989,-178.77,2.91627,-2.90071,-2.69074,2.52743,-1.82556,-0.138245,-0.514343,-0.03,24.716,6.17527,5,70.4338,0,
399702215,46.4814,23.3821,0.02,177.715,3.34019,3.33989,-178.77,3.91946,-4.01278,-3.8417,3.32843,1.21704,-0.186035,-0.736267,-0.04,24.716,6.74453,5,70.4338,0,
399750891,46.5162,25.1709,0.08,177.891,3.51597,3.252,-178.857,5.98807,-5.79365,-5.20262,5.28039,-4.10751,0.323364,-0.842285,-0.09,24.716,7.45393,5,70.4338,0,
399796618,46.5593,26.8935,0.11,177.891,3.51597,3.252,-178.77,7.69894,-7.53563,-7.13124,6.79685,5.32455,-0.589966,-1.03125,-0.09,24.716,8.14084,5,70.4338,0,
399840707,46.6204,29.393,0.14,177.891,3.42808,3.252,-178.857,10.1019,-10.5063,-9.49536,9.06764,1.97769,-0.907104,-1.29071,-0.14,24.716,8.71875,5,70.4338,0,
399874423,46.6593,31.4264,0.15,177.715,3.51597,3.33989,-178.857,12.4039,-12.3028,-11.5329,11.074,3.34686,0.659546,-0.822327,-0.18,24.716,9.25167,5,70.4338,0,
399911346,46.712,33.5511,0.17,177.803,3.51597,3.252,-178.857,14.2314,-14.9391,-13.2671,13.3837,-3.49899,0.419495,-0.707153,-0.17,24.716,9.95069,5,70.4338,0,
399948315,46.7509,35.7865,0.21,177.715,3.42808,3.252,-178.945,16.891,-16.961,-15.7401,15.1801,-5.47668,-0.346436,-0.724731,-0.24,24.716,10.4525,5,70.4338,0,
399981194,46.8032,38.0355,0.25,177.803,3.51597,3.252,-178.945,18.9596,-19.8384,-17.7387,17.241,-18.2556,-0.491455,-1.19147,-0.31,24.7374,10.8106,5,70.4338,0,
400028527,46.8298,40.4285,0.41,177.715,3.34019,3.33989,-178.945,21.7981,-21.2615,-20.4294,19.8695,7.30225,0.0598755,-0.895203,-0.39,24.7374,11.8851,5,70.4338,0,
400060119,46.884,42.9593,0.45,177.803,3.42808,3.16411,-178.945,23.9834,-25.0566,-22.5136,21.9381,-4.10751,0.667419,-1.39288,-0.46,24.7374,12.5045,5,70.4338,0,
400116337,46.9432,47.4949,0.51,177.803,3.42808,3.252,-179.033,28.8671,-29.2171,-27.1096,26.4564,-0.45639,0.149231,-0.611206,-0.54,24.7374,13.5808,5,70.4338,0,
400158951,46.9867,50.7135,0.61,177.803,3.51597,3.252,-179.033,32.1334,-32.5533,-30.2592,29.5904,-15.0609,1.40259,-0.454285,-0.64,24.7374,14.2175,5,70.4338,0,
400185475,47.0242,53.9906,0.66,177.803,3.34019,3.16411,-179.033,35.4307,-35.9284,-33.4399,32.8566,-6.84586,-0.253418,-0.771606,-0.7,24.7374,14.9182,5,70.4338,0,
400234483,47.0663,58.4002,0.78,177.803,3.34019,3.252,-179.033,39.949,-40.5633,-37.6704,37.126,-0.45639,-0.0615234,-0.653687,-0.81,24.7374,15.7557,5,70.4338,0,
400268952,47.0835,60.1621,0.86,177.803,3.51597,3.252,-179.033,41.6909,-42.3753,-39.4513,38.8447,-9.12781,-0.0395508,0.000366211,-0.89,24.7374,16.1519,5,70.4338,0,
400306436,47.1097,63.8024,0.94,177.715,3.42808,3.33989,-179.033,45.3849,-46.0537,-43.0596,42.4375,-4.10751,-0.429932,-1.10284,-0.94,24.7374,16.9548,5,70.4338,0,
400341665,47.1372,67.5186,1.02,177.978,3.51597,3.252,-179.033,49.1644,-50.813,-45.797,46.0381,1.97769,-0.0369873,-0.199219,-1.03,24.7374,17.5967,5,70.4338,0,
400396580,47.1662,72.2159,1.02,177.891,3.51597,3.252,-179.033,53.947,-54.5925,-51.373,50.7042,4.25964,-0.105652,-0.565613,-1.08,24.7374,18.4064,5,70.4338,0,
400436716,47.1946,77.1017,1.08,177.978,3.51597,3.252,-179.033,58.9164,-59.4607,-56.2489,55.549,-0.760651,-0.486694,0.590149,-1.08,24.8017,19.2231,5,70.4338,0,
400488941,47.2145,81.0745,1.18,178.066,3.51597,3.33989,-179.033,62.9369,-63.5279,-60.1529,59.4607,-11.8661,-0.31604,-0.457214,-1.23,25.1661,20.0484,5,70.4338,0,
400519744,47.2243,84.3444,1.28,178.154,3.51597,3.33989,-179.033,65.9854,-66.5998,-63.1313,63.4502,-13.2353,-0.435059,-0.442566,-1.33,25.3162,20.68,5,70.4338,0,
400556466,47.2286,88.154,1.41,178.154,3.51597,3.252,-179.033,70.1537,-70.6514,-67.1363,66.4753,5.62881,0.22522,-0.644897,-1.41,25.5091,21.4603,170.45,338.11,26.3444,
400583269,47.2406,92.242,1.35,178.506,3.42808,3.252,-179.033,74.3298,-74.742,-71.1725,70.5348,13.3875,-0.13092,-1.1488,-1.35,25.5734,21.6818,-1629.14,-3306.64,26.2711,
400634608,47.2667,97.4841,1.31,178.594,3.51597,3.33989,-179.033,79.6491,-79.9213,-76.4839,75.7063,-0.30426,-0.361084,0.228699,-1.31,25.7235,22.6092,2144.14,4379.51,26.0535,
400673829,47.2837,100.439,1.33,178.594,3.51597,3.33989,-179.033,82.9075,-83.0786,-79.7968,77.806,-6.38947,0.432678,-1.39307,-1.36,25.7878,23.0401,176.945,386.933,24.181,
400704065,47.2904,105.015,1.41,178.506,3.51597,3.07622,-178.945,87.278,-87.4025,-84.0274,83.1953,-17.1907,1.409,0.532471,-1.41,25.7878,23.3255,5,70.4338,0,
400750320,47.2888,109.414,1.54,178.594,3.42808,3.16411,-179.033,91.7574,-91.8041,-88.359,87.5891,-19.929,-0.244995,0.304504,-1.54,25.7878,23.5436,5,70.4338,0,
400778216,47.2865,112.776,1.59,178.594,3.51597,3.16411,-179.033,95.1325,-95.1403,-91.7107,90.9797,-8.67142,-0.0338745,-0.349915,-1.59,25.7878,23.6578,5,70.4338,0,
400804021,47.2919,116.135,1.6,178.945,3.60386,3.16411,-178.945,98.5231,-98.492,-95.1092,94.2848,2.58621,-0.276672,1.01825,-1.61,25.7878,23.6681,5,70.4338,0,
400839201,47.2968,119.565,1.59,179.033,3.42808,3.16411,-178.945,101.984,-101.953,-98.5465,97.6522,-26.1664,0.190613,-0.481201,-1.59,25.7878,23.6578,-229.55,470.453,-26.695,
400879555,47.3108,124.035,1.54,179.121,3.51597,3.16411,-178.945,106.448,-106.378,-103.111,102.085,-11.8661,-0.262573,0.770325,-1.48,25.7878,23.6335,5,70.4338,0,
400907686,47.3182,127.365,1.55,179.121,3.51597,3.16411,-179.033,109.862,-109.729,-106.401,105.359,7.15012,-0.283081,-0.261292,-1.49,25.7878,23.6301,5,70.4338,0,
400942719,47.338,131.967,1.39,179.033,3.51597,2.98833,-178.945,114.535,-114.287,-111.028,109.916,4.5639,0.0767212,-0.257263,-1.39,25.7878,23.6301,5,70.4338,0,
400975882,47.3645,135.696,1.41,179.033,3.51597,3.07622,-178.945,117.965,-118.844,-114.535,113.346,2.89047,-0.196472,-0.987488,-1.41,25.7878,23.6301,84.6686,165.402,26.2711,
401013002,47.3641,139.942,1.43,179.033,3.51597,2.72466,-179.033,122.545,-122.273,-119.023,117.84,5.47668,-0.0336914,0.801636,-1.47,25.7878,23.6266,5,70.4338,0,
401052023,47.3707,143.317,1.41,179.033,3.51597,2.63677,-179.033,125.967,-125.609,-122.382,121.231,-3.49899,0.377747,0.210571,-1.41,25.7878,23.6214,196.844,396.459,26.0506,
401078135,47.3888,147.126,1.43,179.033,3.51597,2.63677,-178.945,129.537,-130.26,-125.952,124.684,13.2353,-1.23669,0.300476,-1.43,25.7878,23.6197,178.323,360.896,25.9031,
401113578,47.3925,151.501,1.37,179.033,3.51597,2.63677,-178.945,134.296,-133.791,-130.555,129.296,7.45438,0.0897217,-0.632629,-1.37,25.7878,23.618,169.702,345.382,25.7553,
401148131,47.4058,155.016,1.34,179.121,3.51597,2.63677,-178.945,137.904,-137.22,-134.094,132.787,9.12781,-0.435242,0.221558,-1.31,25.7878,23.6162,5,70.4338,0,
401177103,47.4343,158.275,1.29,179.121,3.51597,2.63677,-178.945,140.37,-140.797,-137.617,136.264,1.67343,1.48993,0.403198,-1.3,25.7878,23.6162,210.546,465.035,24.029,
401205144,47.4429,162.09,1.24,179.121,3.51597,2.63677,-178.945,145.176,-144.305,-141.07,139.763,13.5396,-0.0791016,0.225586,-1.24,25.7878,23.6162,210.641,478.816,23.4173,
401256531,47.4726,166.886,1.21,179.209,3.51597,2.63677,-179.033,150.114,-149.095,-145.829,144.468,1.36917,0.434692,-0.349365,-1.19,25.7878,23.6162,423.131,1089.13,21.0731,
401295029,47.5869,172.829,1.12,-178.33,3.51597,2.63677,-178.945,156.141,-155.037,-151.778,150.332,0.608521,-0.00695801,0.419312,-1.12,25.7878,23.6162,220.89,525.487,22.489,
401328923,47.6643,176.174,1.06,-177.715,3.51597,2.63677,-178.945,158.598,-158.699,-155.425,153.948,15.8215,-0.810791,-0.37793,-0.94,25.7878,23.6162,194.319,525.487,19.9528,
401363142,47.8501,181.25,0.86,-176.572,3.51597,2.63677,-177.891,164.695,-163.435,-160.2,158.66,9.27994,-1.1499,0.373535,-0.86,25.7878,23.6145,-621.404,-1834.33,18.8163,
401412383,48.1446,186.095,0.63,-174.727,3.60386,2.72466,-175.166,169.595,-168.234,-165.1,163.482,3.0426,-0.782227,-0.649109,-0.63,25.7878,23.611,5375.38,15988.8,18.5707,
401444537,48.8229,190.85,0.59,-169.98,9.93198,5.09771,-170.244,174.439,-173.117,-169.882,168.195,14.7566,-0.393127,-0.351562,-0.52,25.7878,23.6093,1739.11,5422.3,17.7471,
401492738,49.6692,195.458,0.41,-168.926,13.0082,7.73442,-168.486,178.211,-178.157,-174.89,173.125,18.8641,-1.30792,-0.115356,-0.33,25.7878,23.6093,190415,607030,17.4154,
401537169,50.9356,201.77,0.17,-168.838,13.3597,10.0196,-168.398,185.708,-184.254,-180.987,179.191,23.5802,-1.12006,0.577148,-0.09,25.7878,23.6093,-2684.67,-9109.42,16.4431,
401581580,51.9588,206.659,-0.09,-168.838,13.3597,10.7227,-168.311,190.677,-189.223,-186.066,184.16,13.3875,-0.68042,0.518005,0.09,25.7878,23.6093,-2369.97,-8328.75,15.9084,
401616745,52.8045,210.593,-0.23,-168.838,13.3597,10.8985,-168.311,194.402,-194.208,-189.76,187.854,9.43207,-0.280518,-0.330872,0.32,25.7878,23.6093,-2303.62,-8328.75,15.4856,
401643941,53.7859,215.194,-0.36,-168.926,13.2718,11.0743,-168.311,199.488,-198.003,-194.706,192.847,22.6674,-0.400452,0.186218,0.4,25.7878,23.6093,-2224.02,-8328.75,14.976,
401690549,55.4641,220.155,-0.54,-162.598,18.8968,17.6661,-161.455,204.419,-202.949,-199.714,198.913,22.5153,-1.76074,0.0532837,0.63,25.7878,23.6093,-4458.87,-16884.3,14.8056,
401720632,56.652,223.381,-0.81,-160.752,19.6878,19.1602,-160.4,208.175,-206.705,-203.47,201.393,16.4301,-0.985657,-0.0402832,0.93,25.7878,23.6093,-2117.87,-8328.75,14.2928,
401777606,58.6427,229.237,-1.22,-162.686,19.4242,17.6661,-164.18,214.381,-212.903,-209.621,207.584,1.67343,-1.02448,-0.427185,1.26,25.7878,23.6093,-671.21,-2753.68,13.7776,
401804782,60.1576,234.026,-1.27,-163.037,16.4359,16.7872,-165.059,219.412,-217.981,-214.591,212.6,12.6268,-0.415649,-0.492188,1.27,25.7878,23.6093,-1985.19,-8328.75,13.4329,
401840241,61.6704,238.124,-1.33,-159.082,16.348,19.0723,-159.785,223.199,-223.013,-219.537,216.317,7.15012,-0.660461,0.214966,1.3,25.7878,23.6093,-1985.19,-8328.75,13.4329,
401891360,64.0736,243.145,-1.33,-155.566,24.1703,23.5547,-155.303,229.335,-228.036,-224.514,222.445,4.10751,-0.971741,0.850891,1.33,25.7878,23.6093,-984.26,-4137.93,13.4329,
401928583,66.025,247.282,-1.44,-156.533,24.7855,23.7305,-156.797,233.091,-232.804,-229.436,227.298,15.5173,-0.756958,-0.524048,1.53,25.7878,23.6093,-540.649,-2359.36,13.0006,
401963071,67.571,250.786,-1.64,-158.467,24.7855,22.3243,-160.049,236.964,-236.715,-233.192,231.085,2.73834,0.75293,0.773621,1.64,25.7878,23.6093,-422.359,-1834.33,13.0872,
401994461,69.1961,254.872,-1.72,-159.785,22.1488,20.2149,-163.564,241.996,-241.793,-236.941,234.826,5.93307,-0.422424,0.433228,1.73,25.7878,23.6093,-971.07,-4137.93,13.2601,
