time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos, cube x, cube y, cube deg
93562700,46.4,19.5,0,0.966778,178.946,-177.978,2.02147,8.69436,-11.0585,-7.45787,14.2081,0.15213,-0.0067749,0.0499878,0,18.2637,0.0311446,5,70.4338,0,
93610623,46.4,19.5,0,0.966778,178.946,-177.891,2.02147,8.69436,-11.0585,-7.45787,14.2081,-0.15213,-0.00823975,0.0102539,0,18.2637,0.0311446,5,70.4338,0,
93646832,46.4,19.5,0,1.05467,178.946,-177.891,2.02147,8.69436,-11.0585,-7.45787,14.2081,-0.760651,-0.0137329,0.00878906,-0.01,18.6924,0.140151,5,70.4338,0,
93680384,46.4,19.5,0.05,1.05467,178.946,-177.978,2.10936,8.69436,-11.0585,-7.45787,14.2081,-3.80325,0.0303955,-0.17926,-0.05,19.8499,0.358162,5,70.4338,0,
93710787,46.4,19.5,0.09,0.966778,178.946,-177.978,2.02147,8.69436,-11.0585,-7.45787,14.2081,1.82556,0.154175,-0.0314941,-0.09,20.2144,0.82014,5,70.4338,0,
93755015,46.4,19.5,0.03,1.05467,178.946,-177.891,2.02147,8.69436,-11.0585,-7.45787,14.2081,-0.30426,0.114258,-0.00585938,-0.04,21.0075,1.21983,5,70.4338,0,
93779091,46.4,19.5,0.03,0.966778,178.946,-177.978,2.02147,8.69436,-11.0585,-7.45787,14.2081,-0.15213,0.0653687,-0.163513,-0.03,21.672,1.59183,5,70.4338,0,
93824955,46.4,19.5,0.05,0.966778,178.946,-177.978,2.10936,8.69436,-11.0585,-7.45787,14.2081,-0.15213,-0.284729,0.148499,-0.05,22.4223,2.44658,5,70.4338,0,
93863451,46.4001,19.5039,0.04,0.966778,178.946,-177.978,2.10936,8.68659,-11.0585,-7.45787,14.2003,0.45639,-0.291504,0.0917358,-0.04,23.2797,3.31344,5,70.4338,0,
93899052,46.4017,19.5408,0.04,0.966778,178.946,-177.978,2.10936,8.60104,-11.1051,-7.46564,14.0836,0.30426,-0.170654,-0.0032959,-0.04,24.0943,4.57306,5,70.4338,0,
