time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos, cube x, cube y, cube deg
173086123,59.8948,42.8168,-111.33,-85.166,86.4847,-92.1972,-93.7793,-47.3757,-16.6111,-60.5495,-48.7911,190.619,0.773987,1.49066,112.59,29.0675,0.0121118,638.341,1634.17,21.2318,
173122454,60.6763,45.943,-114.74,-102.041,86.221,-106.699,-98.1738,-51.023,-13.9203,-64.119,-51.8162,131.288,-0.173401,0.336182,115.54,31.1468,0.0121118,-401.87,-1834.33,12.4798,
173173444,61.0234,49.3381,-116.32,-115.049,86.0453,-127.529,-103.359,-54.5692,-10.5685,-67.8362,-55.1913,9.5842,-0.292419,2.06909,116.47,34.1693,0.013842,-826.224,-5145.03,9.17031,
173210855,61.0578,51.6426,-116.44,-118.213,83.6722,-139.394,-107.227,-56.9566,-8.24331,-70.3248,-57.5788,-38.1847,-0.68042,3.0163,116.44,38.4995,0.0173025,-368.238,-3651.88,5.82928,
173247134,61.0135,53.6686,-115.64,-119.707,82.7054,-145.195,-109.6,-59.5463,-5.84031,-72.1912,-59.2041,-102.384,-0.277222,0.505005,115.19,42.508,0.0190328,-308.837,-4072.37,4.40248,
173281686,60.9471,55.9453,-114.47,-120.322,82.4418,-148.623,-110.039,-62.4003,-2.51188,-74.0809,-60.7283,-163.996,-1.34418,2.34668,113.61,46.9239,0.0190328,-856.042,-12517,3.93391,
173321117,60.5697,58.4143,-111.58,-120.322,82.3539,-148.975,-110.039,-66.3431,-0.00777671,-76.6395,-62.2448,-191.836,-0.726562,1.48407,110.5,51.7256,0.0190328,817.957,11029.5,4.21703,
173361813,60.0699,61.4294,-108.08,-120.322,82.4418,-148.711,-110.039,-70.4648,3.54618,-79.2291,-64.8189,-230.173,-0.159119,2.17584,106.72,57.3848,0.020763,-340.4,-1834.33,10.6411,
173397048,59.4638,64.242,-105.43,-120.234,82.4418,-147.656,-108.545,-74.7264,7.15457,-81.8188,-66.4598,-203.55,1.25757,1.93964,104.15,60.5573,0.020763,104392,607030,9.75743,
173431855,58.9127,66.9343,-102.99,-118.916,82.266,-142.207,-105.117,-78.9803,10.763,-83.8952,-67.9373,-229.869,-1.55017,1.43829,101.74,64.2015,0.020763,204.904,1060.79,10.7116,
173468897,58.2289,70.0681,-99.05,-116.631,82.3539,-131.221,-101.338,-83.0475,14.4102,-86.6948,-70.5814,-218.459,-1.18195,0.149414,97.84,67.1811,0.020763,165.241,769.881,11.8172,
173517660,57.4769,74.3977,-95.31,-111.973,84.2875,-117.773,-90.8789,-88.2112,19.154,-91.2908,-73.9721,-226.065,0.3479,0.262939,94.02,70.3751,0.020763,95.3995,493.432,10.4648,
173552034,57.0335,77.6427,-91.51,-106.084,86.9242,-107.842,-90.2637,-92.5662,23.0657,-93.5305,-76.6784,-179.057,0.440735,1.30078,91.51,71.104,0.020763,92.486,396.459,12.5668,
173601395,56.5758,80.6228,-88.17,-98.877,87.2757,-105.293,-89.9121,-95.848,25.9898,-96.5945,-79.5324,-182.708,0.330505,-0.678589,87.2,71.3183,0.020763,121.785,368.814,17.751,
173633452,56.0747,84.0876,-86.36,-95.0977,88.5941,-100.81,-89.9121,-100.32,29.9792,-99.9463,-81.7566,-109.99,0.805115,0.0100708,85.59,71.3183,0.020763,113.108,396.459,15.4009,
173662441,55.6717,87.72,-84.91,-93.6035,90.264,-92.7246,-88.7695,-104.815,34.0387,-102.598,-85.1783,-112.272,0.355591,-0.688843,84.91,71.3183,0.020763,137.574,358.248,20.5179,
173697165,55.3643,90.8946,-83.13,-90.8789,91.7582,-88.2421,-86.9238,-108.166,37.1105,-106.292,-87.8224,-90.8217,0.292053,-0.749634,83.13,71.3183,0.020763,148.444,294.606,26.2711,
173734430,55.1708,94.9297,-82.18,-83.584,92.2855,-82.8808,-85.6934,-112.56,41.0844,-110.266,-91.6485,-63.8947,0.449341,-0.846863,82.18,71.3183,0.020763,131.477,270.237,25.4103,
173770987,55.095,98.7796,-81.35,-78.3106,93.2523,-78.8378,-85.4297,-116.884,45.1049,-113.314,-95.6924,-39.5538,0.483215,-0.79303,81.35,71.3183,0.020763,117.605,248.705,24.7102,
173813335,55.0986,101.957,-81.12,-75.9375,94.5707,-77.871,-85.3418,-120.22,48.1845,-116.464,-98.8731,1.06491,0.624756,-0.505554,81.02,71.3183,0.020763,110.085,239.77,24.0231,
173849022,55.1781,106.359,-81.12,-73.4766,95.1859,-77.5195,-85.4297,-124.357,52.0806,-121.853,-103.127,16.8864,0.00292969,-0.72345,81.12,71.3183,0.020763,88.2979,236.991,19.6727,
173882520,55.245,110.291,-81.37,-73.0371,95.098,-77.2558,-85.4297,-128.386,56.1012,-125.221,-107.505,17.7992,0.973389,-1.52051,81.37,71.3183,0.020763,29.7299,235.731,6.09144,
173920795,55.3978,114.601,-82.09,-73.0371,95.098,-76.9921,-85.4297,-132.663,60.0984,-129.716,-112.062,41.2273,0.314209,-0.128723,82.09,71.3183,0.020763,55.261,238.336,12.1056,
173971449,55.6449,119.725,-83.18,-72.9492,95.098,-76.8164,-85.4297,-136.746,65.0833,-135.486,-117.825,89.7568,0.053833,-0.885864,83.18,71.3183,0.020763,38.3402,230.399,8.37735,
174010354,55.9855,123.788,-84.37,-72.6856,95.098,-76.3769,-85.4297,-140.844,67.9918,-140.136,-122.553,79.8683,-0.102722,1.73181,84.37,71.3183,0.020763,21.3599,232.629,4.09291,
174046187,56.3195,127.117,-85.4,-72.5977,95.1859,-75.6738,-85.4297,-143.962,71.0169,-143.784,-126.208,91.7345,0.859314,-1.12207,85.4,71.3183,0.020763,5.32699,209.355,0.0912323,
174075868,56.6825,130.427,-85.9,-72.7735,95.098,-75.498,-85.4297,-147.112,74.0654,-147.408,-129.77,84.5844,-0.39093,-0.651855,86.39,71.3183,0.020763,-10.0285,227.617,-3.84485,
174101850,57.1883,134.288,-87.53,-73.916,95.098,-75.8496,-85.5176,-151.273,78.2415,-150.969,-133.511,92.4951,0.999939,-0.774719,87.53,71.3183,0.020763,-24.7723,216.741,-7.96658,
174138734,57.6918,138.237,-88.56,-76.9922,95.098,-77.9589,-85.4297,-154.531,82.4176,-155.83,-137.173,85.6493,-0.0785522,-1.38593,88.56,71.3183,0.020763,-34.8916,209.355,-10.9932,
174186802,58.1948,143.14,-90.22,-81.211,93.6039,-83.6718,-85.7813,-158.933,86.6714,-160.791,-143.286,81.5417,-0.252869,-0.866272,90.69,71.3183,0.020763,5,70.4338,0,
174220715,58.4942,147.066,-91.16,-86.0449,92.9886,-86.8359,-87.4512,-163.179,89.9066,-165.481,-146.863,87.9312,0.72583,0.240417,91.59,71.3183,0.020763,345.325,709.4,25.7553,
174253134,58.6241,150.519,-92.02,-90.4395,91.7582,-92.1093,-88.5938,-166.585,93.2194,-169.027,-150.425,49.7466,-0.0803833,0.000915527,92.4,71.3183,0.020763,400.502,907.233,23.6473,
174283895,58.6286,155.013,-92.98,-96.7676,91.1429,-96.6796,-89.1211,-171.158,97.6288,-173.615,-154.873,32.4037,0.690491,0.471863,92.98,71.3183,0.020763,257.599,698.087,19.998,
174321375,58.4633,159.191,-93.33,-101.074,90.4398,-103.887,-89.9121,-175.668,102.163,-176.975,-159.298,-40.923,0.0743408,2.61713,93.27,71.3183,0.020763,178.616,605.534,16.0993,
174373202,57.9685,164.484,-92.83,-103.447,90.264,-108.896,-91.8457,-180.575,108.073,-182.341,-164.586,-53.8541,0.151978,1.56079,92.83,71.3183,0.020763,136.001,592.159,12.5565,
174409795,57.3176,168.465,-92.04,-105.996,90.0003,-114.258,-92.0215,-185.436,111.611,-186.462,-168.444,-98.1239,-0.693237,0.906555,92.04,71.3183,0.020763,76.7105,472.252,8.70692,
174446180,56.7152,171.955,-90.86,-107.314,90.0003,-118.652,-92.0215,-189.262,116.604,-189.347,-171.189,-141.329,-1.80505,1.52161,90.15,71.3183,0.020763,52.4212,436.06,6.26349,
174483642,55.7361,175.558,-88.58,-107.49,90.0003,-120.85,-92.0215,-194.402,120.306,-193.088,-173.879,-144.219,-0.816101,0.255981,88.58,71.3183,0.020763,34.3685,385.083,4.40684,
174513534,54.8701,178.56,-86.46,-107.49,90.0003,-122.08,-92.3731,-198.151,123.992,-195.88,-176.454,-211.613,-0.112976,-0.0188599,85.32,71.0182,0.020763,30.4824,389.201,3.7848,
174550723,53.513,182.628,-84.23,-107.49,90.0003,-121.992,-93.6035,-203.594,129.086,-199.496,-179.844,-201.268,-1.88763,1.77905,83.07,70.9539,0.020763,71.3352,349.716,10.8618,
174580154,52.1523,186.41,-80.43,-107.578,89.9125,-121.816,-87.8028,-208.937,134.218,-202.078,-183.25,-212.374,0.635376,-0.403748,80.43,70.911,0.020763,59.9275,289.802,10.8788,
174617097,50.8147,189.448,-77.66,-107.578,90.0003,-121.553,-82.1778,-212.887,138.083,-205.476,-185.762,-235.497,0.348633,0.698364,77.66,70.8253,0.020763,62.0024,284.527,11.486,
174674275,49.1699,193.348,-73.3,-105.293,93.6039,-116.191,-77.3438,-218.246,143.263,-208.882,-189.285,-280.68,-0.110779,1.68494,71.7,70.8039,0.020763,54.1633,258.433,10.9363,
174713195,47.0171,199.128,-68.53,-100.283,96.9437,-101.074,-71.0156,-226.155,150.985,-213.121,-194.636,-262.577,-0.580078,-0.329407,66.95,70.7395,0.020763,57.2605,260.353,11.5225,
174754841,45.9046,202.093,-65.31,-96.1524,99.0531,-95.5371,-68.4668,-230.058,154.889,-215.609,-197.241,-285.244,-0.401917,-0.112976,63.7,70.268,0.020763,57.3851,234.068,12.8272,
174782181,44.4528,205.991,-60.61,-89.2969,102.657,-87.6269,-68.2031,-235.074,160.006,-218.852,-200.67,-228.804,0.803284,0.570557,60.61,68.8746,0.020763,52.6916,191.389,14.279,
174817392,43.4376,209.243,-57.77,-81.5625,107.666,-79.4531,-64.6875,-238.901,163.879,-222.142,-203.392,-235.954,-0.164978,-1.01843,56.31,66.6452,0.020763,48.3412,171.712,14.4897,
174854940,42.5171,213.135,-53.65,-74.3555,115.752,-71.2792,-57.9199,-243.854,168.856,-224.576,-207.125,-213.591,-0.638855,-1.90356,53.65,63.88,0.020763,52.1523,180.781,14.9346,
174895410,42.0375,216.424,-51.16,-65.3906,122.959,-61.1718,-53.2617,-247.377,172.394,-227.928,-210.049,-174.95,-0.479553,0.0648193,50.09,58.7353,0.020763,44.7935,160.333,14.281,
174925662,41.955,220.268,-49.05,-54.2285,131.924,-50.5371,-47.9883,-251.934,176.819,-230.463,-213.93,-173.885,-0.77948,-1.02631,47.94,53.2262,0.020763,43.7389,161.983,13.7776,
174977994,42.504,224.5,-46.12,-39.4629,141.504,-37.9687,-39.0235,-256.313,181.244,-234.849,-217.81,-130.223,-1.43353,-1.53204,45.32,41.8864,0.020763,41.7222,163.491,12.9662,
175016474,44.0703,229.135,-43.92,-25.4004,158.819,-27.7734,-26.9824,-261.523,186.291,-239.336,-222.655,-44.2699,-2.09106,-1.93982,43.92,33.4405,0.020763,41.4615,200.311,10.5218,
175053713,45.6767,232.239,-43.32,-14.2383,168.838,-20.039,-19.4238,-265.45,189.923,-242.167,-226.271,3.80325,-2.43329,-2.72589,43.32,24.3516,0.020763,41.386,225.431,9.33157,
175077191,46.8496,233.956,-43.17,-6.32814,178.418,-12.041,-13.2715,-267.371,191.641,-245.083,-228.06,35.1421,-3.40503,-0.713562,43.17,14.9196,0.020763,39.0323,263.073,7.48364,
175125255,49.0687,236.208,-43.58,3.6035,-168.925,-6.85542,-4.57033,-270.233,195.125,-248.046,-231.497,52.9413,-1.65802,0.4552,43.9,3.04394,0.020763,30.4644,267.036,5.52956,
175146180,51.554,238.039,-44.04,13.9746,-158.818,1.84575,3.6035,-273.927,197.56,-251.849,-234.025,44.7263,-1.15338,1.15338,44.35,-3.04394,0.020763,23.8922,352.97,3.0988,
175179511,54.0187,239.378,-44.63,19.6875,-152.754,7.64653,12.3047,-276.517,200.53,-254.415,-237.213,45.639,-4.33722,-0.80896,44.76,-8.55305,0.020763,16.8145,337.295,2.03015,
175229823,57.0113,240.507,-45.32,23.9941,-149.414,16.9629,24.2578,-279.759,203.859,-257.611,-240.285,-7.15012,-4.1369,1.36743,45.41,-21.3719,0.020763,5,70.4338,0,
175260817,59.9871,241.484,-45.36,24.9609,-148.798,20.3907,28.125,-282.582,207.459,-260.582,-243.45,7.30225,-1.17316,-0.0895386,45.36,-27.8885,0.020763,-10.4159,465.035,-1.91512,
175311839,63.0425,242.363,-45.14,25.8398,-148.798,26.1036,31.1133,-285.467,211.169,-263.483,-246.685,-39.5538,-0.838989,-0.0426636,44.84,-39.8285,0.020763,-13.6569,561.962,-1.91512,
175342474,66.1794,243.104,-44.68,29.0918,-148.798,34.1016,34.2773,-288.804,214.777,-266.259,-249.866,-60.5478,-0.589417,2.58508,44.34,-45.3805,0.020763,5,70.4338,0,
175392313,69.1531,243.659,-43.98,31.8164,-148.798,41.2208,36.123,-291.44,217.732,-269.735,-252.93,-75.0002,-0.304504,-0.857483,43.56,-51.9829,0.020763,-36.3942,-2359.36,1.00343,
175431529,71.7218,244.179,-42.83,33.6621,-148.711,43.5938,36.123,-293.345,220.882,-271.827,-256.297,-69.2192,-0.622009,0.779663,42.39,-59.0997,0.020763,-42.9178,-1500.7,1.82399,
175481165,75.3231,244.759,-41.61,37.6172,-148.798,49.043,39.5508,-296.456,224.77,-275.42,-260.388,-86.7142,-0.363098,0.466187,41.13,-63.4727,0.020763,-92.977,-1179.33,4.73318,
175519136,78.9054,245.213,-40.19,42.1875,-148.183,53.9649,43.1543,-299.714,228.806,-279.184,-263.918,-76.5215,-0.188232,0.748718,40.19,-65.7449,0.020763,5,70.4338,0,
175552530,81.6316,245.519,-39.06,43.9453,-146.513,54.668,45.9668,-302.273,231.326,-281.564,-267.519,-131.745,-0.47113,-0.234375,38.35,-66.6452,0.020763,-216.327,-1650.78,7.61813,
175573016,83.2023,245.71,-37.72,44.8242,-145.371,55.8985,46.582,-303.579,232.998,-283.111,-269.377,-105.73,-0.0939331,-0.268799,37.72,-66.8167,0.020763,-206.027,-1179.33,10.1115,
175619561,86.5874,246.012,-35.69,48.3398,-143.789,60.4688,48.6914,-306.13,236.241,-287.225,-273.227,-118.814,-0.555725,-0.87323,35.69,-66.9025,0.020763,-262.553,-1179.33,12.7405,
175659097,89.6066,246.331,-34.08,51.1523,-140.449,61.2598,50.2734,-308.673,239.515,-289.776,-277.108,-131.44,0.0534668,-0.882751,33.24,-66.4309,0.020763,5,70.4338,0,
175681259,92.1375,246.556,-32.41,54.2285,-138.164,61.8751,52.0312,-310.617,241.98,-292.397,-280.319,-150.761,-0.478455,-0.295532,32.41,-66.3237,0.020763,5,70.4338,0,
175728953,95.5697,246.865,-29.9,57.6562,-134.648,62.4903,54.4043,-313.37,245.347,-295.989,-284.472,-133.722,-0.227234,-0.616882,29.12,-65.6377,0.020763,5,70.4338,0,
175768218,99.3222,247.143,-27.65,59.8535,-131.132,64.5997,57.1289,-316.201,248.668,-300.632,-288.804,-114.554,-1.02612,0.409424,27.65,-65.5091,0.020763,5,70.4338,0,
175803054,102.682,247.379,-26,62.4023,-128.759,67.4122,60.2051,-319.11,252.105,-303.572,-293.058,-133.875,-1.04022,0.306519,26,-65.4877,0.020763,5,70.4338,0,
175854419,105.442,247.501,-24.52,64.6875,-124.365,69.17,61.9629,-321.45,254.695,-306.472,-296.316,-102.688,-0.80603,-0.103455,23.21,-65.4877,0.020763,-19.356,52.5602,-26.6367,
175878271,109.443,247.615,-22.58,68.291,-119.97,70.3126,63.5449,-324.701,258.257,-311.379,-300.648,-106.187,-0.261108,-0.6026,22.58,-65.7449,0.0224933,-23.1695,69.7675,-23.1864,
175924061,112.954,247.699,-21.37,71.543,-116.806,70.4883,64.9512,-328.068,261.795,-314.374,-304.824,-79.2598,-0.0996094,0.127808,20.32,-66.6452,0.264729,-24.3135,78.6164,-21.4477,
175964952,117.663,247.721,-19.21,74.9707,-113.291,72.6856,68.291,-332.073,266.243,-319.475,-310.135,-135.852,2.01306,-0.31897,19.21,-68.5316,1.22675,-22.0267,82.31,-19.0408,
176005042,121.4,247.69,-17.87,75.498,-111.797,75.6739,70.9277,-335.262,269.751,-323.674,-314.21,-122.465,-1.72394,-0.248474,17.35,-71.8328,2.08842,-14.0705,90.838,-12.3861,
176050506,124.805,247.647,-16.04,75.5859,-109.775,76.9922,74.7949,-338.054,272.737,-328.185,-317.554,-20.6897,1.03253,0.624207,15.57,-76.6131,2.28047,-7.06863,100.279,-7.14481,
176076518,128.761,247.592,-14.93,75.9375,-107.402,77.2559,76.9922,-341.468,276.252,-332.851,-321.793,-136.004,-1.61737,-0.0736084,14.17,-79.5284,1.88598,7.89544,104.124,1.65645,
176112967,132.461,247.611,-12.52,78.2226,-105.381,79.1016,77.0801,-345.029,279.853,-336.063,-326.225,-108.012,-1.12994,0.609375,12.52,-84.3516,0.923955,18.7598,113.279,7.17658,
176159178,135.618,247.584,-11.49,80.7715,-103.711,80.8594,77.3437,-347.775,282.606,-340.153,-329.274,-124.747,0.695435,4.42804,10.88,-91.6827,-0.0882429,-22.08,75.459,-20.7547,
176203264,139.456,247.506,-10.32,82.8808,-100.986,82.002,79.4531,-351.414,286.222,-344.267,-333.263,-56.8967,-0.264404,1.11749,9.94,-98.4566,0.252617,-17.3054,79.5825,-16.4421,
176235255,143.301,247.362,-9.67,84.1113,-98.525,84.0235,80.332,-355.155,289.885,-348.241,-337.284,-54.3105,-1.15466,0.297546,9.44,-103.301,0.245696,-11.2309,86.0819,-11.1854,
176280533,148.707,247.066,-8.49,84.9023,-95.2731,84.9903,84.0234,-360.629,295.321,-353.086,-343.186,-45.7912,0.667236,-0.0492554,8.49,-108.317,0.332209,-4.39617,87.2567,-6.43903,
176320956,151.813,246.86,-8.38,85.2539,-94.6579,85.0782,86.1328,-363.46,298.105,-357.044,-346.064,-13.996,0.0933838,-0.623474,8.44,-112.755,0.48101,-737.074,-2753.68,15.0611,
176360051,155.532,246.565,-8.39,85.957,-94.57,86.836,86.3086,-367.131,301.713,-360.777,-349.975,1.21704,0.556641,-0.16626,8.35,-115.005,1.29596,11.6808,106.336,3.73514,
176412262,159.342,246.134,-8.26,89.8242,-94.6579,91.4942,86.3086,-370.731,305.158,-364.564,-354.494,2.28195,0.473694,-0.331055,8.27,-117.792,2.39813,24.0187,104.2,10.7473,
176447168,162.672,245.688,-8.19,92.5488,-94.6579,92.5489,86.3965,-374.192,308.487,-368.352,-357.379,-13.996,5.78064,0.641235,8.19,-119.464,3.5228,-24.3836,81.2131,-20.8344,
176487376,165.956,245.281,-7.54,93.6035,-94.57,93.6915,86.3086,-377.583,311.877,-371.167,-361.049,-76.5215,0.557556,0.14978,7.07,-120.043,4.40696,-19.0874,81.1966,-17.3293,
176526627,170.079,244.798,-7.24,94.6582,-97.3825,93.3399,86.6601,-381.347,315.61,-375.872,-365.513,-39.4017,0.650024,0.507568,7.18,-120.579,4.93122,-9.31654,83.9011,-10.1584,
176560275,172.58,244.405,-7.12,103.184,-98.0856,97.5586,82.5293,-383.462,317.492,-379.363,-368.274,-121.552,4.57086,2.09839,6.51,-120.579,5.06445,-3.81745,81.9637,-6.45255,
176598792,175.595,243.914,-5.7,113.291,-99.2282,102.832,82.7051,-386.083,320.175,-382.428,-372.458,-67.2415,2.96265,2.56238,5.7,-120.729,4.78415,1.01505,85.7298,-2.7914,
176637514,177.738,243.207,-4.22,121.465,-92.9,110.127,88.2422,-388.657,321.878,-385.336,-374.589,-5.47668,-2.22363,0.30542,4.22,-120.729,4.64919,8.09427,84.4278,2.20323,
176675382,179.911,242.333,-3.05,136.23,-84.8141,115.664,93.164,-390.811,324.056,-387.91,-377.482,-68.3064,-0.122864,-0.937317,2.51,-120.729,4.39311,15.1224,81.4959,7.44173,
176713004,181.897,241.522,-1.36,140.361,-77.695,120.41,94.7461,-392.631,326.186,-389.761,-380.67,-108.469,-0.110779,1.85706,1.36,-120.407,4.12319,20.752,77.8269,12.0443,
176750469,183.662,240.417,0.15,149.326,-60.9079,127.09,107.842,-393.89,327.913,-392.467,-383.547,-140.72,4.58862,1.82172,-1.04,-120.343,3.91037,29.582,74.5027,19.222,
176789107,184.821,239.179,1.92,157.5,-44.2086,136.846,121.465,-395.866,329.157,-394.551,-385.212,-156.238,1.70654,-0.832214,-2.88,-120.343,3.74773,-18.6283,75.4454,-18.3,
176823942,185.566,237.924,4.3,171.562,-24.4332,151.436,140.186,-397.398,329.911,-396.371,-387.07,-59.1786,1.20319,0.137695,-4.54,-120.407,3.73735,-11.1127,70.3127,-13.6571,
176869563,185.915,236.838,5.62,177.012,-6.23989,166.201,161.103,-398.238,330.806,-397.569,-388.727,-89.9089,3.57385,0.278687,-6.23,-120.472,3.73735,-7.56551,73.2245,-10.2882,
176906342,186.01,235.94,6.84,-177.715,1.14292,-177.1,178.594,-398.953,331.521,-398.378,-390.103,-118.661,1.46649,-0.242798,-7.55,-120.579,3.73735,-3.8179,73.2245,-7.25932,
176941125,185.957,235.303,8.85,-172.793,2.54917,-155.566,-156.006,-399.319,332.501,-398.844,-390.889,-72.8703,1.54376,0.199036,-8.85,-120.686,3.67679,-2.66482,74.2807,-6.22408,
177000087,185.607,234.57,9.79,-171.035,2.02183,-115.664,-132.627,-399.396,333.761,-399.754,-392.25,-26.0143,0.490723,-1.12939,-10.02,-120.686,3.6543,-33.6405,84.8921,-25.5329,
177028268,185.353,234.291,10.05,-170.947,-2.98794,-87.8027,-127.881,-399.389,334.305,-400.454,-392.918,19.1684,1.10394,-0.858398,-9.92,-120.686,3.65603,-32.1496,82.5565,-25.3096,
177081072,185.131,234.091,9.96,-151.875,-13.0954,-68.1152,-127.617,-399.412,335.091,-401.426,-393.268,135.852,-6,-5.62317,-9.63,-120.536,3.7806,-31.6002,81.6562,-25.235,
177122407,185.116,233.788,9.8,-139.834,-20.7418,-63.1933,-127.881,-399.692,335.837,-401.426,-393.712,-14.9088,2.64331,-2.005,-9.82,-120.536,3.81348,2.34356,43.5803,-3.83965,
177156649,184.942,233.585,9.73,-135.791,-28.5641,-63.7207,-123.486,-399.653,336.514,-402.064,-394.435,79.5641,0.58429,-0.655334,-9.2,-120.472,3.85674,1.61043,45.7406,-4.64255,
177196155,184.846,233.483,8.3,-135.703,-37.0895,-63.5449,-123.223,-399.49,337.066,-402.6,-394.917,97.6675,-1.01971,1.36963,-8.3,-120.45,3.86712,2.07567,45.7406,-4.00757,
