time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos, cube x, cube y, cube deg
303827609,46.4,19.5,0,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,0.30426,-0.0265503,0.076355,0,22.358,0,5,70.4338,0,
303866542,46.4,19.5,0,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,0.15213,-0.0144653,0.0789185,0,22.358,0,5,70.4338,0,
303913668,46.4,19.5,0,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,-0.30426,0.010437,0.102173,0,22.358,0.0968942,5,70.4338,0,
303932821,46.4,19.5,0,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,-0.760651,-0.117371,0.0682983,0,23.4298,0.278571,5,70.4338,0,
303979811,46.4,19.5,0.06,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,1.5213,0.131836,0.168091,-0.05,24.3301,0.719785,5,70.4338,0,
304026277,46.4,19.5,0.02,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,-0.15213,-0.00915527,0.0170288,-0.01,24.6731,1.31499,5,70.4338,0,
304063552,46.4,19.5,0.01,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,0.45639,0.0291138,0.112427,-0.01,24.716,1.95,5,70.4338,0,
304108888,46.4,19.5,0.01,-1.31838,0.264016,2.90044,-177.803,8.25109,9.66645,6.36135,-10.343,1.82556,0.191895,0.0245361,0,24.716,3.2771,5,70.4338,0,
304154349,46.4001,19.5078,-0.01,-1.31838,0.264016,2.90044,-177.803,8.25109,9.64312,6.35357,-10.343,3.65112,0.10199,0.0443115,0.01,25.2304,4.1924,5,70.4338,0,
304201283,46.4002,19.5155,-0.13,-1.31838,0.264016,2.90044,-177.803,8.25109,9.61201,6.33802,-10.3586,-7.60651,-0.0316772,-0.0291138,0.1,25.3162,5.30842,5,70.4338,0,
304227756,46.4002,19.5253,-0.04,-1.31838,0.264016,2.90044,-177.803,8.24331,9.58091,6.33802,-10.3586,-0.15213,-0.0829468,0.0232544,0.01,25.3805,6.10087,5,70.4338,0,
304267165,46.4017,19.636,-6.21202e-18,-1.31838,0.264016,2.90044,-177.803,8.13444,9.44093,6.30691,-10.1953,-0.608521,0.229614,0.0552979,0.01,25.4234,6.7428,5,70.4338,0,
304312586,46.4051,19.7973,-0.01,-1.23049,0.264016,2.90044,-177.803,7.96335,9.34761,6.13582,-9.9853,-2.58621,-0.16626,0.21167,0,25.4877,7.50584,5,70.4338,0,
304344029,46.4076,19.9508,-6.21202e-18,-1.31838,0.264016,2.90044,-177.803,7.68339,9.33983,5.8092,-9.9853,6.23734,0.125793,-0.240234,0,25.4877,7.86746,5,70.4338,0,
