time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos, cube x, cube y, cube deg
459034928,46.4,19.5,0,-5.00978,-4.74575,-4.30659,-178.242,7.97891,7.00682,7.90114,0,-0.15213,-0.0205078,0.00878906,0,22.4223,0.00173025,5,70.4338,0,
459085384,46.4,19.5,0,-5.09767,-4.65786,-4.30659,-178.242,7.97891,7.00682,7.90114,0,-0.30426,-0.00897217,0.0270996,0,22.4223,0.00173025,5,70.4338,0,
459147271,46.4,19.5,0,-5.09767,-4.65786,-4.30659,-178.242,7.97891,7.00682,7.90114,0,0.15213,-0.0186768,0.00732422,0,22.4223,0.00173025,5,70.4338,0,
459207032,46.3949,19.5522,0,-5.18557,-7.1188,-4.30659,-170.332,7.86225,6.95238,7.86225,0,0.608521,-0.135681,0.121582,0,22.4223,0.00173025,5,70.4338,0,
459252760,46.387,19.7351,0.01,15.6445,-22.0602,-18.7207,-148.272,7.4812,6.77351,7.65228,0,5.02029,0.13623,-0.67749,0.01,22.4223,0.00173025,5,70.4338,0,
459304926,46.6989,19.6631,-0.29,45.1758,-46.5817,-45.791,-123.311,6.82795,7.92447,7.58229,0,33.3165,0.0170288,-0.299927,0.29,22.4223,0.00173025,5,70.4338,0,
459359081,46.7681,19.7911,-1.37,53.7012,-58.5348,-49.8339,-120.938,6.28358,8.17332,7.07681,0,96.6026,-0.1474,-0.100708,1.91,22.4223,0.00173025,5,70.4338,0,
459406267,46.9721,19.959,-3.19,52.207,-60.2926,-47.5488,-124.102,5.37371,8.881,6.32247,0,120.943,-0.263855,-0.0900879,3.92,22.4223,0.00173025,5,70.4338,0,
459476877,47.349,20.2655,-6.77,47.0215,-63.2809,-43.6816,-122.607,3.88058,10.2186,4.96932,0,121.096,-0.551514,-0.271545,6.77,22.4437,0.00173025,5,70.4338,0,
459526008,47.6365,20.5789,-8.96,47.1972,-62.5778,-43.1542,-122.52,2.51188,11.0818,3.75615,0,134.179,0.00366211,0.660645,9.75,22.4437,0.00173025,5,70.4338,0,
459583023,47.9953,20.9793,-12.29,46.2305,-62.6657,-43.1542,-121.904,0.855438,12.2716,2.01417,0,146.653,-0.0670166,-0.684448,12.29,22.4437,0.00173025,5,70.4338,0,
459621008,48.403,21.3638,-15.2,45.2637,-62.6657,-43.0664,-118.828,-0.995419,13.1971,0.598807,0,173.58,0.325745,-0.299377,15.2,22.4437,0.00173025,5,70.4338,0,
459687330,48.957,21.9726,-19.93,43.1543,-62.8415,-42.6269,-115.049,-3.49174,14.628,-1.95195,0,236.258,-0.123047,-0.297913,21.32,22.4437,0.00173025,5,70.4338,0,
459746857,49.7169,22.6996,-26.13,41.748,-65.8297,-41.4843,-110.566,-6.52466,16.3,-5.11708,0,299.392,-0.652954,-0.7901,26.13,22.5509,0.00173025,5,70.4338,0,
459794703,50.5166,23.4236,-31.97,39.8144,-69.0817,-41.3964,-109.072,-9.44093,17.9098,-8.42995,0,375.609,0.520935,-0.287109,34.18,22.6581,0.00173025,5,70.4338,0,
459845227,51.5351,24.194,-39.07,35.8594,-69.3454,-41.3964,-104.502,-12.8082,19.8539,-12.3183,0,448.327,0.260376,-0.888611,41.7,22.8725,0.00173025,5,70.4338,0,
459897516,53.0691,25.1072,-50.19,31.8164,-73.2125,-41.3964,-98.877,-17.2099,22.3036,-17.6765,0,487.881,-0.287842,-0.552612,50.19,23.2583,0.00173025,5,70.4338,0,
459951317,54.4803,25.9705,-58.91,24.6972,-72.5094,-41.3085,-97.5586,-21.0127,23.9678,-22.5525,0,479.971,-0.599854,-1.18286,61.81,23.7085,0.00173025,5,70.4338,0,
460009110,56.2479,27.2704,-70.59,9.66795,-68.5543,-45.6152,-96.3281,-25.5309,25.251,-28.8594,0,491.228,0.100159,-0.856201,73.55,23.7728,0.00173025,5,70.4338,0,
460065606,57.7217,28.3753,-82.23,-2.19728,-68.3786,-52.6464,-93.7793,-29.0382,26.1375,-34.2331,0,457.455,-1.10999,-0.594727,85.02,23.8156,0.00173025,5,70.4338,0,
460127511,59.4813,29.9586,-92.91,-19.5996,-94.57,-61.6992,-94.834,-32.7633,26.5808,-40.9055,0,378.956,1.18048,-0.254883,95.25,23.8585,0.00173025,5,70.4338,0,
460181013,60.7745,31.7117,-101.58,-45,-107.226,-71.9824,-95.9766,-35.7651,26.0131,-46.4192,0,331.644,0.968994,0.4021,103.57,23.88,0.00173025,5,70.4338,0,
460230021,61.8761,34.2294,-107.25,-73.7403,-104.677,-83.5839,-97.2071,-39.3268,24.3022,-52.3062,0,265.923,0.0655518,0.26239,108.89,23.9014,0.00173025,5,70.4338,0,
460301177,62.3279,36.8336,-112.49,-100.459,-102.392,-104.326,-101.689,-42.4142,21.2926,-56.7855,0,103.448,0.881287,2.91943,114.1,24.0943,0.00173025,5,70.4338,0,
460347430,62.299,39.9997,-115.11,-113.906,-102.041,-125.859,-106.875,-46.9013,18.0264,-61.8715,0,8.0629,0.202148,1.67834,115.34,24.4587,0.00173025,5,70.4338,0,
460406627,62.088,43.0566,-115.25,-118.477,-101.953,-139.043,-111.182,-50.9219,13.4693,-66.0009,0,-113.033,-0.256897,2.66675,114.33,25.9164,0.00173025,5,70.4338,0,
460447378,61.776,45.5603,-112.81,-120.059,-101.777,-143.525,-112.852,-55.4557,10.1097,-68.5828,0,-155.629,-0.0477905,1.57819,112.81,27.6956,0.00173025,5,70.4338,0,
460484546,61.3843,48.022,-110.67,-119.883,-101.777,-143.877,-112.764,-59.6474,6.56354,-71.2191,0,-202.789,-1.27881,2.53308,109.46,31.6613,0.00173025,5,70.4338,0,
460532971,60.8533,50.8245,-106.91,-119.883,-101.425,-143.789,-110.742,-64.1812,1.82753,-73.8165,0,-235.802,-0.119385,1.60236,105.56,36.5488,0.00173025,5,70.4338,0,
460570171,59.9398,53.7994,-102.66,-119.619,-100.195,-143.525,-108.369,-69.9904,-2.06083,-77.0672,0,-245.994,-0.570374,0.788452,102.66,39.5713,0.00173025,5,70.4338,0,
460606511,59.3149,55.7618,-99.72,-118.389,-99.1403,-142.207,-104.854,-73.5444,-5.02376,-79.128,0,-244.93,0.292236,1.41998,98.23,46.5166,0.00173025,5,70.4338,0,
460642317,58.6847,57.7634,-96.84,-116.982,-97.3825,-132.451,-100.371,-77.0905,-7.92447,-81.3133,0,-232.607,-0.462341,-0.25708,95.37,50.1179,0.00173025,5,70.4338,0,
460670226,58.1044,59.8433,-93.98,-114.17,-94.8336,-121.377,-97.2949,-80.5978,-10.8952,-83.6307,0,-187.272,1.01001,0.201233,92.75,57.1704,0.00173025,5,70.4338,0,
460700081,57.5825,62.702,-91.53,-107.402,-89.9997,-108.457,-92.6367,-85.1628,-14.838,-86.8736,0,-219.372,-0.372986,-1.4826,90.28,59.8285,0.00173025,5,70.4338,0,
460736134,57.1694,65.5631,-87.77,-99.4922,-88.3297,-100.81,-87.0117,-89.6577,-18.8585,-89.9765,0,-196.704,0.173218,-0.923401,87.77,62.5509,0.00173025,5,70.4338,0,
460774759,56.8796,67.7675,-85.21,-93.3399,-88.2418,-97.6464,-87.0117,-93.0172,-22.0081,-92.3795,0,-175.558,-0.368225,-0.990784,84.03,68.9603,0.00173025,5,70.4338,0,
460812428,56.4151,70.6971,-82.08,-91.9336,-87.9782,-93.7792,-86.836,-97.52,-26.0831,-95.6769,0,-136.613,0.685181,-0.316956,82.08,70.1822,0.00173025,5,70.4338,0,
460850891,56.045,73.6662,-80.59,-87.8028,-87.8024,-87.4511,-86.836,-101.836,-30.0803,-99.3319,0,-133.722,0.221008,-0.0227051,79.86,71.5113,0.00173025,78.2547,215.039,19.1426,
460889059,55.8893,76.6587,-78.43,-80.0684,-87.3629,-76.4648,-86.836,-106.129,-34.1164,-103.026,0,-85.1929,0.528442,-0.260925,78.43,71.6399,0.00173025,92.4927,227.368,21.3902,
460920998,55.7965,78.3887,-77.58,-74.6192,-87.3629,-76.289,-86.836,-108.236,-37.1805,-104.822,0,-49.138,0.0552979,-1.41083,77.25,71.6399,0.00173025,96.0589,203.959,24.484,
460970435,55.873,82.3416,-76.95,-70.0488,-82.4411,-75.6738,-85.6055,-113.439,-41.9009,-110.771,0,10.9534,0.206909,-1.07758,77,71.3183,0.00173025,80.073,198.828,21.0731,
460997699,56.0608,84.8262,-77.23,-66.3574,-81.4743,-73.7402,-84.2871,-117.452,-44.6539,-114.03,0,19.4727,0.195007,-0.234192,77.23,71.2755,0.00173025,90.2893,193.946,24.181,
461049705,56.3762,88.2839,-78.1,-65.127,-81.2106,-71.455,-84.1992,-121.426,-49.2888,-119.396,0,60.3957,0.21405,-0.915527,78.1,70.6324,0.00173025,82.6156,180.613,23.7238,
461091000,56.8225,91.5491,-79.45,-65.127,-81.2985,-70.9277,-84.2871,-126.348,-52.9983,-124.031,0,98.4282,-0.076355,0.0303955,79.45,70.6967,0.00173025,29.7285,176.56,8.1552,
461134751,57.2549,94.5118,-80.55,-65.0391,-81.2985,-71.0156,-84.2871,-130.198,-56.6844,-128.549,0,118.509,0.372253,-0.534851,81.13,70.6109,0.00173025,13.985,221.035,2.37064,
461159402,57.635,96.7848,-81.77,-65.0391,-81.2985,-71.0156,-84.1992,-133.13,-59.5307,-132.049,0,116.227,-0.0455933,-1.33246,82.44,70.6109,0.00173025,-15.8339,215.039,-5.638,
461195207,58.2472,99.8188,-83.66,-65.2149,-81.2985,-71.0156,-84.1992,-137.119,-63.2869,-136.761,0,111.968,0.0933838,-1.63367,83.66,70.6109,0.00173025,-12.783,227.368,-4.5519,
461230061,58.7299,102.034,-85.08,-66.0938,-81.65,-71.6308,-84.375,-140.09,-65.9854,-140.214,0,131.44,-0.105652,-1.65509,85.08,70.6538,0.00173025,-23.0256,176.56,-9.22492,
