time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,147.95,240,0,0,0,0,82.503,56.509,0
0.04,148.02,240.05,0,3.3001,2.2604,0,82.503,56.509,0
0.08,148.21,240.18,0,6.6002,4.5207,0,82.503,56.509,0
0.12,148.54,240.41,0,9.9004,6.7811,0,82.503,56.509,0
0.16,149.01,240.72,0,13.2,9.0414,0,82.503,56.509,0
0.2,149.6,241.13,0,16.501,11.302,0,82.503,56.509,0
0.24,150.33,241.63,0,19.801,13.562,0,82.503,56.509,0
0.28,151.18,242.22,0,23.101,15.822,0,82.503,56.509,0
0.32,152.19,242.87,0,27.728,15.974,0,86.649,49.92,0
0.36,153.41,243.47,0,33.375,13.495,0,92.708,37.485,0
0.4,154.86,243.93,0,38.96,9.0607,0,97.401,22.652,0
0.44,156.52,244.16,0,43.932,2.4389,0,99.846,5.543,0
0.48,158.35,244.08,0,47.564,-6.455,0,99.092,-13.448,0
0.52,160.3,243.63,0,50.189,-13.603,0,96.518,-26.159,0
0.56,162.38,243.07,0,54.05,-14.649,0,96.518,-26.159,0
0.6,164.62,242.46,0,57.911,-15.695,0,96.518,-26.159,0
0.64,167.02,241.81,0,61.771,-16.742,0,96.518,-26.159,0
0.68,169.56,241.12,0,65.632,-17.788,0,96.518,-26.159,0
0.72,172.27,240.39,0,69.493,-18.835,0,96.518,-26.159,0
0.76,175.12,239.61,0,73.354,-19.881,0,96.518,-26.159,0
0.8,178.14,238.8,0,77.214,-20.927,0,96.518,-26.159,0
0.84,181.3,237.94,0,81.075,-21.974,0,96.518,-26.159,0
0.88,184.62,237.04,0,84.936,-23.02,0,96.518,-26.159,0
0.92,188.07,236.11,0,87.252,-23.648,0,19.304,-5.2318,0
0.96,191.57,235.16,0,88.024,-23.857,0,19.304,-5.2318,0
1,195.11,234.2,0,88.796,-24.066,0,19.304,-5.2318,0
1.04,198.43,233.3,0,77.254,-20.938,0,-289.55,78.477,0
1.08,201.29,232.52,0,65.672,-17.799,0,-289.55,78.477,0
1.12,203.68,231.87,0,54.09,-14.66,0,-289.55,78.477,0
1.16,205.61,231.35,0,42.507,-11.521,0,-289.55,78.477,0
1.2,207.08,230.95,0,30.925,-8.3816,0,-289.55,78.477,0
1.24,208.09,230.68,0,19.343,-5.2425,0,-289.55,78.477,0
1.28,208.63,230.53,0,7.7609,-2.1034,0,-289.55,78.477,0
1.3068,208.75,230.5,0,0,-0,0,-289.55,78.477,0
