time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,46.44,19.5,0,0,0,0,0,100,0
0.04,46.44,19.58,0,0,4,0,0,100,0
0.08,46.44,19.82,0,0,8,0,0,100,0
0.12,46.44,20.22,0,0,12,0,0,100,0
0.16,46.44,20.78,0,0,16,0,0,100,0
0.2,46.44,21.5,0,0,20,0,0,100,0
0.24,46.44,22.38,0,0,24,0,0,100,0
0.28,46.44,23.42,0,0,28,0,0,100,0
0.32,46.44,24.62,0,0,32,0,0,100,0
0.36,46.44,25.98,0,0,36,0,0,100,0
0.4,46.44,27.5,0,0,40,0,0,100,0
0.44,46.44,29.18,0,0,44,0,0,100,0
0.48,46.44,31.02,0,0,48,0,0,100,0
0.52,46.44,33.02,0,0,52,0,0,100,0
0.56,46.44,35.18,0,0,56,0,0,100,0
0.6,46.44,37.5,0,0,60,0,0,100,0
0.64,46.44,39.98,0,0,64,0,0,100,0
0.68,46.44,42.62,0,0,68,0,0,100,0
0.72,46.44,45.42,0,0,72,0,0,100,0
0.76,46.44,48.38,0,0,76,0,0,100,0
0.8,46.44,51.5,0,0,80,0,0,100,0
0.84,46.44,54.78,0,0,84,0,0,100,0
0.88,46.44,58.22,0,0,88,0,0,100,0
0.92,46.44,61.788,0,0,90.4,0,0,20,0
0.96,46.44,65.42,0,0,91.2,0,0,20,0
1,46.44,69.084,0,0,92,0,0,20,0
1.04,46.44,72.78,0,0,92.8,0,0,20,0
1.08,46.44,76.508,0,0,93.6,0,0,20,0
1.12,46.44,80.268,0,0,94.4,0,0,20,0
1.16,46.44,84.06,0,0,95.2,0,0,20,0
1.2,46.44,87.884,0,0,96,0,0,20,0
1.24,46.44,91.74,0,0,96.8,0,0,20,0
1.28,46.44,95.628,0,0,97.6,0,0,20,0
1.32,46.44,99.548,0,0,98.4,0,0,20,0
1.36,46.44,103.5,0,0,99.2,0,0,20,0
1.4,46.44,107.48,0,0,100,0,0,20,0
1.44,46.44,111.5,0,0,100.8,0,0,20,0
1.48,46.44,115.55,0,0,101.6,0,0,20,0
1.52,46.44,119.63,0,0,102.4,0,0,20,0
1.56,46.44,123.74,0,0,103.2,0,0,20,0
1.6,46.44,127.88,0,0,104,0,0,20,0
1.64,46.44,132.06,0,0,104.8,0,0,20,0
1.68,46.44,136.26,0,0,105,0,0,0,0
1.72,46.44,140.46,0,0,105,0,0,0,0
1.76,46.44,144.66,0,0,105,0,0,0,0
1.8,46.44,148.86,0,0,105,0,0,0,0
1.84,46.44,153.06,0,0,105,0,0,0,0
1.88,46.44,157.26,0,0,105,0,0,0,0
1.92,46.44,161.46,0,0,105,0,0,0,0
1.96,46.44,165.66,0,0,105,0,0,0,0
2,46.44,169.86,0,0,105,0,0,0,0
2.04,46.44,174.06,0,0,105,0,0,0,0
2.08,46.44,178.26,0,0,105,0,0,0,0
2.12,46.44,182.46,0,0,105,0,0,0,0
2.16,46.44,186.66,0,0,105,0,0,0,0
2.2,46.44,190.86,0,0,105,0,0,0,0
2.24,46.463,195.06,0,1.7106,104.99,0,0,0,0
2.28,46.801,199.24,0,11.949,104.32,0,0,0,0
2.32,47.539,203.37,0,22.073,102.65,0,0,0,0
2.36,48.669,207.42,0,31.987,100.01,0,0,0,0
2.4,50.182,211.33,0,41.595,96.41,0,0,0,0
2.44,52.064,215.09,0,50.806,91.89,0,0,0,0
2.48,54.297,218.64,0,59.532,86.492,0,0,0,0
2.52,56.86,221.97,0,67.69,80.269,0,0,0,0
2.56,59.73,225.03,0,75.201,73.279,0,0,0,0
2.6,62.881,227.8,0,81.994,65.59,0,0,0,0
2.64,66.283,230.26,0,88.004,57.274,0,0,0,0
2.68,69.906,232.38,0,93.174,48.412,0,0,0,0
2.72,73.715,234.15,0,97.454,39.087,0,0,0,0
2.76,77.676,235.54,0,100.8,29.389,0,0,0,0
2.8,81.752,236.54,0,103.19,19.41,0,0,0,0
2.84,85.906,237.15,0,104.59,9.2459,0,0,0,0
2.88,90.099,237.36,0,105,-1.0065,0,0,-0,0
2.92,94.295,237.2,0,104.82,-6.1351,0,0,-0,0
2.96,98.487,236.95,0,104.82,-6.1351,0,0,-0,0
3,102.68,236.71,0,104.82,-6.1351,0,0,-0,0
3.04,106.87,236.46,0,104.82,-6.1351,0,0,-0,0
3.08,111.07,236.22,0,104.82,-6.1351,0,0,-0,0
3.12,115.26,235.97,0,104.82,-6.1351,0,0,-0,0
3.16,119.45,235.73,0,104.82,-6.1351,0,0,-0,0
3.2,123.64,235.48,0,104.82,-6.1351,0,0,-0,0
3.24,127.84,235.24,0,104.82,-6.1351,0,0,-0,0
3.28,132.03,234.99,0,104.82,-6.1351,0,0,-0,0
3.32,136.22,234.75,0,104.82,-6.1351,0,0,-0,0
3.36,140.42,234.5,0,104.82,-6.1351,0,0,-0,0
3.4,144.61,234.25,0,104.82,-6.1351,0,0,-0,0
3.44,148.8,234.01,0,104.82,-6.1351,0,0,-0,0
3.48,152.99,233.76,0,104.82,-6.1351,0,0,-0,0
3.52,157.19,233.52,0,104.82,-6.1351,0,0,-0,0
3.56,161.38,233.27,0,104.82,-6.1351,0,0,-0,0
3.6,165.57,233.03,0,104.82,-6.1351,0,0,-0,0
3.64,169.76,232.78,0,104.36,-6.1084,0,-139.76,8.1802,0
3.68,173.82,232.54,0,98.774,-5.7812,0,-139.76,8.1802,0
3.72,177.66,232.32,0,93.184,-5.454,0,-139.76,8.1802,0
3.76,181.27,232.11,0,87.593,-5.1268,0,-139.76,8.1802,0
3.8,184.67,231.91,0,82.003,-4.7996,0,-139.76,8.1802,0
3.84,187.83,231.72,0,76.412,-4.4724,0,-139.76,8.1802,0
