46.45,19.5,0,0
46.455,19.516,-1.8367,0.02
46.468,19.566,-3.6735,0.04
46.492,19.648,-5.5102,0.06
46.524,19.763,-7.3469,0.08
46.565,19.912,-9.1837,0.1
46.616,20.093,-11.02,0.12
46.676,20.307,-12.857,0.14
46.745,20.554,-14.694,0.16
46.824,20.834,-16.531,0.18
46.911,21.147,-18.367,0.2
47.008,21.492,-20.204,0.22
47.114,21.871,-22.041,0.24
47.23,22.283,-23.878,0.26
47.354,22.727,-25.714,0.28
47.488,23.205,-27.551,0.3
47.631,23.715,-29.388,0.32
47.784,24.259,-31.224,0.34
47.945,24.835,-33.061,0.36
48.116,25.444,-34.898,0.38
48.296,26.086,-36.735,0.4
48.485,26.761,-38.571,0.42
48.683,27.469,-40.408,0.44
48.891,28.21,-42.245,0.46
49.108,28.984,-44.082,0.48
49.334,29.791,-45.918,0.5
49.569,30.631,-47.755,0.52
49.814,31.503,-49.592,0.54
50.068,32.409,-51.429,0.56
50.331,33.348,-53.265,0.58
50.603,34.319,-55.102,0.6
50.884,35.323,-56.939,0.62
51.175,36.361,-58.776,0.64
51.475,37.431,-60.612,0.66
51.784,38.534,-62.449,0.68
52.103,39.67,-64.286,0.7
52.421,40.842,-66.122,0.72
52.748,42.047,-67.959,0.74
53.066,43.289,-69.796,0.76
53.388,44.566,-71.633,0.78
53.701,45.88,-73.469,0.8
54.018,47.228,-75.306,0.82
54.32,48.615,-77.143,0.84
54.626,50.036,-78.98,0.86
54.916,51.495,-80.816,0.88
55.204,52.989,-82.653,0.9
55.482,54.521,-84.49,0.92
55.748,56.089,-86.327,0.94
56.009,57.692,-88.163,0.96
56.248,59.333,-90,0.98
56.479,61.01,-90,1
56.7,62.723,-90,1.02
56.896,64.473,-90,1.04
57.08,66.259,-90,1.06
57.25,68.081,-90,1.08
57.393,69.94,-90,1.1
57.517,71.825,-90,1.12
57.622,73.722,-90,1.14
57.703,75.62,-90,1.16
57.755,77.52,-90,1.18
57.786,79.419,-90,1.2
57.8,81.319,-90,1.22
57.8,83.219,-90,1.24
57.8,85.119,-90,1.26
57.8,87.019,-90,1.28
57.8,88.919,-90,1.3
57.8,90.819,-90,1.32
57.8,92.719,-90,1.34
57.8,94.619,-90,1.36
57.8,96.519,-90,1.38
57.8,98.419,-90,1.4
57.8,100.32,-90,1.42
57.8,102.22,-90,1.44
57.8,104.12,-90,1.46
57.8,106.02,-90,1.48
57.8,107.92,-90,1.5
57.8,109.82,-90,1.52
57.8,111.72,-90,1.54
57.8,113.62,-90,1.56
57.8,115.52,-90,1.58
57.8,117.42,-90,1.6
57.8,119.32,-90,1.62
57.8,121.22,-90,1.64
57.8,123.12,-90,1.66
57.8,125.02,-90,1.68
57.8,126.92,-90,1.7
57.8,128.82,-90,1.72
57.8,130.72,-90,1.74
57.8,132.62,-90,1.76
57.8,134.52,-90,1.78
57.8,136.42,-90,1.8
57.8,138.32,-90,1.82
57.8,140.22,-90,1.84
57.8,142.12,-90,1.86
57.8,144.02,-90,1.88
57.8,145.92,-90,1.9
57.8,147.82,-90,1.92
57.8,149.72,-90,1.94
57.8,151.62,-90,1.96
57.8,153.52,-90,1.98
57.8,155.42,-90,2
57.8,157.32,-90,2.02
57.8,159.22,-90,2.04
57.8,161.12,-90,2.06
57.8,163.02,-90,2.08
57.8,164.92,-90,2.1
57.8,166.82,-90,2.12
57.8,168.72,-90,2.14
57.8,170.62,-90,2.16
57.8,172.52,-90,2.18
57.8,174.42,-90,2.2
57.451,176.27,-89.167,2.22
56.949,178.1,-88.333,2.24
56.447,179.94,-87.5,2.26
55.945,181.77,-86.667,2.28
55.443,183.6,-85.833,2.3
54.941,185.43,-85,2.32
54.439,187.27,-84.167,2.34
53.937,189.1,-83.333,2.36
53.435,190.93,-82.5,2.38
52.933,192.76,-81.667,2.4
52.431,194.6,-80.833,2.42
51.929,196.43,-80,2.44
51.427,198.26,-79.167,2.46
50.925,200.09,-78.333,2.48
50.423,201.93,-77.5,2.5
49.921,203.76,-76.667,2.52
49.419,205.59,-75.833,2.54
48.917,207.42,-75,2.56
48.415,209.26,-74.167,2.58
47.913,211.09,-73.333,2.6
47.411,212.92,-72.5,2.62
46.908,214.75,-71.667,2.64
46.406,216.59,-70.833,2.66
45.904,218.42,-70,2.68
45.402,220.25,-69.167,2.7
44.9,222.08,-68.333,2.72
44.398,223.92,-67.5,2.74
43.896,225.75,-66.667,2.76
43.394,227.58,-65.833,2.78
42.922,229.42,-65,2.8
42.61,231.29,-64.167,2.82
42.542,233.19,-63.333,2.84
42.718,235.08,-62.5,2.86
43.136,236.93,-61.667,2.88
43.789,238.71,-60.833,2.9
44.665,240.39,-60,2.92
45.769,241.94,-59.294,2.94
47.063,243.33,-58.588,2.96
48.524,244.54,-57.882,2.98
50.128,245.55,-57.176,3
51.849,246.35,-56.471,3.02
53.658,246.92,-55.765,3.04
55.526,247.25,-55.059,3.06
57.422,247.34,-54.353,3.08
59.321,247.28,-53.647,3.1
61.22,247.22,-52.941,3.12
63.119,247.16,-52.235,3.14
65.018,247.09,-51.529,3.16
66.917,247.03,-50.824,3.18
68.816,246.97,-50.118,3.2
70.715,246.9,-49.412,3.22
72.614,246.84,-48.706,3.24
74.513,246.78,-48,3.26
76.412,246.71,-47.294,3.28
78.311,246.65,-46.588,3.3
80.21,246.59,-45.882,3.32
82.109,246.53,-45.176,3.34
84.008,246.46,-44.471,3.36
85.906,246.4,-43.765,3.38
87.805,246.34,-43.059,3.4
89.704,246.27,-42.353,3.42
91.603,246.21,-41.647,3.44
