58.8,168,-90,0
58.795,168.02,-89.545,0.02
58.778,168.06,-89.091,0.04
58.751,168.15,-88.636,0.06
58.713,168.26,-88.182,0.08
58.665,168.41,-87.727,0.1
58.605,168.58,-87.273,0.12
58.535,168.79,-86.818,0.14
58.454,169.04,-86.364,0.16
58.362,169.31,-85.909,0.18
58.259,169.62,-85.455,0.2
58.146,169.96,-85,0.22
58.021,170.34,-84.545,0.24
57.886,170.74,-84.091,0.26
57.74,171.18,-83.636,0.28
57.583,171.65,-83.182,0.3
57.416,172.15,-82.727,0.32
57.237,172.69,-82.273,0.34
57.048,173.26,-81.818,0.36
56.848,173.86,-81.364,0.38
56.637,174.49,-80.909,0.4
56.415,175.15,-80.455,0.42
56.183,175.85,-80,0.44
55.939,176.58,-79.545,0.46
55.685,177.34,-79.091,0.48
55.42,178.14,-78.636,0.5
55.145,178.97,-78.182,0.52
54.858,179.83,-77.727,0.54
54.561,180.72,-77.273,0.56
54.252,181.64,-76.818,0.58
53.933,182.6,-76.364,0.6
53.603,183.59,-75.909,0.62
53.263,184.61,-75.455,0.64
52.911,185.67,-75,0.66
52.549,186.75,-74.545,0.68
52.176,187.87,-74.091,0.7
51.792,189.02,-73.636,0.72
51.397,190.21,-73.182,0.74
50.992,191.43,-72.727,0.76
50.575,192.67,-72.273,0.78
50.148,193.96,-71.818,0.8
49.71,195.27,-71.364,0.82
49.261,196.62,-70.909,0.84
48.802,198,-70.455,0.86
48.331,199.41,-70,0.88
47.85,200.85,-69.545,0.9
47.358,202.33,-69.091,0.92
46.855,203.84,-68.636,0.94
46.341,205.38,-68.182,0.96
45.817,206.95,-67.727,0.98
45.281,208.56,-67.273,1
44.735,210.19,-66.818,1.02
44.178,211.87,-66.364,1.04
43.61,213.57,-65.909,1.06
43.032,215.3,-65.455,1.08
42.442,217.07,-65,1.1
41.845,218.87,-64.545,1.12
41.244,220.67,-64.091,1.14
40.643,222.47,-63.636,1.16
40.053,224.28,-63.182,1.18
39.599,226.12,-62.727,1.2
39.382,228,-62.273,1.22
39.406,229.9,-61.818,1.24
39.669,231.78,-61.364,1.26
40.168,233.61,-60.909,1.28
40.894,235.36,-60.455,1.3
41.837,237.01,-60,1.32
42.98,238.52,-59.277,1.34
44.309,239.88,-58.554,1.36
45.809,241.04,-57.831,1.38
47.444,242.01,-57.108,1.4
49.187,242.76,-56.386,1.42
51.01,243.28,-55.663,1.44
52.885,243.57,-54.94,1.46
54.781,243.68,-54.217,1.48
56.68,243.74,-53.494,1.5
58.579,243.8,-52.771,1.52
60.478,243.87,-52.048,1.54
62.377,243.93,-51.325,1.56
64.276,243.99,-50.602,1.58
66.175,244.05,-49.88,1.6
68.074,244.11,-49.157,1.62
69.973,244.17,-48.434,1.64
71.872,244.23,-47.711,1.66
73.771,244.3,-46.988,1.68
75.67,244.36,-46.265,1.7
77.569,244.42,-45.542,1.72
79.468,244.48,-44.819,1.74
81.367,244.54,-44.096,1.76
83.266,244.6,-43.373,1.78
85.165,244.67,-42.651,1.8
87.064,244.73,-41.928,1.82
88.963,244.79,-41.205,1.84
90.862,244.85,-40.482,1.86
92.761,244.91,-39.759,1.88
94.66,244.97,-39.036,1.9
96.559,245.03,-38.313,1.92
98.458,245.1,-37.59,1.94
100.36,245.16,-36.867,1.96
102.26,245.22,-36.145,1.98
104.16,245.28,-35.422,2
106.05,245.34,-34.699,2.02
107.95,245.4,-33.976,2.04
109.85,245.47,-33.253,2.06
111.75,245.53,-32.53,2.08
113.65,245.59,-31.807,2.1
115.55,245.65,-31.084,2.12
117.45,245.71,-30.361,2.14
119.35,245.77,-29.639,2.16
121.25,245.84,-28.916,2.18
123.15,245.9,-28.193,2.2
125.04,245.96,-27.47,2.22
126.94,246.02,-26.747,2.24
128.84,246.08,-26.024,2.26
130.74,246.14,-25.301,2.28
132.64,246.2,-24.578,2.3
134.54,246.27,-23.855,2.32
136.44,246.33,-23.133,2.34
138.34,246.39,-22.41,2.36
140.24,246.45,-21.687,2.38
142.14,246.51,-20.964,2.4
144.03,246.57,-20.241,2.42
145.93,246.64,-19.518,2.44
147.83,246.7,-18.795,2.46
149.72,246.76,-18.072,2.48
151.58,246.82,-17.349,2.5
153.4,246.88,-16.627,2.52
155.19,246.94,-15.904,2.54
156.95,246.99,-15.181,2.56
158.68,247.05,-14.458,2.58
160.37,247.1,-13.735,2.6
162.02,247.16,-13.012,2.62
163.64,247.21,-12.289,2.64
165.23,247.26,-11.566,2.66
166.78,247.31,-10.843,2.68
168.3,247.36,-10.12,2.7
169.78,247.41,-9.3976,2.72
171.23,247.46,-8.6747,2.74
172.65,247.5,-7.9518,2.76
174.03,247.55,-7.2289,2.78
175.38,247.59,-6.506,2.8
176.69,247.63,-5.7831,2.82
177.97,247.67,-5.0602,2.84
179.21,247.72,-4.3373,2.86
180.42,247.75,-3.6145,2.88
181.6,247.79,-2.8916,2.9
182.74,247.83,-2.1687,2.92
183.85,247.87,-1.4458,2.94
184.92,247.79,-0.72289,2.96
185.85,247.34,-4.8184e-14,2.98
186.53,246.61,-4.8184e-14,3
186.88,245.71,-4.8184e-14,3.02
186.89,244.78,-4.8184e-14,3.04
186.64,243.91,-4.8184e-14,3.06
186.36,243.08,-4.8184e-14,3.08
186.1,242.29,-4.8184e-14,3.1
185.84,241.53,-4.8184e-14,3.12
185.6,240.8,-4.8184e-14,3.14
185.37,240.11,-4.8184e-14,3.16
185.15,239.45,-4.8184e-14,3.18
184.94,238.82,-4.8184e-14,3.2
184.74,238.22,-4.8184e-14,3.22
