1.86,201.44,236.04,0,5.8282,-23.313,-20.737,82.947
1.88,201.55,235.61,0,5.4135,-21.654,-20.737,82.947
1.9,201.65,235.21,0,4.9987,-19.995,-20.737,82.947
1.92,201.74,234.84,0,4.584,-18.336,-20.737,82.947
1.94,201.82,234.51,0,4.1693,-16.677,-20.737,82.947
1.96,201.9,234.21,0,3.7545,-15.018,-20.737,82.947
1.98,201.97,233.94,0,3.3398,-13.359,-20.737,82.947
2,202.02,233.7,0,2.925,-11.7,-20.737,82.947
2.02,202.07,233.5,0,2.5103,-10.041,-20.737,82.947
2.04,202.12,233.34,0,2.0956,-8.3823,-20.737,82.947
2.06,202.15,233.2,0,1.6808,-6.7234,-20.737,82.947
2.08,202.17,233.1,0,1.2661,-5.0644,-20.737,82.947
2.1,202.19,233.03,0,0.85137,-3.4055,-20.737,82.947
2.12,202.2,233,0,0.40726,-1.6291,-22.205,88.821
2.1311,202.2,233,0,0,0,0,0
