time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,147.95,236,0,-0,0,0,-99.131,13.151,0
0.04,147.87,236.01,-0.25806,-3.9653,0.52604,-6.4516,-99.131,13.151,0
0.08,147.63,236.04,-0.51613,-7.9305,1.0521,-6.4516,-99.131,13.151,0
0.12,147.24,236.09,-0.77419,-11.896,1.5781,-6.4516,-99.131,13.151,0
0.16,146.68,236.17,-1.0323,-15.861,2.1041,-6.4516,-99.131,13.151,0
0.2,145.97,236.26,-1.2903,-19.826,2.6302,-6.4516,-99.131,13.151,0
0.24,145.1,236.38,-1.5484,-23.792,3.1562,-6.4516,-99.131,13.151,0
0.28,144.06,236.52,-1.8065,-27.757,3.6823,-6.4516,-99.131,13.151,0
0.32,142.87,236.67,-2.0645,-31.722,4.2083,-6.4516,-99.131,13.151,0
0.36,141.53,236.85,-2.3226,-35.687,4.7343,-6.4516,-99.131,13.151,0
0.4,140.02,237.05,-2.5806,-39.653,5.2604,-6.4516,-99.131,13.151,0
0.44,138.35,237.27,-2.8387,-43.618,5.7864,-6.4516,-99.131,13.151,0
0.48,136.53,237.51,-3.0968,-47.583,6.3124,-6.4516,-99.131,13.151,0
0.52,134.55,237.78,-3.3548,-51.548,6.8385,-6.4516,-99.131,13.151,0
0.56,132.41,238.06,-3.6129,-55.514,7.3645,-6.4516,-99.131,13.151,0
0.6,130.11,238.37,-3.871,-59.479,7.8905,-6.4516,-99.131,13.151,0
0.64,127.65,238.69,-4.129,-63.444,8.4166,-6.4516,-99.131,13.151,0
0.68,125.03,239.04,-4.3871,-67.409,8.9426,-6.4516,-99.131,13.151,0
0.72,122.26,239.41,-4.6452,-71.375,9.4686,-6.4516,-99.131,13.151,0
0.76,119.32,239.8,-4.9032,-75.34,9.9947,-6.4516,-99.131,13.151,0
0.8,116.23,240.21,-5.1613,-79.305,10.521,-6.4516,-99.131,13.151,0
0.84,112.98,240.64,-5.4194,-83.27,11.047,-6.4516,-99.131,13.151,0
0.88,109.57,241.09,-5.6774,-87.236,11.573,-6.4516,-99.131,13.151,0
0.92,106.03,241.56,-5.9355,-89.615,11.888,-6.4516,-19.826,2.6302,0
0.96,102.43,242.04,-6.1935,-90.408,11.994,-6.4516,-19.826,2.6302,0
1,98.797,242.52,-6.4516,-91.201,12.099,-6.4516,-19.826,2.6302,0
1.04,95.133,243.01,-6.7097,-91.994,12.204,-6.4516,-19.826,2.6302,0
1.08,91.437,243.5,-6.9677,-92.787,12.309,-6.4516,-19.826,2.6302,0
1.12,87.71,243.99,-7.2258,-93.58,12.414,-6.4516,-19.826,2.6302,0
1.16,83.995,244.72,-7.4839,-91.22,27.238,-6.4516,-19.164,5.7223,0
1.2,80.558,246.25,-7.7419,-80.921,46.375,-6.4516,121.47,-69.611,0
1.24,77.673,248.42,-8,-64.108,59.797,-6.4516,102.38,-95.493,0
1.28,75.463,250.99,-8.4375,-47.599,66.853,-10.938,81.2,-114.05,0
1.32,73.924,253.76,-8.875,-30.99,69.906,-10.937,56.739,-127.99,0
1.36,72.997,256.55,-9.3125,-15.177,69.223,-10.937,29.983,-136.75,0
1.4,72.602,259.24,-9.75,-4.6916,65.098,-10.937,10.064,-139.64,0
1.44,72.57,261.74,-10.187,0,59.667,-10.938,-0,-140,0
1.48,72.57,264.01,-10.625,0,54.067,-10.937,-0,-140,0
1.52,72.57,266.06,-11.062,0,48.467,-10.937,-0,-140,0
1.56,72.57,267.89,-11.5,0,42.867,-10.937,-0,-140,0
1.6,72.57,269.49,-11.937,0,37.267,-10.937,-0,-140,0
1.64,72.57,270.87,-12.375,0,31.667,-10.937,-0,-140,0
1.68,72.57,272.03,-12.812,0,26.067,-10.937,-0,-140,0
1.72,72.57,272.96,-13.25,0,20.467,-10.937,-0,-140,0
1.76,72.57,273.66,-13.687,0,14.867,-10.938,-0,-140,0
1.8,72.57,274.15,-14.125,0,9.2673,-10.937,-0,-140,0
1.84,72.57,274.4,-14.562,0,3.6673,-10.937,-0,-140,0
1.8662,72.57,274.5,-15,0,0,0,-0,-140,0
