time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,208.75,230.5,0,-0,0,0,-96.03,27.898,0
0.04,208.67,230.52,0,-3.8412,1.1159,0,-96.03,27.898,0
0.08,208.44,230.59,0,-7.6824,2.2319,0,-96.03,27.898,0
0.12,208.06,230.7,0,-11.524,3.3478,0,-96.03,27.898,0
0.16,207.52,230.86,0,-15.365,4.4638,0,-96.03,27.898,0
0.2,206.83,231.06,0,-19.206,5.5797,0,-96.03,27.898,0
0.24,205.98,231.3,0,-23.047,6.6956,0,-96.03,27.898,0
0.28,204.99,231.59,0,-26.888,7.8116,0,-96.03,27.898,0
0.32,203.83,231.93,0,-30.729,8.9275,0,-96.03,27.898,0
0.36,202.53,232.31,0,-34.571,10.043,0,-96.03,27.898,0
0.4,201.07,232.73,0,-38.412,11.159,0,-96.03,27.898,0
0.44,199.45,233.2,0,-42.253,12.275,0,-96.03,27.898,0
0.48,197.69,233.71,0,-46.094,13.391,0,-96.03,27.898,0
0.52,195.77,234.27,0,-49.935,14.507,0,-96.03,27.898,0
0.56,193.69,234.87,0,-53.777,15.623,0,-96.03,27.898,0
0.6,191.46,235.52,0,-57.618,16.739,0,-96.03,27.898,0
0.64,189.1,236.21,0,-60.699,17.634,0,134.44,-39.058,0
0.68,186.78,236.88,0,-55.321,16.072,0,134.44,-39.058,0
0.72,184.67,237.49,0,-49.944,14.51,0,134.44,-39.058,0
0.76,182.78,238.04,0,-44.566,12.947,0,134.44,-39.058,0
0.8,181.11,238.53,0,-39.189,11.385,0,134.44,-39.058,0
0.84,179.65,238.95,0,-33.811,9.8227,0,134.44,-39.058,0
0.88,178.4,239.32,0,-28.433,8.2604,0,134.44,-39.058,0
0.92,177.37,239.62,0,-23.056,6.6981,0,134.44,-39.058,0
0.96,176.56,239.85,0,-17.678,5.1358,0,134.44,-39.058,0
1,176.06,239.6,0,-3.5155,-12.317,0,38.425,134.62,0
1.04,176.05,239.2,0,0,-7.2088,0,-0,140,0
1.08,176.05,239.02,0,0,-1.6088,0,-0,140,0
1.0915,176.05,239,0,0,-0,0,-0,140,0
