0,46.45,19.5,0,0,0,0,0
0.02,46.45,19.517,0,0,0.855,0,42.75
0.04,46.45,19.568,0,0,2.565,0,85.5
0.06,46.45,19.654,0,0,4.275,0,85.5
0.08,46.45,19.774,0,0,5.985,0,85.5
0.1,46.45,19.927,0,0,7.695,0,85.5
0.12,46.45,20.116,0,0,9.405,0,85.5
0.14,46.45,20.338,0,0,11.115,0,85.5
0.16,46.45,20.594,0,0,12.825,0,85.5
0.18,46.45,20.885,0,0,14.535,0,85.5
0.2,46.45,21.21,0,0,16.245,0,85.5
0.22,46.45,21.569,0,0,17.955,0,85.5
0.24,46.45,21.962,0,0,19.665,0,85.5
0.26,46.45,22.39,0,0,21.375,0,85.5
0.28,46.45,22.852,0,0,23.085,0,85.5
0.3,46.45,23.348,0,0,24.795,0,85.5
0.32,46.45,23.878,0,0,26.505,0,85.5
0.34,46.45,24.442,0,0,28.215,0,85.5
0.36,46.45,25.04,0,0,29.925,0,85.5
0.38,46.45,25.673,0,0,31.635,0,85.5
0.4,46.45,26.34,0,0,33.345,0,85.5
0.42,46.45,27.041,0,0,35.055,0,85.5
0.44,46.45,27.776,0,0,36.765,0,85.5
0.46,46.45,28.546,0,0,38.475,0,85.5
0.48,46.45,29.35,0,0,40.185,0,85.5
0.5,46.45,30.188,0,0,41.895,0,85.5
0.52,46.45,31.06,0,0,43.605,0,85.5
0.54,46.45,31.966,0,0,45.315,0,85.5
0.56,46.45,32.906,0,0,47.025,0,85.5
0.58,46.45,33.881,0,0,48.735,0,85.5
0.6,46.45,34.89,0,0,50.445,0,85.5
0.62,46.45,35.933,0,0,52.155,0,85.5
0.64,46.45,37.01,0,0,53.865,0,85.5
0.66,46.45,38.122,0,0,55.575,0,85.5
0.68,46.45,39.268,0,0,57.285,0,85.5
0.7,46.45,40.448,0,0,58.995,0,85.5
0.72,46.45,41.662,0,0,60.705,0,85.5
0.74,46.45,42.91,0,0,62.415,0,85.5
0.76,46.45,44.192,0,0,64.125,0,85.5
0.78,46.45,45.509,0,0,65.835,0,85.5
0.8,46.45,46.86,0,0,67.545,0,85.5
0.82,46.45,48.245,0,0,69.255,0,85.5
0.84,46.45,49.664,0,0,70.965,0,85.5
0.86,46.45,51.118,0,0,72.675,0,85.5
0.88,46.45,52.606,0,0,74.385,0,85.5
0.9,46.45,54.128,0,0,76.095,0,85.5
0.92,46.45,55.684,0,0,77.805,0,85.5
0.94,46.45,57.274,0,0,79.515,0,85.5
0.96,46.45,58.898,0,0,81.225,0,85.5
0.98,46.45,60.557,0,0,82.935,0,85.5
1,46.45,62.25,0,0,84.645,0,85.5
1.02,46.45,63.977,0,0,86.355,0,85.5
1.04,46.45,65.738,0,0,88.065,0,85.5
1.06,46.45,67.534,0,0,89.775,0,85.5
1.08,46.45,69.364,0,0,91.485,0,85.5
1.1,46.45,71.227,0,0,93.195,0,85.5
1.12,46.45,73.117,0,0,94.472,0,63.861
1.14,46.45,75.017,0,0,95,0,26.389
1.16,46.45,76.917,0,0,95,0,5.258e-11
1.18,46.45,78.817,0,0,95,0,-1.2363e-10
1.2,46.45,80.717,0,0,95,0,7.1054e-11
1.22,46.45,82.617,0,0,95,0,0
1.24,46.45,84.517,0,0,95,0,-3.5527e-11
1.26,46.45,86.417,0,0,95,0,3.5527e-11
1.28,46.45,88.317,0,0,95,0,0
1.3,46.45,90.217,0,0,95,0,0
1.32,46.45,92.117,0,0,95,0,0
1.34,46.45,94.017,0,0,95,0,0
1.36,46.45,95.917,0,0,95,0,3.5527e-11
1.38,46.45,97.817,0,0,95,0,-7.1054e-11
1.4,46.45,99.717,0,0,95,0,7.1054e-11
1.42,46.45,101.62,0,0,95,0,1.7053e-11
1.44,46.45,103.52,0,0,95,0,-8.8107e-11
1.46,46.45,105.42,0,0,95,0,3.5527e-11
1.48,46.45,107.32,0,0,95,0,0
1.5,46.45,109.22,0,0,95,0,0
1.52,46.45,111.12,0,0,95,0,0
1.54,46.45,113.02,0,0,95,0,0
1.56,46.45,114.92,0,0,95,0,0
1.58,46.45,116.82,0,0,95,0,-3.5527e-11
1.6,46.45,118.72,0,0,95,0,1.0658e-10
1.62,46.45,120.62,0,0,95,0,-7.1054e-11
1.64,46.45,122.52,0,0,95,0,-3.5527e-11
1.66,46.45,124.42,0,0,95,0,7.1054e-11
1.68,46.45,126.32,0,0,95,0,-1.8474e-11
1.7,46.45,128.22,0,0,95,0,-5.258e-11
1.72,46.45,130.12,0,0,95,0,1.0658e-10
1.74,46.45,132.02,0,0,95,0,-1.4211e-10
1.76,46.45,133.92,0,0,95,0,1.4211e-10
1.78,46.45,135.82,0,0,95,0,-1.4211e-10
1.8,46.45,137.72,0,0,95,0,1.4211e-10
1.82,46.45,139.62,0,0,95,0,-7.1054e-11
1.84,46.45,141.52,0,0,95,0,0
1.86,46.45,143.42,0,0,95,0,0
1.88,46.45,145.32,0,0,95,0,0
1.9,46.456,147.22,0,0.2777,94.999,13.885,-0.027547
1.92,46.475,149.12,0,0.99421,94.994,35.825,-0.25477
1.94,46.512,151.02,0,1.8099,94.982,40.785,-0.59316
1.96,46.565,152.92,0,2.6744,94.962,43.227,-1.0191
1.98,46.635,154.81,0,3.5027,94.935,41.411,-1.3539
2,46.722,156.71,0,4.3177,94.901,40.754,-1.6865
2.02,46.824,158.61,0,5.1325,94.861,40.738,-2.0344
2.04,46.943,160.51,0,5.9469,94.813,40.719,-2.3822
2.06,47.078,162.4,0,6.7608,94.758,40.697,-2.7297
2.08,47.23,164.3,0,7.5743,94.697,40.673,-3.0771
