0,0,0,0
0.37834,0.75669,0,0.02
1.5134,3.0267,0,0.04
3.4051,6.8102,0,0.06
6.0535,12.107,0,0.08
9.4586,18.917,0,0.1
13.62,27.241,0,0.12
18.539,37.078,0,0.14
24.214,48.428,0,0.16
36.292,44.354,0,0.18
50.681,37.192,0,0.2
67.88,33.422,0,0.22
86.454,38.476,0,0.24
102.33,52.328,0,0.26
118.48,68.479,0,0.28
135.63,85.405,0,0.3
154.04,99.344,0,0.32
173.05,109.19,0,0.34
177.34,124.49,0,0.36
160.15,129.56,0,0.38
144.24,133.38,0,0.4
129.99,136.8,0,0.42
117.37,139.83,0,0.44
106.41,142.46,0,0.46
97.087,144.7,0,0.48
89.41,146.54,0,0.5
83.38,147.99,0,0.52
78.994,149.04,0,0.54
76.254,149.7,0,0.56
75.159,149.96,0,0.58
75,150,0,0.58331
