time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,228.75,120.5,0,-0,-0,0,-78.03,-62.541,0
0.02,228.73,120.49,0,-1.5606,-1.2508,0,-78.03,-62.541,0
0.04,228.69,120.45,0,-3.1212,-2.5016,0,-78.03,-62.541,0
0.06,228.61,120.39,0,-4.6818,-3.7524,0,-78.03,-62.541,0
0.08,228.5,120.3,0,-6.2424,-5.0033,0,-78.03,-62.541,0
0.1,228.36,120.19,0,-7.803,-6.2541,0,-78.03,-62.541,0
0.12,228.19,120.05,0,-9.3636,-7.5049,0,-78.03,-62.541,0
0.14,227.99,119.89,0,-10.924,-8.7557,0,-78.03,-62.541,0
0.16,227.75,119.7,0,-12.485,-10.007,0,-78.03,-62.541,0
0.18,227.49,119.49,0,-14.045,-11.257,0,-78.03,-62.541,0
0.2,227.19,119.25,0,-15.606,-12.508,0,-78.03,-62.541,0
0.22,226.86,118.99,0,-17.167,-13.759,0,-78.03,-62.541,0
0.24,226.5,118.7,0,-18.727,-15.01,0,-78.03,-62.541,0
0.26,226.11,118.39,0,-20.288,-16.261,0,-78.03,-62.541,0
0.28,225.69,118.05,0,-21.848,-17.511,0,-78.03,-62.541,0
0.3,225.24,117.69,0,-23.409,-18.762,0,-78.03,-62.541,0
0.32,224.75,117.3,0,-24.97,-20.013,0,-78.03,-62.541,0
0.34,224.24,116.89,0,-26.53,-21.264,0,-78.03,-62.541,0
0.36,223.69,116.45,0,-28.091,-22.515,0,-78.03,-62.541,0
0.38,223.12,115.98,0,-29.651,-23.765,0,-78.03,-62.541,0
0.4,222.51,115.5,0,-31.212,-25.016,0,-78.03,-62.541,0
0.42,221.87,114.98,0,-32.773,-26.267,0,-78.03,-62.541,0
0.44,221.2,114.45,0,-34.333,-27.518,0,-78.03,-62.541,0
0.46,220.49,113.88,0,-35.894,-28.769,0,-78.03,-62.541,0
0.48,219.76,113.3,0,-37.454,-30.02,0,-78.03,-62.541,0
0.5,219,112.68,0,-39.015,-31.27,0,-78.03,-62.541,0
0.52,218.2,112.04,0,-40.576,-32.521,0,-78.03,-62.541,0
0.54,217.37,111.38,0,-42.136,-33.772,0,-78.03,-62.541,0
0.56,216.51,110.69,0,-43.697,-35.023,0,-78.03,-62.541,0
0.58,215.63,109.98,0,-45.257,-36.274,0,-78.03,-62.541,0
