0,168.5,97,0,0,0,0,0,0,0
0.02,168.5,96.982,0,0,-0.9,0,0,-45,0
0.04,168.5,96.928,0,0,-2.7,0,0,-90,0
0.06,168.5,96.838,0,0,-4.5,0,0,-90,0
0.08,168.5,96.712,0,0,-6.3,0,0,-90,0
0.1,168.5,96.55,0,0,-8.1,0,0,-90,0
0.12,168.5,96.352,0,0,-9.9,0,0,-90,0
0.14,168.5,96.118,0,0,-11.7,0,0,-90,0
0.16,168.5,95.848,0,0,-13.5,0,0,-90,0
0.18,168.5,95.542,0,0,-15.3,0,0,-90,0
0.2,168.5,95.2,0,0,-17.1,0,0,-90,0
0.22,168.5,94.822,0,0,-18.9,0,0,-90,0
0.24,168.5,94.408,0,0,-20.7,0,0,-90,0
0.26,168.5,93.958,0,0,-22.5,0,0,-90,0
0.28,168.5,93.472,0,0,-24.3,0,0,-90,0
0.3,168.5,92.95,0,0,-26.1,0,0,-90,0
0.32,168.5,92.392,0,0,-27.9,0,0,-90,0
0.34,168.5,91.798,0,0,-29.7,0,0,-90,0
0.36,168.5,91.168,0,0,-31.5,0,0,-90,0
0.38,168.5,90.502,0,0,-33.3,0,0,-90,0
0.4,168.5,89.8,0,0,-35.1,0,0,-90,0
0.42,168.52,89.063,0,1.2133,-36.855,0,60.666,-87.759,0
0.44,168.68,88.306,0,7.6799,-37.869,0,323.33,-50.69,0
0.46,168.99,87.559,0,15.535,-37.327,0,392.76,27.088,0
0.48,169.46,86.86,0,23.667,-34.962,0,406.61,118.27,0
0.5,170.1,86.25,0,31.742,-30.485,0,403.73,223.86,0
0.52,170.88,85.774,0,39.139,-23.783,0,369.86,335.09,0
0.54,171.78,85.476,0,45.187,-14.933,0,302.41,442.5,0
0.56,172.77,85.396,0,49.218,-3.984,0,201.51,547.44,0
0.58,173.78,85.563,0,50.474,8.3439,0,62.825,616.4,0
0.6,174.74,85.993,0,48.387,21.489,0,-104.36,657.28,0
0.62,175.67,86.582,0,46.311,29.482,0,-103.78,399.61,0
0.64,176.63,87.193,0,47.778,30.531,0,73.351,52.448,0
0.66,177.61,87.823,0,49.295,31.5,0,75.839,48.461,0
0.68,178.63,88.472,0,50.812,32.469,0,75.839,48.461,0
0.7,179.68,89.141,0,52.329,33.438,0,75.839,48.461,0
0.72,180.75,89.829,0,53.845,34.407,0,75.839,48.461,0
0.74,181.86,90.537,0,55.362,35.377,0,75.839,48.461,0
0.76,183,91.264,0,56.879,36.346,0,75.839,48.461,0
0.78,184.17,92.01,0,58.396,37.315,0,75.839,48.461,0
0.8,185.36,92.776,0,59.913,38.284,0,75.839,48.461,0
0.82,186.59,93.561,0,61.429,39.254,0,75.839,48.461,0
0.84,187.85,94.365,0,62.946,40.223,0,75.839,48.461,0
0.86,189.14,95.189,0,64.463,41.192,0,75.839,48.461,0
0.88,190.46,96.032,0,65.98,42.161,0,75.839,48.461,0
0.9,191.81,96.895,0,67.496,43.131,0,75.839,48.461,0
0.92,193.19,97.777,0,69.013,44.1,0,75.839,48.461,0
0.94,194.6,98.678,0,70.53,45.069,0,75.839,48.461,0
0.96,196.03,99.593,0,71.553,45.723,0,51.157,32.689,0
0.98,197.43,100.48,0,69.697,44.536,0,-92.82,-59.312,0
1,198.79,101.35,0,68.18,43.567,0,-75.839,-48.461,0
1.02,200.12,102.21,0,66.663,42.598,0,-75.839,-48.461,0
1.04,201.43,103.04,0,65.146,41.629,0,-75.839,-48.461,0
1.06,202.7,103.85,0,63.63,40.66,0,-75.839,-48.461,0
1.08,203.94,104.65,0,62.113,39.69,0,-75.839,-48.461,0
1.1,205.15,105.42,0,60.596,38.721,0,-75.839,-48.461,0
1.12,206.33,106.18,0,59.079,37.752,0,-75.839,-48.461,0
1.14,207.48,106.91,0,57.563,36.783,0,-75.839,-48.461,0
1.16,208.61,107.63,0,56.046,35.813,0,-75.839,-48.461,0
1.18,209.7,108.32,0,54.529,34.844,0,-75.839,-48.461,0
1.2,210.76,109,0,53.012,33.875,0,-75.839,-48.461,0
1.22,211.79,109.66,0,51.495,32.906,0,-75.839,-48.461,0
1.24,212.79,110.3,0,49.979,31.937,0,-75.839,-48.461,0
1.26,213.76,110.92,0,48.462,30.967,0,-75.839,-48.461,0
1.28,214.69,111.52,0,46.945,29.998,0,-75.839,-48.461,0
1.3,215.6,112.1,0,45.428,29.029,0,-75.839,-48.461,0
1.32,216.48,112.66,0,43.912,28.06,0,-75.839,-48.461,0
1.34,217.33,113.2,0,42.395,27.09,0,-75.839,-48.461,0
1.36,218.15,113.72,0,40.878,26.121,0,-75.839,-48.461,0
1.38,218.93,114.23,0,39.361,25.152,0,-75.839,-48.461,0
1.4,219.69,114.71,0,37.844,24.183,0,-75.839,-48.461,0
1.42,220.42,115.18,0,36.328,23.214,0,-75.839,-48.461,0
1.44,221.11,115.62,0,34.811,22.244,0,-75.839,-48.461,0
1.46,221.78,116.05,0,33.294,21.275,0,-75.839,-48.461,0
1.48,222.41,116.45,0,31.777,20.306,0,-75.839,-48.461,0
