time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,147.95,236,0,-0,-0,0,-93.197,-36.253,0
0.04,147.88,235.97,0,-3.7279,-1.4501,0,-93.197,-36.253,0
0.08,147.65,235.88,0,-7.4558,-2.9003,0,-93.197,-36.253,0
0.12,147.28,235.74,0,-11.184,-4.3504,0,-93.197,-36.253,0
0.16,146.76,235.54,0,-14.912,-5.8005,0,-93.197,-36.253,0
0.2,146.09,235.27,0,-18.639,-7.2506,0,-93.197,-36.253,0
0.24,145.27,234.96,0,-22.367,-8.7008,0,-93.197,-36.253,0
0.28,144.3,234.58,0,-26.095,-10.151,0,-93.197,-36.253,0
0.32,143.18,234.14,0,-29.823,-11.601,0,-93.197,-36.253,0
0.36,141.91,233.65,0,-33.551,-13.051,0,-93.197,-36.253,0
0.4,140.49,233.1,0,-37.279,-14.501,0,-93.197,-36.253,0
0.44,138.93,232.49,0,-41.007,-15.951,0,-93.197,-36.253,0
0.48,137.21,231.82,0,-44.735,-17.402,0,-93.197,-36.253,0
0.52,135.35,231.1,0,-48.463,-18.852,0,-93.197,-36.253,0
0.56,133.34,230.32,0,-52.19,-20.302,0,-93.197,-36.253,0
0.6,131.17,229.47,0,-55.918,-21.752,0,-93.197,-36.253,0
0.64,128.86,228.58,0,-59.646,-23.202,0,-93.197,-36.253,0
0.68,126.4,227.62,0,-63.374,-24.652,0,-93.197,-36.253,0
0.72,123.83,226.62,0,-65.252,-25.382,0,74.558,29.003,0
0.76,121.28,225.63,0,-62.269,-24.222,0,74.558,29.003,0
0.8,118.85,224.68,0,-59.287,-23.062,0,74.558,29.003,0
0.84,116.54,223.78,0,-56.305,-21.902,0,74.558,29.003,0
0.88,114.34,222.93,0,-53.322,-20.742,0,74.558,29.003,0
0.92,112.27,222.12,0,-50.34,-19.582,0,74.558,29.003,0
0.96,110.32,221.36,0,-47.358,-18.422,0,74.558,29.003,0
1,108.48,220.65,0,-44.375,-17.262,0,74.558,29.003,0
1.04,106.77,219.98,0,-41.393,-16.102,0,74.558,29.003,0
1.08,105.17,219.36,0,-38.411,-14.942,0,74.558,29.003,0
1.12,103.69,218.78,0,-35.428,-13.781,0,74.558,29.003,0
1.16,102.34,218.26,0,-32.446,-12.621,0,74.558,29.003,0
1.2,101.1,217.78,0,-29.464,-11.461,0,74.558,29.003,0
1.24,99.98,217.34,0,-26.482,-10.301,0,74.558,29.003,0
1.28,98.98,216.95,0,-23.499,-9.1411,0,74.558,29.003,0
1.32,98.1,216.61,0,-20.517,-7.981,0,74.558,29.003,0
1.36,97.339,216.31,0,-17.535,-6.8209,0,74.558,29.003,0
1.4,96.697,216.06,0,-14.552,-5.6608,0,74.558,29.003,0
1.44,96.175,215.86,0,-11.57,-4.5007,0,74.558,29.003,0
1.48,95.771,215.7,0,-8.5877,-3.3406,0,74.558,29.003,0
1.52,95.488,215.59,0,-5.6054,-2.1805,0,74.558,29.003,0
1.56,95.323,215.53,0,-2.6231,-1.0204,0,74.558,29.003,0
1.5952,95.25,215.5,0,-0,-0,0,74.558,29.003,0
