time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,95.25,215.5,0,0,0,0,0,100,0
0.04,95.25,215.58,0,0,4,0,0,100,0
0.08,95.25,215.82,0,0,8,0,0,100,0
0.12,95.25,216.22,0,0,12,0,0,100,0
0.16,95.25,216.78,0,0,16,0,0,100,0
0.2,95.25,217.5,0,0,20,0,0,100,0
0.24,95.25,218.38,0,0,24,0,0,100,0
0.28,95.25,219.42,0,0,28,0,0,100,0
0.32,95.25,220.62,0,0,32,0,0,100,0
0.36,95.25,221.98,0,0,36,0,0,100,0
0.4,95.25,223.5,0,0,40,0,0,100,0
0.44,95.25,225.18,0,0,44,0,0,100,0
0.48,95.25,227.02,0,0,48,0,0,100,0
0.52,95.25,229.02,0,0,52,0,0,100,0
0.56,95.25,231.18,0,0,56,0,0,100,0
0.6,95.25,233.5,0,0,60,0,0,100,0
0.64,95.425,235.97,0,11.003,63.047,0,17.193,98.511,0
0.68,96.151,238.5,0,26.022,62.824,0,38.268,92.388,0
0.72,97.495,240.94,0,41.049,58.407,0,-46,-65.452,0
0.76,99.363,243,0,51.852,44.286,0,-60.832,-51.956,0
0.8,101.54,244.53,0,57.436,30.411,0,-70.701,-37.434,0
0.84,103.88,245.5,0,59.058,18.169,0,-76.463,-23.523,0
0.88,106.24,245.95,0,58.409,4.5969,0,-79.753,-6.2767,0
0.92,108.52,246,0,55.39,0,0,-80,-0,0
0.96,110.67,246,0,52.19,0,0,-80,-0,0
1,112.69,246,0,48.99,0,0,-80,-0,0
1.04,114.59,246,0,45.79,0,0,-80,-0,0
1.08,116.33,245.77,0,40.707,-12.523,0,-76.463,23.523,0
1.12,117.79,245.04,0,31.499,-23.65,0,-63.975,48.034,0
1.16,118.86,243.98,0,21.729,-28.94,0,-48.034,63.975,0
1.2,119.52,242.77,0,11.661,-30.86,0,-28.278,74.836,0
1.24,119.82,241.56,0,3.2689,-29.61,0,-8.7787,79.517,0
1.28,119.85,240.43,0,0,-26.59,0,-0,80,0
1.32,119.85,239.43,0,0,-23.39,0,-0,80,0
1.36,119.85,238.56,0,0,-20.19,0,-0,80,0
1.4,119.85,237.82,0,0,-16.99,0,-0,80,0
1.44,119.85,237.2,0,0,-13.79,0,-0,80,0
1.48,119.85,236.71,0,0,-10.59,0,-0,80,0
1.52,119.85,236.35,0,0,-7.3896,0,-0,80,0
1.56,119.85,236.12,0,0,-4.1896,0,-0,80,0
1.6,119.85,236.02,0,0,-0.9896,0,-0,80,0
1.6124,119.85,236,0,0,-0,0,-0,80,0
