1.44,123.83,246.12,9.8255e-15,94.378,10.854,-1.7053e-11,6.5103e-11
1.46,125.72,246.34,9.8255e-15,94.378,10.854,-7.1054e-11,-7.1054e-11
1.48,127.6,246.56,9.8255e-15,94.378,10.854,7.1054e-11,0
1.5,129.49,246.77,9.8255e-15,94.378,10.854,0,7.1054e-11
1.52,131.38,246.99,9.8255e-15,94.378,10.854,-3.5527e-11,-7.1054e-11
1.54,133.27,247.21,9.8255e-15,94.378,10.854,0,0
1.56,135.15,247.42,9.8255e-15,94.378,10.854,7.1054e-11,7.1054e-11
1.58,137.04,247.64,9.8255e-15,94.378,10.854,-7.1054e-11,-7.1054e-11
1.6,138.93,247.86,9.8255e-15,94.378,10.854,0,0
1.62,140.82,248.08,9.8255e-15,94.378,10.854,7.1054e-11,7.1054e-11
1.64,142.7,248.29,9.8255e-15,94.378,10.854,-7.1054e-11,-7.1054e-11
1.66,144.59,248.51,9.8255e-15,94.378,10.854,0,0
1.68,146.48,248.73,9.8255e-15,94.378,10.854,1.2363e-10,7.7005e-11
1.7,148.37,248.94,9.8255e-15,94.378,10.854,-1.9469e-10,-7.7005e-11
1.72,150.25,249.16,9.8255e-15,94.378,10.854,1.4211e-10,0
1.74,152.14,249.38,9.8255e-15,94.378,10.854,-7.1054e-11,0
1.76,154.03,249.59,9.8255e-15,94.378,10.854,0,7.1054e-11
1.78,155.92,249.81,9.8255e-15,94.378,10.854,7.1054e-11,-7.1054e-11
1.8,157.8,250.03,9.8255e-15,94.378,10.854,-7.1054e-11,0
1.82,159.69,250.25,9.8255e-15,94.378,10.854,0,7.1054e-11
1.84,161.58,250.46,9.8255e-15,94.378,10.854,-7.1054e-11,-7.1054e-11
1.86,163.47,250.68,9.8255e-15,94.378,10.854,1.4211e-10,0
1.88,165.35,250.9,9.8255e-15,94.378,10.854,0,7.1054e-11
1.9,167.24,251.11,9.8255e-15,94.378,10.854,-1.4211e-10,-7.1054e-11
1.92,169.13,251.33,9.8255e-15,94.378,10.854,1.4211e-10,0
1.94,171.02,251.55,9.8255e-15,94.378,10.854,0,7.1054e-11
1.96,172.91,251.77,9.8255e-15,94.378,10.854,-1.4211e-10,-7.1054e-11
1.98,174.79,251.98,9.8255e-15,94.378,10.854,1.4211e-10,0
2,176.68,252.2,9.8255e-15,94.378,10.854,-8.9528e-11,5.9508e-12
2.02,178.57,252.42,9.8255e-15,94.378,10.854,8.9528e-11,6.5103e-11
2.04,180.46,252.63,9.8255e-15,94.378,10.854,-1.4211e-10,-7.1054e-11
2.06,182.34,252.85,9.8255e-15,94.378,10.854,1.4211e-10,0
2.08,184.23,253.07,9.8255e-15,94.378,10.854,0,7.1054e-11
2.1,186.12,253.29,9.8255e-15,94.378,10.854,-1.4211e-10,-7.1054e-11
2.12,188.01,253.5,9.8255e-15,94.378,10.854,1.4211e-10,0
2.14,189.89,253.72,9.8255e-15,94.378,10.854,0,7.1054e-11
2.16,191.78,253.94,9.8255e-15,94.378,10.854,-1.4211e-10,-7.1054e-11
2.18,193.67,254.15,9.8255e-15,94.378,10.854,1.4211e-10,0
2.2,195.56,254.37,9.8255e-15,94.378,10.854,-1.4211e-10,7.1054e-11
2.22,197.44,254.59,9.8255e-15,94.378,10.854,1.4211e-10,-7.1054e-11
2.24,199.33,254.8,9.8255e-15,94.378,10.854,0,0
2.26,201.22,255.02,9.8255e-15,94.378,10.854,-3.6948e-11,8.3045e-11
2.28,203.11,255.24,9.8255e-15,94.378,10.854,-6.7502e-11,-9.5124e-11
2.3,204.99,255.46,9.8255e-15,94.378,10.854,2.0961e-10,2.407e-11
2.32,206.88,255.67,9.8255e-15,94.378,10.854,-3.5172e-10,4.6985e-11
2.34,208.77,255.89,9.8255e-15,94.378,10.854,3.5172e-10,-4.6985e-11
2.36,210.66,256.11,9.8255e-15,94.378,10.854,-2.0961e-10,-2.407e-11
2.38,212.54,256.32,9.8255e-15,94.378,10.854,6.7502e-11,9.5124e-11
2.4,214.43,256.54,9.8255e-15,94.378,10.854,-6.7502e-11,-1.6618e-10
2.42,216.32,256.76,9.8255e-15,94.378,10.854,2.0961e-10,1.6618e-10
2.44,218.21,256.98,9.8255e-15,94.378,10.854,-3.5172e-10,-2.407e-11
2.46,220.09,257.19,9.8255e-15,94.378,10.854,3.5172e-10,-1.1804e-10
2.48,221.98,257.41,9.8255e-15,94.378,10.854,-3.5172e-10,1.1804e-10
2.5,223.87,257.63,9.8255e-15,94.378,10.854,3.5172e-10,2.407e-11
2.52,225.76,257.84,9.8255e-15,94.378,10.854,-2.4727e-10,-1.541e-10
2.54,227.64,258.06,9.8255e-15,94.378,10.854,1.4211e-10,1.4211e-10
2.56,229.53,258.28,9.8255e-15,94.377,10.854,-0.032856,-0.0037786
2.58,231.4,258.49,9.8255e-15,93.495,10.752,-44.108,-5.0726
2.6,233.24,258.7,9.8255e-15,91.796,10.557,-84.94,-9.7686
2.62,235.04,258.91,9.8255e-15,90.097,10.362,-84.94,-9.7686
2.64,236.81,259.11,9.8255e-15,88.399,10.166,-84.94,-9.7686
2.66,238.54,259.31,9.8255e-15,86.7,9.971,-84.94,-9.7686
2.68,240.24,259.51,9.8255e-15,85.001,9.7756,-84.94,-9.7686
2.7,241.91,259.7,9.8255e-15,83.302,9.5802,-84.94,-9.7686
2.72,243.54,259.89,9.8255e-15,81.603,9.3848,-84.94,-9.7686
2.74,245.14,260.07,9.8255e-15,79.905,9.1895,-84.94,-9.7686
2.76,246.7,260.25,9.8255e-15,78.206,8.9941,-84.94,-9.7686
2.78,248.23,260.43,9.8255e-15,76.507,8.7987,-84.94,-9.7686
2.8,249.73,260.6,9.8255e-15,74.808,8.6034,-84.94,-9.7686
2.82,251.13,260.31,9.8255e-15,70.037,-14.77,-238.57,-1168.7
2.84,251.83,259.1,9.8255e-15,35.222,-60.298,-1740.8,-2276.4
2.86,251.47,257.77,9.8255e-15,-18.121,-66.344,-2667.1,-302.27
2.88,250.82,256.57,9.8255e-15,-32.329,-60.347,-710.4,299.81
2.9,250.19,255.39,9.8255e-15,-31.521,-58.84,40.375,75.367
2.92,249.58,254.24,9.8255e-15,-30.714,-57.333,40.375,75.367
2.94,248.98,253.13,9.8255e-15,-29.906,-55.825,40.375,75.367
2.96,248.4,252.04,9.8255e-15,-29.099,-54.318,40.375,75.367
2.98,247.83,250.98,9.8255e-15,-28.291,-52.811,40.375,75.367
3,247.28,249.96,9.8255e-15,-27.484,-51.303,40.375,75.367
3.02,246.75,248.96,9.8255e-15,-26.676,-49.796,40.375,75.367
3.04,246.23,248,9.8255e-15,-25.869,-48.289,40.375,75.367
3.06,245.73,247.06,9.8255e-15,-25.061,-46.781,40.375,75.367
3.08,245.25,246.15,9.8255e-15,-24.254,-45.274,40.375,75.367
3.1,244.78,245.28,9.8255e-15,-23.446,-43.767,40.375,75.367
3.12,244.33,244.43,9.8255e-15,-22.639,-42.259,40.375,75.367
3.14,243.89,243.62,9.8255e-15,-21.831,-40.752,40.375,75.367
3.16,243.47,242.83,9.8255e-15,-21.024,-39.245,40.375,75.367
3.18,243.06,242.08,9.8255e-15,-20.216,-37.737,40.375,75.367
3.2,242.68,241.35,9.8255e-15,-19.409,-36.23,40.375,75.367
3.22,242.3,240.66,9.8255e-15,-18.601,-34.723,40.375,75.367
3.24,241.95,240,9.8255e-15,-17.794,-33.215,40.375,75.367
3.26,241.61,239.36,9.8255e-15,-16.986,-31.708,40.375,75.367
3.28,241.28,238.76,9.8255e-15,-16.179,-30.201,40.375,75.367
3.3,240.98,238.18,9.8255e-15,-15.371,-28.693,40.375,75.367
3.32,240.69,237.64,9.8255e-15,-14.564,-27.186,40.375,75.367
3.34,240.41,237.13,9.8255e-15,-13.756,-25.679,40.375,75.367
3.36,240.15,236.64,9.8255e-15,-12.949,-24.171,40.375,75.367
3.38,239.91,236.19,9.8255e-15,-12.141,-22.664,40.375,75.367
3.4,239.68,235.77,9.8255e-15,-11.334,-21.157,40.375,75.367
3.42,239.47,235.37,9.8255e-15,-10.526,-19.649,40.375,75.367
3.44,239.28,235.01,9.8255e-15,-9.719,-18.142,40.375,75.367
3.46,239.1,234.68,9.8255e-15,-8.9115,-16.635,40.375,75.367
3.48,238.94,234.38,9.8255e-15,-8.104,-15.127,40.375,75.367
3.5,238.79,234.1,9.8255e-15,-7.2965,-13.62,40.375,75.367
3.52,238.66,233.86,9.8255e-15,-6.489,-12.113,40.375,75.367
3.54,238.55,233.65,9.8255e-15,-5.6815,-10.605,40.375,75.367
3.56,238.45,233.47,9.8255e-15,-4.874,-9.0981,40.375,75.367
3.58,238.37,233.31,9.8255e-15,-4.0665,-7.5907,40.375,75.367
3.6,238.3,233.19,9.8255e-15,-3.259,-6.0834,40.375,75.367
3.62,238.25,233.1,9.8255e-15,-2.4515,-4.5761,40.375,75.367
3.64,238.22,233.04,9.8255e-15,-1.644,-3.0688,40.375,75.367
3.66,238.2,233.01,9.8255e-15,-0.83648,-1.5614,40.375,75.367
3.6707,238.2,233,9.8255e-15,0,0,0,0
