time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,228.75,120.5,0,-0,-0,0,-87.399,-48.595,0
0.02,228.73,120.49,0,-1.748,-0.9719,0,-87.399,-48.595,0
0.04,228.68,120.46,0,-3.4959,-1.9438,0,-87.399,-48.595,0
0.06,228.59,120.41,0,-5.2439,-2.9157,0,-87.399,-48.595,0
0.08,228.47,120.34,0,-6.9919,-3.8876,0,-87.399,-48.595,0
0.1,228.31,120.26,0,-8.7399,-4.8595,0,-87.399,-48.595,0
0.12,228.12,120.15,0,-10.488,-5.8314,0,-87.399,-48.595,0
0.14,227.89,120.02,0,-12.236,-6.8033,0,-87.399,-48.595,0
0.16,227.63,119.88,0,-13.984,-7.7752,0,-87.399,-48.595,0
0.18,227.33,119.71,0,-15.732,-8.7471,0,-87.399,-48.595,0
0.2,227,119.53,0,-17.48,-9.719,0,-87.399,-48.595,0
0.22,226.63,119.32,0,-19.228,-10.691,0,-87.399,-48.595,0
0.24,226.23,119.1,0,-20.976,-11.663,0,-87.399,-48.595,0
0.26,225.8,118.86,0,-22.724,-12.635,0,-87.399,-48.595,0
0.28,225.32,118.6,0,-24.472,-13.607,0,-87.399,-48.595,0
0.3,224.82,118.31,0,-26.22,-14.579,0,-87.399,-48.595,0
0.32,224.28,118.01,0,-27.968,-15.55,0,-87.399,-48.595,0
0.34,223.7,117.69,0,-29.716,-16.522,0,-87.399,-48.595,0
0.36,223.09,117.35,0,-31.464,-17.494,0,-87.399,-48.595,0
0.38,222.44,116.99,0,-33.211,-18.466,0,-87.399,-48.595,0
0.4,221.76,116.61,0,-34.959,-19.438,0,-87.399,-48.595,0
0.42,221.04,116.21,0,-36.707,-20.41,0,-87.399,-48.595,0
0.44,220.29,115.8,0,-38.455,-21.382,0,-87.399,-48.595,0
0.46,219.5,115.36,0,-40.203,-22.354,0,-87.399,-48.595,0
0.48,218.68,114.9,0,-41.951,-23.326,0,-87.399,-48.595,0
0.5,217.83,114.43,0,-43.699,-24.298,0,-87.399,-48.595,0
0.52,216.93,113.93,0,-45.447,-25.269,0,-87.399,-48.595,0
0.54,216.01,113.41,0,-47.195,-26.241,0,-87.399,-48.595,0
0.56,215.05,112.88,0,-48.943,-27.213,0,-87.399,-48.595,0
0.58,214.05,112.33,0,-50.691,-28.185,0,-87.399,-48.595,0
0.6,213.02,111.75,0,-52.439,-29.157,0,-87.399,-48.595,0
0.62,211.95,111.16,0,-54.187,-30.129,0,-87.399,-48.595,0
0.64,210.85,110.55,0,-55.935,-31.101,0,-87.399,-48.595,0
0.66,209.71,109.92,0,-57.683,-32.073,0,-87.399,-48.595,0
0.68,208.54,109.26,0,-59.431,-33.045,0,-87.399,-48.595,0
0.7,207.34,108.59,0,-61.179,-34.017,0,-87.399,-48.595,0
0.72,206.1,107.9,0,-62.927,-34.988,0,-87.399,-48.595,0
0.74,204.82,107.19,0,-64.675,-35.96,0,-87.399,-48.595,0
0.76,203.51,106.47,0,-66.423,-36.932,0,-87.399,-48.595,0
0.78,202.16,105.72,0,-68.171,-37.904,0,-87.399,-48.595,0
0.8,200.78,104.95,0,-69.919,-38.876,0,-87.399,-48.595,0
0.82,199.37,104.16,0,-71.667,-39.848,0,-87.399,-48.595,0
0.84,197.92,103.36,0,-73.415,-40.82,0,-87.399,-48.595,0
0.86,196.43,102.53,0,-75.163,-41.792,0,-87.399,-48.595,0
