232.2,234,-0,0
232.19,233.99,0,0.02
232.17,233.95,0,0.04
232.13,233.88,0,0.06
232.07,233.8,0,0.08
231.99,233.68,0,0.1
231.9,233.54,0,0.12
231.8,233.37,0,0.14
231.67,233.18,0,0.16
231.53,232.96,0,0.18
231.38,232.72,0,0.2
231.21,232.45,0,0.22
231.02,232.16,0,0.24
230.81,231.84,0,0.26
230.59,231.49,0,0.28
230.35,231.12,0,0.3
230.1,230.73,0,0.32
229.82,230.3,0,0.34
229.54,229.86,0,0.36
229.23,229.38,0,0.38
228.91,228.89,0,0.4
228.58,228.36,0,0.42
228.22,227.81,0,0.44
227.85,227.24,0,0.46
227.47,226.64,0,0.48
227.06,226.01,0,0.5
226.64,225.36,0,0.52
226.21,224.69,0,0.54
225.81,224.05,0,0.56
225.41,223.44,0,0.58
225.04,222.86,0,0.6
224.68,222.3,0,0.62
224.34,221.77,0,0.64
224.01,221.26,0,0.66
223.7,220.78,0,0.68
223.41,220.33,0,0.7
223.13,219.9,0,0.72
222.87,219.49,0,0.74
222.63,219.11,0,0.76
222.4,218.76,0,0.78
222.19,218.43,0,0.8
222,218.13,0,0.82
221.82,217.85,0,0.84
221.66,217.6,0,0.86
221.51,217.38,0,0.88
221.38,217.18,0,0.9
221.27,217,0,0.92
221.18,216.85,0,0.94
221.1,216.73,0,0.96
221.04,216.63,0,0.98
220.99,216.56,0,1
220.96,216.51,0,1.02
220.95,216.5,0,1.04
220.95,216.5,0,1.0464
