time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,208.75,230.5,0,-0,0,0,-98.801,15.438,0
0.04,208.67,230.51,0,-3.952,0.61751,0,-98.801,15.438,0
0.08,208.43,230.55,0,-7.9041,1.235,0,-98.801,15.438,0
0.12,208.04,230.61,0,-11.856,1.8525,0,-98.801,15.438,0
0.16,207.49,230.7,0,-15.808,2.47,0,-98.801,15.438,0
0.2,206.77,230.81,0,-19.76,3.0875,0,-98.801,15.438,0
0.24,205.9,230.94,0,-23.712,3.705,0,-98.801,15.438,0
0.28,204.88,231.11,0,-27.664,4.3226,0,-98.801,15.438,0
0.32,203.69,231.29,0,-31.616,4.9401,0,-98.801,15.438,0
0.36,202.35,231.5,0,-35.568,5.5576,0,-98.801,15.438,0
0.4,200.85,231.74,0,-39.52,6.1751,0,-98.801,15.438,0
0.44,199.19,231.99,0,-43.473,6.7926,0,-98.801,15.438,0
0.48,197.37,232.28,0,-47.425,7.4101,0,-98.801,15.438,0
0.52,195.39,232.59,0,-51.377,8.0276,0,-98.801,15.438,0
0.56,193.26,232.92,0,-55.329,8.6451,0,-98.801,15.438,0
0.6,190.97,233.28,0,-59.281,9.2626,0,-98.801,15.438,0
0.64,188.52,233.66,0,-63.233,9.8801,0,-98.801,15.438,0
0.68,185.91,234.07,0,-67.185,10.498,0,-98.801,15.438,0
0.72,183.14,234.5,0,-71.137,11.115,0,-98.801,15.438,0
0.76,180.22,234.96,0,-75.089,11.733,0,-98.801,15.438,0
0.8,177.13,235.44,0,-79.041,12.35,0,-98.801,15.438,0
0.84,173.89,235.95,0,-82.993,12.968,0,-98.801,15.438,0
0.88,170.63,236.46,0,-80.396,12.562,0,138.32,-21.613,0
0.92,167.52,236.94,0,-74.863,11.697,0,138.32,-21.613,0
0.96,164.64,237.39,0,-69.331,10.833,0,138.32,-21.613,0
1,161.97,237.81,0,-63.798,9.9684,0,138.32,-21.613,0
1.04,159.53,238.19,0,-58.265,9.1039,0,138.32,-21.613,0
1.08,157.31,238.54,0,-52.732,8.2394,0,138.32,-21.613,0
1.12,155.31,238.85,0,-47.199,7.3749,0,138.32,-21.613,0
1.16,153.54,239.13,0,-41.666,6.5103,0,138.32,-21.613,0
1.2,151.98,239.37,0,-36.133,5.6458,0,138.32,-21.613,0
1.24,150.65,239.58,0,-30.6,4.7813,0,138.32,-21.613,0
1.28,149.53,239.75,0,-25.068,3.9168,0,138.32,-21.613,0
1.32,148.64,239.89,0,-19.535,3.0523,0,138.32,-21.613,0
1.36,148.03,239.74,0,-8.049,-11.664,0,79.515,115.23,0
1.4,147.95,239.3,0,0,-8.5718,0,-0,140,0
1.44,147.95,239.07,0,0,-2.9718,0,-0,140,0
1.4612,147.95,239,0,0,-0,0,-0,140,0
