time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,208.75,230.5,0,-0,0,0,-99.434,10.626,0
0.04,208.67,230.51,0,-3.9774,0.42503,0,-99.434,10.626,0
0.08,208.43,230.53,0,-7.9547,0.85005,0,-99.434,10.626,0
0.12,208.03,230.58,0,-11.932,1.2751,0,-99.434,10.626,0
0.16,207.48,230.64,0,-15.909,1.7001,0,-99.434,10.626,0
0.2,206.76,230.71,0,-19.887,2.1251,0,-99.434,10.626,0
0.24,205.89,230.81,0,-23.864,2.5502,0,-99.434,10.626,0
0.28,204.85,230.92,0,-27.841,2.9752,0,-99.434,10.626,0
0.32,203.66,231.04,0,-31.819,3.4002,0,-99.434,10.626,0
0.36,202.31,231.19,0,-35.796,3.8252,0,-99.434,10.626,0
0.4,200.8,231.35,0,-39.774,4.2503,0,-99.434,10.626,0
0.44,199.12,231.53,0,-43.751,4.6753,0,-99.434,10.626,0
0.48,197.3,231.72,0,-47.728,5.1003,0,-99.434,10.626,0
0.52,195.31,231.94,0,-51.706,5.5253,0,-99.434,10.626,0
0.56,193.16,232.17,0,-55.683,5.9504,0,-99.434,10.626,0
0.6,190.85,232.41,0,-59.66,6.3754,0,-99.434,10.626,0
0.64,188.39,232.68,0,-63.638,6.8004,0,-99.434,10.626,0
0.68,185.76,232.96,0,-67.615,7.2255,0,-99.434,10.626,0
0.72,182.98,233.25,0,-71.592,7.6505,0,-99.434,10.626,0
0.76,180.03,233.57,0,-75.57,8.0755,0,-99.434,10.626,0
0.8,176.93,233.9,0,-79.547,8.5005,0,-99.434,10.626,0
0.84,173.67,234.25,0,-83.524,8.9256,0,-99.434,10.626,0
0.88,170.25,234.61,0,-87.502,9.3506,0,-99.434,10.626,0
0.92,166.7,234.99,0,-89.888,9.6056,0,-19.887,2.1251,0
0.96,163.09,235.38,0,-90.684,9.6906,0,-19.887,2.1251,0
1,159.45,235.77,0,-91.479,9.7756,0,-19.887,2.1251,0
1.04,155.77,236.16,0,-92.275,9.8606,0,-19.887,2.1251,0
1.08,152.06,236.56,0,-93.07,9.9456,0,-19.887,2.1251,0
1.12,148.4,236.95,0,-90.243,9.6436,0,139.21,-14.876,0
1.16,144.9,237.32,0,-84.675,9.0485,0,139.21,-14.876,0
1.2,141.62,237.67,0,-79.107,8.4535,0,139.21,-14.876,0
1.24,138.57,238,0,-73.538,7.8584,0,139.21,-14.876,0
1.28,135.74,238.3,0,-67.97,7.2634,0,139.21,-14.876,0
1.32,133.13,238.58,0,-62.402,6.6684,0,139.21,-14.876,0
1.36,130.75,238.84,0,-56.834,6.0733,0,139.21,-14.876,0
1.4,128.59,239.07,0,-51.265,5.4783,0,139.21,-14.876,0
1.44,126.65,239.27,0,-45.697,4.8833,0,139.21,-14.876,0
1.48,124.93,239.46,0,-40.129,4.2882,0,139.21,-14.876,0
1.52,123.44,239.62,0,-34.56,3.6932,0,139.21,-14.876,0
1.56,122.17,239.75,0,-28.992,3.0981,0,139.21,-14.876,0
1.6,121.12,239.86,0,-23.424,2.5031,0,139.21,-14.876,0
1.64,120.29,239.95,0,-17.956,-0.19663,0,139.99,1.533,0
1.68,119.86,239.59,0,-2.6731,-12.065,0,30.285,136.69,0
1.72,119.85,239.21,0,0,-6.7572,0,-0,140,0
1.76,119.85,239.05,0,0,-1.1572,0,-0,140,0
1.7683,119.85,239,0,0,-0,0,-0,140,0
