time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,46.44,19.5,0,0,0,0,0,100,0
0.02,46.44,19.52,0,0,2,0,0,100,0
0.04,46.44,19.58,0,0,4,0,0,100,0
0.06,46.44,19.68,0,0,6,0,0,100,0
0.08,46.44,19.82,0,0,8,0,0,100,0
0.1,46.44,20,0,0,10,0,0,100,0
0.12,46.44,20.22,0,0,12,0,0,100,0
0.14,46.44,20.48,0,0,14,0,0,100,0
0.16,46.44,20.78,0,0,16,0,0,100,0
0.18,46.44,21.12,0,0,18,0,0,100,0
0.2,46.44,21.5,0,0,20,0,0,100,0
0.22,46.44,21.92,0,0,22,0,0,100,0
0.24,46.44,22.38,0,0,24,0,0,100,0
0.26,46.44,22.88,0,0,26,0,0,100,0
0.28,46.44,23.42,0,0,28,0,0,100,0
0.3,46.44,24,0,0,30,0,0,100,0
0.32,46.44,24.62,0,0,32,0,0,100,0
0.34,46.44,25.28,0,0,34,0,0,100,0
0.36,46.44,25.98,0,0,36,0,0,100,0
0.38,46.44,26.72,0,0,38,0,0,100,0
0.4,46.44,27.5,0,0,40,0,0,100,0
0.42,46.44,28.32,0,0,42,0,0,100,0
0.44,46.44,29.18,0,0,44,0,0,100,0
0.46,46.44,30.08,0,0,46,0,0,100,0
0.48,46.44,31.02,0,0,48,0,0,100,0
0.5,46.44,32,0,0,50,0,0,100,0
0.52,46.44,33.02,0,0,52,0,0,100,0
0.54,46.44,34.08,0,0,54,0,0,100,0
0.56,46.44,35.18,0,0,56,0,0,100,0
0.58,46.44,36.32,0,0,58,0,0,100,0
0.6,46.44,37.5,0,0,60,0,0,100,0
0.62,46.44,38.72,0,0,62,0,0,100,0
0.64,46.44,39.98,0,0,64,0,0,100,0
0.66,46.44,41.28,0,0,66,0,0,100,0
0.68,46.44,42.62,0,0,68,0,0,100,0
0.7,46.44,44,0,0,70,0,0,100,0
0.72,46.44,45.42,0,0,72,0,0,100,0
0.74,46.44,46.88,0,0,74,0,0,100,0
0.76,46.44,48.38,0,0,76,0,0,100,0
0.78,46.44,49.92,0,0,78,0,0,100,0
0.8,46.44,51.5,0,0,80,0,0,100,0
0.82,46.44,53.12,0,0,82,0,0,100,0
0.84,46.44,54.78,0,0,84,0,0,100,0
0.86,46.44,56.48,0,0,86,0,0,100,0
0.88,46.44,58.22,0,0,88,0,0,100,0
0.9,46.44,60,0,0,90,0,0,20,0
0.92,46.44,61.804,0,0,90.4,0,0,20,0
0.94,46.44,63.616,0,0,90.8,0,0,20,0
0.96,46.44,65.436,0,0,91.2,0,0,20,0
0.98,46.44,67.264,0,0,91.6,0,0,20,0
1,46.44,69.1,0,0,92,0,0,20,0
1.02,46.44,70.944,0,0,92.4,0,0,20,0
1.04,46.44,72.796,0,0,92.8,0,0,20,0
1.06,46.44,74.656,0,0,93.2,0,0,20,0
1.08,46.44,76.524,0,0,93.6,0,0,20,0
1.1,46.44,78.4,0,0,94,0,0,20,0
1.12,46.44,80.284,0,0,94.4,0,0,20,0
1.14,46.44,82.176,0,0,94.8,0,0,20,0
1.16,46.44,84.076,0,0,95.2,0,0,20,0
1.18,46.44,85.984,0,0,95.6,0,0,20,0
1.2,46.44,87.9,0,0,96,0,0,20,0
1.22,46.44,89.824,0,0,96.4,0,0,20,0
1.24,46.44,91.756,0,0,96.8,0,0,20,0
1.26,46.44,93.696,0,0,97.2,0,0,20,0
1.28,46.44,95.644,0,0,97.6,0,0,20,0
1.3,46.44,97.6,0,0,98,0,0,20,0
1.32,46.44,99.564,0,0,98.4,0,0,20,0
1.34,46.44,101.54,0,0,98.8,0,0,20,0
1.36,46.44,103.52,0,0,99.2,0,0,20,0
1.38,46.44,105.5,0,0,99.6,0,0,20,0
1.4,46.44,107.5,0,0,100,0,0,20,0
1.42,46.44,109.5,0,0,100.4,0,0,20,0
1.44,46.44,111.52,0,0,100.8,0,0,20,0
1.46,46.44,113.54,0,0,101.2,0,0,20,0
1.48,46.44,115.56,0,0,101.6,0,0,20,0
1.5,46.44,117.6,0,0,102,0,0,20,0
1.52,46.44,119.64,0,0,102.4,0,0,20,0
1.54,46.44,121.7,0,0,102.8,0,0,20,0
1.56,46.44,123.76,0,0,103.2,0,0,20,0
1.58,46.44,125.82,0,0,103.6,0,0,20,0
1.6,46.44,127.9,0,0,104,0,0,20,0
1.62,46.44,129.98,0,0,104.4,0,0,20,0
1.64,46.44,132.08,0,0,104.8,0,0,20,0
1.66,46.44,134.18,0,0,105.2,0,0,20,0
1.68,46.44,136.28,0,0,105.6,0,0,20,0
1.7,46.44,138.4,0,0,106,0,0,20,0
1.72,46.44,140.52,0,0,106.4,0,0,20,0
1.74,46.44,142.66,0,0,106.8,0,0,20,0
1.76,46.44,144.8,0,0,107.2,0,0,20,0
1.78,46.44,146.94,0,0,107.6,0,0,20,0
1.8,46.44,149.1,0,0.39294,108,0,0.072766,20,0
1.82,46.452,151.26,0,1.1832,108.39,0,0.21829,19.999,0
1.84,46.484,153.44,0,1.9791,108.78,0,0.36381,19.997,0
1.86,46.537,155.62,0,3.5751,109.14,0,0.65478,19.989,0
1.88,46.613,157.8,0,4.3852,109.51,0,0.80022,19.984,0
1.9,46.709,160,0,5.2009,109.88,0,0,0,0
1.92,46.828,162.19,0,6.7993,109.79,0,0,0,0
1.94,46.969,164.39,0,7.598,109.74,0,0,0,0
1.96,47.131,166.58,0,8.3963,109.68,0,0,0,0
1.98,47.315,168.77,0,9.9916,109.55,0,0,0,0
2,47.521,170.96,0,10.788,109.47,0,0,0,0
2.02,47.748,173.15,0,11.585,109.39,0,0,0,0
2.04,47.997,175.34,0,13.175,109.21,0,0,0,0
2.06,48.268,177.52,0,13.97,109.11,0,0,0,0
2.08,48.559,179.7,0,14.763,109,0,0,0,0
2.1,48.874,181.88,0,16.348,108.78,0,0,0,0
2.12,49.209,184.05,0,17.139,108.66,0,0,0,0
2.14,49.564,186.23,0,18.719,108.4,0,0,0,0
2.16,49.944,188.39,0,19.507,108.26,0,0,0,0
2.18,50.343,190.56,-0.38462,20.294,108.11,-19.231,0,0,-961.54
2.2,50.763,192.72,-0.76923,21.865,107.8,-19.231,0,0,0
2.22,51.206,194.87,-1.1538,22.649,107.64,-19.231,0,0,-1.7764e-13
2.24,51.669,197.02,-1.5385,23.432,107.48,-19.231,0,0,3.5527e-13
2.26,52.154,199.17,-1.9231,24.993,107.12,-19.231,0,0,0
2.28,52.66,201.31,-2.3077,25.772,106.94,-19.231,0,0,-5.3291e-13
2.3,53.186,203.44,-2.6923,26.55,106.75,-19.231,0,0,5.3291e-13
2.32,53.735,205.57,-3.0769,28.1,106.35,-19.231,0,0,0
2.34,54.305,207.7,-3.4615,28.873,106.14,-19.231,0,0,0
2.36,54.893,209.82,-3.8462,30.415,105.71,-19.231,0,0,0
2.38,55.506,211.93,-4.2308,31.183,105.49,-19.231,0,0,-2.1316e-11
2.4,56.138,214.04,-4.6154,31.95,105.26,-19.231,0,0,4.1567e-11
2.42,56.79,216.14,-5,33.479,104.78,-19.231,0,0,-4.2633e-11
2.44,57.464,218.23,-5.3846,34.24,104.54,-19.231,0,0,4.2633e-11
2.46,58.158,220.32,-5.7692,35,104.28,-19.231,0,0,-4.2633e-11
2.48,58.872,222.4,-6.1538,36.514,103.76,-19.231,0,0,2.1316e-11
2.5,59.608,224.48,-6.5385,37.268,103.49,-19.231,0,0,0
2.52,60.363,226.54,-6.9231,38.02,103.22,-19.231,0,0,0
2.54,61.139,228.6,-7.3077,39.144,102.8,-19.231,0,0,0
2.56,61.922,230.66,-7.6923,39.144,102.8,-19.231,0,0,0
2.58,62.705,232.71,-8.0769,39.144,102.8,-19.231,0,0,2.1316e-12
2.6,63.487,234.77,-8.4615,39.144,102.8,-19.231,0,0,-2.1316e-12
2.62,64.27,236.83,-8.8462,39.144,102.8,-19.231,0,0,0
2.64,65.049,238.87,-9.2308,38.694,101.62,-19.231,-71.172,-186.91,0
2.66,65.808,240.86,-9.6154,37.27,97.877,-19.231,-71.172,-186.91,0
2.68,66.54,242.78,-10,35.847,94.139,-19.231,-71.172,-186.91,0
2.7,67.242,244.63,-10.385,34.423,90.401,-19.231,-71.172,-186.91,0
2.72,67.916,246.4,-10.769,33,86.663,-19.231,-71.172,-186.91,0
2.74,68.562,248.1,-11.154,31.576,82.925,-19.231,-71.172,-186.91,0
2.76,69.18,249.72,-11.538,30.153,79.187,-19.231,-71.172,-186.91,0
2.78,69.768,251.26,-11.923,28.73,75.448,-19.231,-71.172,-186.91,0
2.8,70.329,252.74,-12.308,27.306,71.71,-19.231,-71.172,-186.91,0
2.82,70.861,254.13,-12.692,25.883,67.972,-19.231,-71.172,-186.91,0
2.84,71.364,255.45,-13.077,24.459,64.234,-19.231,-71.172,-186.91,0
2.86,71.839,256.7,-13.462,23.036,60.496,-19.231,-71.172,-186.91,0
2.88,72.285,257.87,-13.846,21.612,56.758,-19.231,-71.172,-186.91,0
2.9,72.703,258.97,-14.231,20.189,53.019,-19.231,-71.172,-186.91,0
2.92,73.093,259.99,-14.615,18.766,49.281,-19.231,-71.172,-186.91,-2.1316e-11
2.94,73.454,260.94,-15,17.342,45.543,-19.231,-71.172,-186.91,4.2633e-11
2.96,73.787,261.82,-15.385,15.919,41.805,-19.231,-71.172,-186.91,-4.2633e-11
2.98,74.091,262.62,-15.769,14.495,38.067,-19.231,-71.172,-186.91,2.1316e-11
3,74.366,263.34,-16.154,13.072,34.329,-19.231,-71.172,-186.91,4.4409e-12
3.02,74.614,263.99,-16.538,11.648,30.591,-19.231,-71.172,-186.91,0
3.04,74.832,264.56,-16.923,10.225,26.852,-19.231,-71.172,-186.91,0
3.06,75.023,265.06,-17.308,8.8015,23.114,-19.231,-71.172,-186.91,0
3.08,75.184,265.49,-17.692,7.3781,19.376,-19.231,-71.172,-186.91,0
3.1,75.318,265.84,-18.077,5.9547,15.638,-19.231,-71.172,-186.91,0
3.12,75.423,266.11,-18.462,4.5312,11.9,-19.231,-71.172,-186.91,0
3.14,75.499,266.31,-18.846,3.1078,8.1616,-19.231,-71.172,-186.91,0
3.16,75.547,266.44,-19.231,1.6844,4.4234,-19.231,-71.172,-186.91,0
3.18,75.566,266.49,-19.615,0.26093,0.68525,-19.231,-71.172,-186.91,0
3.1837,75.57,266.5,-20,0,0,0,-71.172,-186.91,0
