time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,176.05,236,0,0,0,0,99.131,13.151,0
0.04,176.13,236.01,0.25806,3.9653,0.52604,6.4516,99.131,13.151,0
0.08,176.37,236.04,0.51613,7.9305,1.0521,6.4516,99.131,13.151,0
0.12,176.76,236.09,0.77419,11.896,1.5781,6.4516,99.131,13.151,0
0.16,177.32,236.17,1.0323,15.861,2.1041,6.4516,99.131,13.151,0
0.2,178.03,236.26,1.2903,19.826,2.6302,6.4516,99.131,13.151,0
0.24,178.9,236.38,1.5484,23.792,3.1562,6.4516,99.131,13.151,0
0.28,179.94,236.52,1.8065,27.757,3.6823,6.4516,99.131,13.151,0
0.32,181.13,236.67,2.0645,31.722,4.2083,6.4516,99.131,13.151,0
0.36,182.47,236.85,2.3226,35.687,4.7343,6.4516,99.131,13.151,0
0.4,183.98,237.05,2.5806,39.653,5.2604,6.4516,99.131,13.151,0
0.44,185.65,237.27,2.8387,43.618,5.7864,6.4516,99.131,13.151,0
0.48,187.47,237.51,3.0968,47.583,6.3124,6.4516,99.131,13.151,0
0.52,189.45,237.78,3.3548,51.548,6.8385,6.4516,99.131,13.151,0
0.56,191.59,238.06,3.6129,55.514,7.3645,6.4516,99.131,13.151,0
0.6,193.89,238.37,3.871,59.479,7.8905,6.4516,99.131,13.151,0
0.64,196.35,238.69,4.129,63.444,8.4166,6.4516,99.131,13.151,0
0.68,198.97,239.04,4.3871,67.409,8.9426,6.4516,99.131,13.151,0
0.72,201.74,239.41,4.6452,71.375,9.4686,6.4516,99.131,13.151,0
0.76,204.68,239.8,4.9032,75.34,9.9947,6.4516,99.131,13.151,0
0.8,207.77,240.21,5.1613,79.305,10.521,6.4516,99.131,13.151,0
0.84,211.02,240.64,5.4194,83.27,11.047,6.4516,99.131,13.151,0
0.88,214.43,241.09,5.6774,87.236,11.573,6.4516,99.131,13.151,0
0.92,217.97,241.56,5.9355,89.615,11.888,6.4516,19.826,2.6302,0
0.96,221.57,242.04,6.1935,90.408,11.994,6.4516,19.826,2.6302,0
1,225.2,242.52,6.4516,91.201,12.099,6.4516,19.826,2.6302,0
1.04,228.87,243.01,6.7097,91.994,12.204,6.4516,19.826,2.6302,0
1.08,232.56,243.5,6.9677,92.787,12.309,6.4516,19.826,2.6302,0
1.12,236.29,243.99,7.2258,93.58,12.414,6.4516,19.826,2.6302,0
1.16,240,244.73,7.4839,91.114,27.59,6.4516,19.142,5.7962,0
1.2,243.42,246.29,7.7419,78.747,49.299,6.4516,-118.66,-74.288,0
1.24,246.25,248.5,8,62.938,60.507,6.4516,-100.93,-97.026,0
1.28,248.39,251.12,8.4375,44.04,68.821,10.938,-75.461,-117.92,0
1.32,249.84,253.91,8.875,27.017,71.149,10.937,-49.698,-130.88,0
1.36,250.65,256.73,9.3125,13.04,69.289,10.937,-25.893,-137.58,0
1.4,250.94,259.42,9.75,0.59362,64.903,10.937,-1.2804,-139.99,0
1.44,250.87,261.9,10.187,-2.0796,59.269,10.938,4.9093,-139.91,0
1.48,250.79,264.16,10.625,-1.8833,53.673,10.937,4.9093,-139.91,0
1.52,250.72,266.19,11.062,-1.6869,48.076,10.937,4.9093,-139.91,0
1.56,250.66,268,11.5,-1.4905,42.48,10.937,4.9093,-139.91,0
1.6,250.6,269.59,11.937,-1.2941,36.883,10.937,4.9093,-139.91,0
1.64,250.55,270.95,12.375,-1.0978,31.287,10.937,4.9093,-139.91,0
1.68,250.51,272.09,12.812,-0.9014,25.69,10.937,4.9093,-139.91,0
1.72,250.48,273.01,13.25,-0.70503,20.093,10.937,4.9093,-139.91,0
1.76,250.46,273.7,13.687,-0.50866,14.497,10.938,4.9093,-139.91,0
1.8,250.44,274.17,14.125,-0.31229,8.9003,10.937,4.9093,-139.91,0
1.84,250.43,274.41,14.562,-0.11592,3.3037,10.937,4.9093,-139.91,0
1.8636,250.43,274.5,15,-0,0,0,4.9093,-139.91,0
