1.54,158.72,66.103,0,48.275,-5.2105,0,95.428,719.19,0
1.56,159.64,66.265,0,46.068,8.0791,0,-110.33,664.48,0
1.58,160.45,66.652,0,40.621,19.336,0,-272.34,562.84,0
1.6,161.11,67.211,0,32.93,27.974,0,-384.57,431.9,0
1.62,161.59,67.887,0,23.943,33.801,0,-449.33,291.36,0
1.64,161.88,68.624,0,14.601,36.846,0,-467.11,152.24,0
1.66,162,69.373,0,5.6322,37.424,0,-448.45,28.916,0
1.68,162,70.095,0,0.14595,36.127,0,-274.31,-64.883,0
1.7,162,70.782,0,0,34.328,0,-7.2975,-89.916,0
1.72,162,71.432,0,0,32.528,0,0,-90,0
1.74,162,72.047,0,0,30.728,0,0,-90,0
1.76,162,72.625,0,0,28.928,0,0,-90,0
1.78,162,73.168,0,0,27.128,0,0,-90,0
1.8,162,73.674,0,0,25.328,0,0,-90,0
1.82,162,74.145,0,0,23.528,0,0,-90,0
1.84,162,74.58,0,0,21.728,0,0,-90,0
1.86,162,74.978,0,0,19.928,0,0,-90,0
1.88,162,75.341,0,0,18.128,0,0,-90,0
1.9,162,75.667,0,0,16.328,0,0,-90,0
1.92,162,75.958,0,0,14.528,0,0,-90,0
1.94,162,76.212,0,0,12.728,0,0,-90,0
1.96,162,76.431,0,0,10.928,0,0,-90,0
1.98,162,76.614,0,0,9.1282,0,0,-90,0
2,162,76.76,0,0,7.3282,0,0,-90,0
2.02,162,76.871,0,0,5.5282,0,0,-90,0
2.04,162,76.945,0,0,3.7282,0,0,-90,0
2.06,162,76.984,0,0,1.9282,0,0,-90,0
2.0714,162,77,0,0,0,0,0,0,0
