time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,91.75,236,0,0,-0,0,16.83,-98.574,0
0.04,91.763,235.92,0,0.67319,-3.9429,0,16.83,-98.574,0
0.08,91.804,235.68,0,1.3464,-7.8859,0,16.83,-98.574,0
0.12,91.871,235.29,0,2.0196,-11.829,0,16.83,-98.574,0
0.16,91.965,234.74,0,2.6927,-15.772,0,16.83,-98.574,0
0.2,92.087,234.03,0,3.3659,-19.715,0,16.83,-98.574,0
0.24,92.235,233.16,0,4.0391,-23.658,0,16.83,-98.574,0
0.28,92.41,232.14,0,4.7123,-27.601,0,16.83,-98.574,0
0.32,92.612,230.95,0,5.3855,-31.544,0,16.83,-98.574,0
0.36,92.841,229.61,0,6.0587,-35.487,0,16.83,-98.574,0
0.4,93.096,228.11,0,6.7319,-39.429,0,16.83,-98.574,0
0.44,93.373,226.49,0,7.1007,-41.59,0,-13.464,78.859,0
0.48,93.646,224.89,0,6.5621,-38.435,0,-13.464,78.859,0
0.52,93.898,223.42,0,6.0236,-35.281,0,-13.464,78.859,0
0.56,94.128,222.07,0,5.485,-32.127,0,-13.464,78.859,0
0.6,94.337,220.85,0,4.9465,-28.972,0,-13.464,78.859,0
0.64,94.524,219.75,0,4.4079,-25.818,0,-13.464,78.859,0
0.68,94.689,218.78,0,3.8694,-22.663,0,-13.464,78.859,0
0.72,94.833,217.94,0,3.3308,-19.509,0,-13.464,78.859,0
0.76,94.956,217.22,0,2.7923,-16.355,0,-13.464,78.859,0
0.8,95.057,216.63,0,2.2537,-13.2,0,-13.464,78.859,0
0.84,95.136,216.17,0,1.7152,-10.046,0,-13.464,78.859,0
0.88,95.194,215.83,0,1.1766,-6.8917,0,-13.464,78.859,0
0.92,95.23,215.62,0,0.63808,-3.7373,0,-13.464,78.859,0
0.96,95.245,215.53,0,0.099533,-0.58298,0,-13.464,78.859,0
0.96739,95.25,215.5,0,0,-0,0,-13.464,78.859,0
