time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,95.25,120.5,0,0,-0,0,87.399,-48.595,0
0.02,95.267,120.49,0,1.748,-0.9719,0,87.399,-48.595,0
0.04,95.32,120.46,0,3.4959,-1.9438,0,87.399,-48.595,0
0.06,95.407,120.41,0,5.2439,-2.9157,0,87.399,-48.595,0
0.08,95.53,120.34,0,6.9919,-3.8876,0,87.399,-48.595,0
0.1,95.687,120.26,0,8.7399,-4.8595,0,87.399,-48.595,0
0.12,95.879,120.15,0,10.488,-5.8314,0,87.399,-48.595,0
0.14,96.107,120.02,0,12.236,-6.8033,0,87.399,-48.595,0
0.16,96.369,119.88,0,13.984,-7.7752,0,87.399,-48.595,0
0.18,96.666,119.71,0,15.732,-8.7471,0,87.399,-48.595,0
0.2,96.998,119.53,0,17.48,-9.719,0,87.399,-48.595,0
0.22,97.365,119.32,0,19.228,-10.691,0,87.399,-48.595,0
0.24,97.767,119.1,0,20.976,-11.663,0,87.399,-48.595,0
0.26,98.204,118.86,0,22.724,-12.635,0,87.399,-48.595,0
0.28,98.676,118.6,0,24.472,-13.607,0,87.399,-48.595,0
0.3,99.183,118.31,0,26.22,-14.579,0,87.399,-48.595,0
0.32,99.725,118.01,0,27.968,-15.55,0,87.399,-48.595,0
0.34,100.3,117.69,0,29.716,-16.522,0,87.399,-48.595,0
0.36,100.91,117.35,0,31.464,-17.494,0,87.399,-48.595,0
0.38,101.56,116.99,0,33.211,-18.466,0,87.399,-48.595,0
0.4,102.24,116.61,0,34.959,-19.438,0,87.399,-48.595,0
0.42,102.96,116.21,0,36.707,-20.41,0,87.399,-48.595,0
0.44,103.71,115.8,0,38.455,-21.382,0,87.399,-48.595,0
0.46,104.5,115.36,0,40.203,-22.354,0,87.399,-48.595,0
0.48,105.32,114.9,0,41.951,-23.326,0,87.399,-48.595,0
0.5,106.17,114.43,0,43.699,-24.298,0,87.399,-48.595,0
0.52,107.07,113.93,0,45.447,-25.269,0,87.399,-48.595,0
0.54,107.99,113.41,0,47.195,-26.241,0,87.399,-48.595,0
0.56,108.95,112.88,0,48.943,-27.213,0,87.399,-48.595,0
0.58,109.95,112.33,0,50.691,-28.185,0,87.399,-48.595,0
0.6,110.98,111.75,0,52.439,-29.157,0,87.399,-48.595,0
0.62,112.05,111.16,0,54.187,-30.129,0,87.399,-48.595,0
0.64,113.15,110.55,0,55.935,-31.101,0,87.399,-48.595,0
0.66,114.29,109.92,0,57.683,-32.073,0,87.399,-48.595,0
0.68,115.46,109.26,0,59.431,-33.045,0,87.399,-48.595,0
0.7,116.66,108.59,0,61.179,-34.017,0,87.399,-48.595,0
0.72,117.9,107.9,0,62.927,-34.988,0,87.399,-48.595,0
0.74,119.18,107.19,0,64.675,-35.96,0,87.399,-48.595,0
0.76,120.49,106.47,0,66.423,-36.932,0,87.399,-48.595,0
0.78,121.84,105.72,0,68.171,-37.904,0,87.399,-48.595,0
0.8,123.22,104.95,0,69.919,-38.876,0,87.399,-48.595,0
0.82,124.63,104.16,0,71.667,-39.848,0,87.399,-48.595,0
0.84,126.08,103.36,0,73.415,-40.82,0,87.399,-48.595,0
0.86,127.57,102.53,0,75.163,-41.792,0,87.399,-48.595,0
0.88,129.09,101.68,0,76.911,-42.764,0,87.399,-48.595,0
0.9,130.65,100.82,0,78.659,-43.736,0,17.48,-9.719,0
0.92,132.22,99.942,0,79.008,-43.93,0,17.48,-9.719,0
0.94,133.81,99.062,0,79.358,-44.124,0,17.48,-9.719,0
0.96,135.4,98.177,0,79.708,-44.319,0,17.48,-9.719,0
0.98,137,97.289,0,80.057,-44.513,0,17.48,-9.719,0
1,138.6,96.397,0,80.407,-44.707,0,17.48,-9.719,0
1.02,140.21,95.501,0,80.756,-44.902,0,17.48,-9.719,0
1.04,141.83,94.601,0,81.106,-45.096,0,17.48,-9.719,0
1.06,143.42,93.716,0,78.029,-43.386,0,-174.8,97.19,0
1.08,144.95,92.868,0,74.534,-41.442,0,-174.8,97.19,0
1.1,146.4,92.058,0,71.038,-39.498,0,-174.8,97.19,0
1.12,147.79,91.288,0,67.542,-37.554,0,-174.8,97.19,0
1.14,149.1,90.556,0,64.046,-35.61,0,-174.8,97.19,0
1.16,150.35,89.863,0,60.55,-33.667,0,-174.8,97.19,0
1.18,151.54,89.241,0,61.05,-23.117,0,-187.04,70.824,0
1.2,152.79,89.068,0,61.002,5.8275,0,-199.09,-19.019,0
1.22,153.92,89.392,0,51.086,25.907,0,-178.37,-90.457,0
1.24,154.78,90.073,0,35.427,39.796,0,-132.98,-149.38,0
1.26,155.31,90.948,0,17.051,46.236,0,-69.2,-187.65,0
1.28,155.5,91.87,0,2.8213,45.192,0,-12.461,-199.61,0
1.3,155.5,92.736,0,0,41.28,0,-0,-200,0
1.32,155.5,93.521,0,0,37.28,0,-0,-200,0
1.34,155.5,94.227,0,0,33.28,0,-0,-200,0
1.36,155.5,94.852,0,0,29.28,0,-0,-200,0
1.38,155.5,95.398,0,0,25.28,0,-0,-200,0
1.4,155.5,95.864,0,0,21.28,0,-0,-200,0
1.42,155.5,96.249,0,0,17.28,0,-0,-200,0
1.44,155.5,96.555,0,0,13.28,0,-0,-200,0
1.46,155.5,96.78,0,0,9.28,0,-0,-200,0
1.48,155.5,96.926,0,0,5.28,0,-0,-200,0
1.5,155.5,96.992,0,0,1.28,0,-0,-200,0
1.5064,155.5,97,0,0,0,0,-0,-200,0
