time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,228.75,120.5,0,-0,-0,0,-89.376,-44.855,0
0.02,228.73,120.49,0,-1.7875,-0.8971,0,-89.376,-44.855,0
0.04,228.68,120.46,0,-3.575,-1.7942,0,-89.376,-44.855,0
0.06,228.59,120.42,0,-5.3625,-2.6913,0,-89.376,-44.855,0
0.08,228.46,120.36,0,-7.1501,-3.5884,0,-89.376,-44.855,0
0.1,228.3,120.28,0,-8.9376,-4.4855,0,-89.376,-44.855,0
0.12,228.11,120.18,0,-10.725,-5.3826,0,-89.376,-44.855,0
0.14,227.87,120.06,0,-12.513,-6.2797,0,-89.376,-44.855,0
0.16,227.61,119.93,0,-14.3,-7.1768,0,-89.376,-44.855,0
0.18,227.3,119.77,0,-16.088,-8.0739,0,-89.376,-44.855,0
0.2,226.96,119.6,0,-17.875,-8.971,0,-89.376,-44.855,0
0.22,226.59,119.41,0,-19.663,-9.8681,0,-89.376,-44.855,0
0.24,226.18,119.21,0,-21.45,-10.765,0,-89.376,-44.855,0
0.26,225.73,118.98,0,-23.238,-11.662,0,-89.376,-44.855,0
0.28,225.25,118.74,0,-25.025,-12.559,0,-89.376,-44.855,0
0.3,224.73,118.48,0,-26.813,-13.457,0,-89.376,-44.855,0
0.32,224.17,118.2,0,-28.6,-14.354,0,-89.376,-44.855,0
0.34,223.58,117.91,0,-30.388,-15.251,0,-89.376,-44.855,0
0.36,222.96,117.59,0,-32.175,-16.148,0,-89.376,-44.855,0
0.38,222.3,117.26,0,-33.963,-17.045,0,-89.376,-44.855,0
0.4,221.6,116.91,0,-35.75,-17.942,0,-89.376,-44.855,0
0.42,220.87,116.54,0,-37.538,-18.839,0,-89.376,-44.855,0
0.44,220.1,116.16,0,-39.325,-19.736,0,-89.376,-44.855,0
0.46,219.29,115.75,0,-41.113,-20.633,0,-89.376,-44.855,0
0.48,218.45,115.33,0,-42.9,-21.53,0,-89.376,-44.855,0
0.5,217.58,114.89,0,-44.688,-22.428,0,-89.376,-44.855,0
0.52,216.67,114.44,0,-46.475,-23.325,0,-89.376,-44.855,0
0.54,215.72,113.96,0,-48.263,-24.222,0,-89.376,-44.855,0
0.56,214.74,113.47,0,-50.05,-25.119,0,-89.376,-44.855,0
0.58,213.72,112.96,0,-51.838,-26.016,0,-89.376,-44.855,0
0.6,212.66,112.43,0,-53.625,-26.913,0,-89.376,-44.855,0
0.62,211.57,111.88,0,-55.413,-27.81,0,-89.376,-44.855,0
0.64,210.45,111.31,0,-57.2,-28.707,0,-89.376,-44.855,0
0.66,209.28,110.73,0,-58.988,-29.604,0,-89.376,-44.855,0
0.68,208.09,110.13,0,-60.775,-30.502,0,-89.376,-44.855,0
0.7,206.85,109.51,0,-62.563,-31.399,0,-89.376,-44.855,0
0.72,205.58,108.87,0,-64.35,-32.296,0,-89.376,-44.855,0
0.74,204.28,108.22,0,-66.138,-33.193,0,-89.376,-44.855,0
0.76,202.94,107.55,0,-67.926,-34.09,0,-89.376,-44.855,0
0.78,201.56,106.86,0,-69.713,-34.987,0,-89.376,-44.855,0
0.8,200.15,106.15,0,-71.501,-35.884,0,-89.376,-44.855,0
0.82,198.7,105.42,0,-73.288,-36.781,0,-89.376,-44.855,0
0.84,197.22,104.68,0,-75.076,-37.678,0,-89.376,-44.855,0
0.86,195.7,103.91,0,-76.863,-38.575,0,-89.376,-44.855,0
0.88,194.14,103.13,0,-78.651,-39.473,0,-89.376,-44.855,0
