time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,162,19.5,0,-0,0,0,-55.136,83.427,0
0.02,161.99,19.517,0,-1.1027,1.6685,0,-55.136,83.427,0
0.04,161.96,19.567,0,-2.2054,3.3371,0,-55.136,83.427,0
0.06,161.9,19.65,0,-3.3082,5.0056,0,-55.136,83.427,0
0.08,161.82,19.767,0,-4.4109,6.6741,0,-55.136,83.427,0
0.1,161.72,19.917,0,-5.5136,8.3427,0,-55.136,83.427,0
0.12,161.6,20.101,0,-6.6163,10.011,0,-55.136,83.427,0
0.14,161.46,20.318,0,-7.719,11.68,0,-55.136,83.427,0
0.16,161.29,20.568,0,-8.8218,13.348,0,-55.136,83.427,0
0.18,161.11,20.852,0,-9.9245,15.017,0,-55.136,83.427,0
0.2,160.9,21.169,0,-11.027,16.685,0,-55.136,83.427,0
0.22,160.67,21.519,0,-12.13,18.354,0,-55.136,83.427,0
0.24,160.41,21.903,0,-13.233,20.022,0,-55.136,83.427,0
0.26,160.14,22.32,0,-14.335,21.691,0,-55.136,83.427,0
0.28,159.84,22.77,0,-15.438,23.359,0,-55.136,83.427,0
0.3,159.52,23.254,0,-16.541,25.028,0,-55.136,83.427,0
0.32,159.18,23.771,0,-17.644,26.697,0,-55.136,83.427,0
0.34,158.81,24.322,0,-18.746,28.365,0,-55.136,83.427,0
0.36,158.43,24.906,0,-19.849,30.034,0,-55.136,83.427,0
0.38,158.02,25.523,0,-20.952,31.702,0,-55.136,83.427,0
0.4,157.59,26.174,0,-22.054,33.371,0,-55.136,83.427,0
0.42,157.14,26.858,0,-23.157,35.039,0,-55.136,83.427,0
0.44,156.66,27.576,0,-24.26,36.708,0,-55.136,83.427,0
0.46,156.17,28.327,0,-25.363,38.376,0,-55.136,83.427,0
0.48,155.65,29.111,0,-26.465,40.045,0,-55.136,83.427,0
0.5,155.11,29.928,0,-27.568,41.713,0,-55.136,83.427,0
0.52,154.55,30.779,0,-28.671,43.382,0,-55.136,83.427,0
0.54,153.96,31.664,0,-29.773,45.05,0,-55.136,83.427,0
0.56,153.35,32.581,0,-30.876,46.719,0,-55.136,83.427,0
0.58,152.73,33.532,0,-31.979,48.388,0,-55.136,83.427,0
0.6,152.08,34.517,0,-33.082,50.056,0,-55.136,83.427,0
0.62,151.4,35.535,0,-34.184,51.725,0,-55.136,83.427,0
0.64,150.71,36.586,0,-35.287,53.393,0,-55.136,83.427,0
0.66,149.99,37.67,0,-36.39,55.062,0,-55.136,83.427,0
0.68,149.25,38.788,0,-37.492,56.73,0,-55.136,83.427,0
0.7,148.49,39.94,0,-38.595,58.399,0,-55.136,83.427,0
0.72,147.71,41.124,0,-39.698,60.067,0,-55.136,83.427,0
0.74,146.9,42.342,0,-40.801,61.736,0,-55.136,83.427,0
0.76,146.08,43.594,0,-41.903,63.404,0,-55.136,83.427,0
0.78,145.23,44.878,0,-43.006,65.073,0,-55.136,83.427,0
0.8,144.36,46.197,0,-44.109,66.741,0,-55.136,83.427,0
0.82,143.46,47.548,0,-45.212,68.41,0,-55.136,83.427,0
0.84,142.55,48.933,0,-46.314,70.078,0,-55.136,83.427,0
0.86,141.61,50.351,0,-47.417,71.747,0,-55.136,83.427,0
0.88,140.65,51.803,0,-48.52,73.416,0,-55.136,83.427,0
0.9,139.67,53.288,0,-49.622,75.084,0,-11.027,16.685,0
0.92,138.68,54.793,0,-49.843,75.418,0,-11.027,16.685,0
0.94,137.68,56.305,0,-50.063,75.751,0,-11.027,16.685,0
0.96,136.67,57.823,0,-50.284,76.085,0,-11.027,16.685,0
0.98,135.66,59.348,0,-50.505,76.419,0,-11.027,16.685,0
1,134.65,60.88,0,-50.725,76.753,0,-11.027,16.685,0
1.02,133.64,62.418,0,-50.946,77.086,0,-11.027,16.685,0
1.04,132.61,63.963,0,-51.166,77.42,0,-11.027,16.685,0
1.06,131.59,65.515,0,-51.387,77.754,0,-11.027,16.685,0
1.08,130.56,67.073,0,-51.607,78.087,0,-11.027,16.685,0
1.1,129.52,68.638,0,-51.828,78.421,0,-11.027,16.685,0
