time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos
190721339,45.3754,110.968,1.44,3.51561,-177.978,-177.275,-0.439472,-90.1632,89.1678,88.3823,-88.7012,6.99799,-0.908386,-0.725281,-1.44,25.3162,23.3411
190753239,45.4082,114.429,1.37,3.42772,-177.978,-177.275,-0.615253,-93.7716,92.5895,91.7963,-92.1074,12.3225,-0.0532837,0.486145,-1.29,25.3162,23.3411
190794745,45.4588,118.673,1.14,3.42772,-177.89,-177.275,-0.615253,-97.1389,97.17,96.3846,-96.5556,11.5619,0.227783,0.575317,-1.14,25.3162,23.3411
190835899,45.5306,123.31,1.03,3.42772,-177.89,-177.275,-0.615253,-101.844,101.719,101.043,-101.198,12.7789,-0.804749,0.359985,-1.03,25.3591,23.3411
190877275,45.6172,127.69,0.96,3.42772,-177.89,-177.275,-0.615253,-106.564,106.347,105.763,-104.659,9.12781,0.63446,-0.346802,-0.9,25.3591,23.3411
190923610,45.7161,133.041,0.82,3.6035,-177.89,-177.363,-0.615253,-112.552,111.005,110.523,-110.67,1.97769,0.257263,-0.462708,-0.81,25.3805,23.3411
190968724,45.8372,138.86,0.74,3.51561,-177.978,-177.187,-0.615253,-118.276,116.791,116.48,-116.495,-1.67343,-1.34308,-0.276306,-0.74,25.3805,23.3411
191017464,45.9527,144.072,0.69,3.42772,-177.89,-177.275,-0.615253,-122.872,122.507,122.328,-121.192,2.73834,-0.455933,0.792114,-0.69,25.3805,23.3411
191033702,46.0169,147.328,0.7,3.42772,-177.978,-177.187,-0.615253,-126.48,125.99,124.692,-124.77,-0.15213,0.18988,0.145386,-0.7,25.3805,23.3411
191082284,46.1173,151.725,0.61,3.42772,-177.978,-177.187,-0.615253,-131.185,129.467,129.474,-129.404,-1.97769,0.0518188,0.118835,-0.61,25.4234,23.3411
191113835,46.204,155.419,0.59,3.42772,-177.89,-177.187,-0.615253,-134.506,133.977,132.966,-132.865,0.608521,0.362732,-0.161499,-0.59,25.4448,23.3411
191156732,46.3332,160.872,0.55,3.42772,-177.89,-177.275,-0.615253,-140.253,138.527,138.783,-138.581,2.43408,-0.629883,0.504639,-0.54,25.4877,23.3411
191192768,46.4167,164.342,0.53,3.33983,-177.978,-177.187,-0.615253,-143.776,141.972,142.29,-141.995,7.15012,-0.319702,0.0340576,-0.5,25.5091,23.3411
191217138,46.5118,168.065,0.45,3.33983,-177.89,-177.187,-0.703144,-147.213,146.529,145.782,-145.409,4.86816,-0.379395,-0.222473,-0.41,25.5091,23.3411
191262828,46.6331,172.537,0.33,3.25193,-177.89,-177.187,-0.615253,-151.654,151.008,150.262,-149.912,3.65112,-0.189697,0.331421,-0.31,25.5091,23.3411
191303904,46.7706,177.326,0.26,3.25193,-177.978,-177.187,-0.703144,-156.172,155.425,155.97,-154.438,8.0629,0.34552,-0.150879,-0.23,25.5091,23.3411
191355054,46.9331,182.884,0.18,3.16404,-177.89,-177.187,-0.703144,-161.794,160.923,161.577,-159.959,3.19473,-0.697815,-0.474976,-0.16,25.5091,23.3411
191375417,47.0216,185.895,0.13,3.25193,-177.978,-177.187,-0.615253,-165.115,164.244,163.816,-163.132,6.99799,-0.132568,0.217896,-0.13,25.5091,23.3411
191407911,47.138,189.429,0.05,3.16404,-177.978,-177.187,-0.703144,-168.42,167.526,168.257,-166.251,7.15012,0.538513,0.18512,-0.05,25.5305,23.3411
191444797,47.2503,192.703,-0.05,3.25193,-177.89,-177.187,-0.527362,-171.694,170.784,171.562,-169.525,9.43207,0.769043,0.456848,0.1,25.5305,23.3411
191482162,47.4146,197.524,-0.19,3.16404,-177.978,-177.187,-0.615253,-177.006,175.046,175.816,-174.999,7.75864,-0.192993,0.112427,0.19,25.5305,23.3411
191511536,47.4923,199.612,-0.27,3.25193,-177.978,-177.187,-0.615253,-179.121,177.122,177.869,-177.115,6.23734,-0.379578,0.116089,0.27,25.5305,23.3411
191555005,47.6913,204.282,-0.42,3.25193,-177.802,-177.1,-0.527362,-183.336,182.263,183.033,-181.298,10.3448,-0.77948,0.0124512,0.42,25.5305,23.3411
191595127,47.9898,208.046,-0.52,3.86717,-175.605,-174.639,2.81248,-187.411,186.26,185.988,-185.373,14.4524,-0.532288,0.210754,0.57,25.5305,23.3411
191626678,48.6593,212.229,-0.64,7.73436,-171.211,-171.211,8.43748,-191.455,190.172,190.918,-189.433,9.5842,-0.277405,0.637756,0.7,25.5305,23.3411
191657312,49.1265,214.401,-0.76,10.7226,-168.75,-168.574,11.8652,-193.453,192.116,192.839,-192.458,11.8661,-0.750916,0.112976,0.81,25.5305,23.3411
191679443,49.7786,216.774,-0.87,14.5019,-166.201,-165.41,15.3808,-196.424,195.017,194.791,-194.48,8.97568,-0.748169,0.596924,0.87,25.5305,23.3411
191718359,50.8956,219.886,-0.89,19.0722,-162.422,-162.158,20.6543,-199.286,197.808,198.586,-198.259,3.49899,-1.08014,1.13928,0.9,25.5305,23.3411
191734307,51.8323,222.033,-0.93,22.7637,-158.994,-156.357,23.9941,-202.14,200.647,200.468,-200.056,5.32455,-1.43848,0.700195,0.93,25.5305,23.3411
191765651,52.8914,224.089,-0.96,24.7851,-155.83,-152.754,27.7734,-204.061,202.451,203.237,-202.817,4.10751,-2.00519,0.403198,0.96,25.552,23.3411
191783586,54.0847,226.061,-0.98,28.5644,-150.556,-149.15,33.1347,-206.868,205.165,205.08,-204.675,5.78094,-2.05481,1.22406,0.98,25.5734,23.3411
191805222,54.9635,227.375,-1.01,29.8828,-149.59,-145.019,34.541,-208.688,206.044,206.868,-206.518,-7.75864,-0.657349,1.65729,0.98,25.6163,23.3411
191831565,56.6318,229.406,-0.89,36.3867,-143.877,-138.34,39.9902,-211.394,208.641,209.411,-209.194,-19.6248,-1.22736,1.23523,0.89,25.6592,23.3411
191864829,58.6181,231.295,-0.59,44.1211,-137.548,-129.287,47.1094,-213.984,211.923,211.97,-211.744,-33.1644,-2.17804,1.35059,0.4,25.6806,23.3411
191900372,60.2846,232.598,-0.03,48.9551,-130.429,-125.332,52.8222,-215.695,213.611,214.521,-214.264,-34.9899,-1.60089,1.27496,0.03,25.9164,23.3411
191939040,63.1041,234.456,0.35,53.2617,-126.035,-118.652,59.2383,-219.117,216.931,217.903,-217.67,-34.8378,-1.39819,1.96344,-0.55,26.0879,23.3411
191966282,65.298,235.674,0.75,58.8867,-120.322,-114.521,62.7539,-221.621,219.412,220.431,-220.205,-34.0771,-1.61371,1.7644,-0.75,26.2379,23.3411
192017353,68.9775,237.288,1.22,64.8633,-115.488,-109.248,69.7851,-225.47,223.402,224.459,-224.428,-21.2982,0.121582,1.70435,-1.33,26.388,23.3411
192037952,70.7914,237.986,1.47,70.2246,-114.785,-106.611,74.8828,-227.733,225.68,226.038,-226.1,-24.0366,-0.704956,1.28119,-1.47,26.4309,23.3411
192091381,74.3115,239.006,2.04,75.4101,-112.5,-101.689,80.0683,-231.38,228.682,229.942,-230.253,-42.5964,-1.09058,1.09296,-2.3,26.4309,23.3411
192137214,77.7333,239.802,2.86,77.6074,-101.777,-99.8437,82.3535,-234.196,232.213,233.807,-234.102,-35.2942,-0.675842,1.03912,-3.1,26.4523,23.3411
192156289,79.4976,240.136,3.28,80.9472,-96.8551,-98.5253,85.4297,-236.365,234.32,235.354,-235.463,-22.8195,0.281067,1.46136,-3.28,26.4523,23.3411
192201641,82.7845,240.397,3.32,86.2207,-89.4723,-92.4609,91.1426,-239.515,237.26,239.188,-238.737,12.7789,-0.421326,0.726562,-3.32,26.3237,23.3411
192246384,86.0262,240.424,3.13,89.5605,-86.5719,-89.2089,95.8008,-242.509,240.293,242.159,-242.719,17.9514,0.281982,0.972473,-3.01,25.9807,23.3411
192289305,89.0749,240.398,2.82,89.7363,-86.484,-88.6816,98.8769,-245.721,243.38,245.091,-245.705,19.4727,1.0285,0.71228,-2.68,25.8521,23.3411
192313659,91.5429,240.355,2.54,90.0879,-85.0778,-88.6816,99.0527,-248.808,245.682,247.338,-247.96,29.6654,-0.185303,1.17792,-2.36,25.8092,23.3411
192347329,94.0467,240.256,1.97,90.4394,-84.0231,-88.5937,98.8769,-251.297,248.894,249.508,-250.13,37.424,0.75293,0.875427,-1.97,25.7663,23.3411
192379753,96.5887,240.132,1.52,91.7578,-83.8473,-88.6816,98.8769,-253.707,251.336,252.518,-252.463,39.5538,0.795593,0.716858,-1.52,25.7663,23.3411
192416779,99.5215,239.934,1.04,92.1972,-83.8473,-88.5937,98.8769,-256.865,254.648,254.749,-255.535,39.2496,-0.713745,0.640137,-0.81,25.7663,23.3411
192463348,102.696,239.684,0.27,92.2851,-83.9352,-88.2421,98.9648,-260.178,258.07,257.72,-258.583,45.4869,-0.812622,-0.354126,-0.01,25.7663,23.3411
192516269,106.791,239.3,-0.51,92.1972,-83.9352,-87.8027,98.8769,-264.463,262.301,261.577,-262.682,38.0325,0.186401,0.624939,0.72,25.7663,23.3411
192536881,109.281,239.043,-0.96,92.2851,-83.8473,-87.6269,98.9648,-267.052,264.89,263.996,-265.108,39.8581,-0.125244,0.0234375,1.2,25.7663,23.3411
192581600,112.419,238.703,-1.67,92.1972,-83.9352,-87.6269,97.8222,-270.552,267.496,267.216,-268.421,39.2496,-0.815552,-0.416382,1.89,25.7663,23.3411
192624545,116.176,238.262,-2.34,92.2851,-83.8473,-87.6269,96.5039,-273.904,271.874,271.298,-271.749,34.2293,-0.513794,0.176697,2.55,25.7663,23.3411
192662911,120.157,237.758,-2.95,92.2851,-84.0231,-87.6269,96.416,-278.562,275.451,274.712,-276.159,32.8601,0.33197,0.15802,2.95,25.7663,23.3411
192694050,122.323,237.479,-3.33,92.373,-84.0231,-87.6269,95.0097,-280.312,278.119,277.263,-277.932,34.8378,0.0915527,0.233459,3.33,25.7663,23.3411
192714891,124.755,237.206,-3.51,92.373,-86.0446,-87.6269,92.7246,-283.026,280.755,278.982,-280.654,33.6208,-1.7276,-0.23822,3.51,25.7663,23.3411
192760358,128.141,236.877,-3.99,92.373,-90.0875,-87.6269,91.2304,-286.751,283.492,282.466,-284.317,30.5782,-0.0490723,0.0926514,3.99,25.7663,23.3411
192804018,131.948,236.5,-4.44,92.373,-90.7028,-87.6269,91.3183,-290.367,288.026,286.012,-287.925,21.4503,-1.23688,0.383057,4.44,25.7663,23.3411
192850245,136.175,236.05,-4.82,92.373,-90.7028,-87.6269,90.791,-294.146,291.72,290.647,-292.824,19.3205,0.335083,0.221558,4.82,25.7663,23.3411
192896675,140.835,235.562,-5.12,92.2851,-90.7028,-87.7148,89.6484,-298.766,296.386,295.289,-297.646,17.0386,0.683899,0.230164,5.12,25.7663,23.3411
192916590,143.191,235.31,-5.29,92.2851,-90.7907,-87.8027,89.6484,-301.612,299.155,297.156,-299.644,12.3225,-0.633179,1.1629,5.29,25.7663,23.3411
192947754,146.095,234.996,-5.43,92.373,-91.0543,-87.7148,89.3847,-304.575,301.97,300.033,-302.677,11.4098,1.1217,0.420044,5.43,25.7663,23.3411
192981833,149.174,234.681,-5.52,92.2851,-92.1969,-87.7148,88.3301,-307.289,304.832,303.922,-305.601,8.0629,-1.13983,-0.0648193,5.52,25.7663,23.3411
193011523,152.385,234.382,-5.62,92.373,-93.2516,-87.8027,88.0664,-310.205,307.709,306.885,-309.754,4.41177,-0.272278,0.0992432,5.62,25.7663,23.3411
193043206,155.263,234.103,-5.63,92.373,-93.2516,-87.6269,88.0664,-313.09,310.54,309.801,-312.702,-2.28195,0.764282,0.143372,5.63,25.7663,23.3411
193071557,157.715,233.871,-5.6,92.2851,-93.1637,-87.7148,88.1543,-315.96,313.37,311.807,-314.856,-2.58621,-0.893188,-0.627869,5.6,25.7663,23.3411
193104206,161.327,233.519,-5.54,92.373,-93.2516,-87.8027,87.9785,-319.662,316.224,315.804,-318.83,-3.80325,0.239319,-0.0560303,5.54,25.7663,23.3411
193138355,164.34,233.24,-5.46,92.373,-93.1637,-87.7148,87.9785,-322.586,319.141,318.837,-322.072,-7.30225,0.665771,0.177246,5.4,25.7663,23.3411
193161792,166.589,233.05,-5.33,92.373,-93.3395,-87.6269,87.9785,-324.545,322.049,320.89,-324.188,-11.2576,1.49615,-0.223938,5.33,25.7663,23.3411
193205045,170.447,232.701,-4.93,93.164,-93.3395,-87.539,88.3301,-328.442,325.72,324.973,-328.053,-2.58621,0.636841,0.408325,4.87,25.7878,23.3411
193252906,175.756,232.192,-5.61,93.4277,-93.3395,-87.6269,87.0996,-333.504,330.899,330.518,-333.629,9.73633,-0.447693,-0.00274658,5.61,25.3376,23.3411
193283790,179.847,231.746,-5.84,94.7461,-93.6911,-87.6269,87.539,-337.19,333.792,335.472,-338.582,15.0609,-0.910767,0.430664,5.84,25.2519,23.3411
193321155,182.992,231.446,-5.64,94.9219,-94.1305,-87.539,87.539,-339.189,336.693,339.29,-342.525,-57.2009,-5.19177,0.847595,5.31,25.3376,23.3411
193371196,187.71,231.078,-4.5,96.6797,-96.4157,-87.9785,88.2422,-343.49,341.297,343.972,-347.93,-74.6959,2.14417,0.638855,3.99,25.5949,23.3221
193417777,192.581,230.862,-2.92,96.7676,-96.6793,-87.8027,86.2207,-348.031,345.76,349.275,-353.203,-64.9596,-2.11633,-0.877625,2.92,25.5949,23.3221
193436417,194.695,230.79,-2.5,96.8555,-96.7672,-88.2421,86.3965,-350.325,348.202,351.072,-355.17,-69.6756,2.04163,0.552063,2.08,25.5949,23.31
193481759,198.012,230.716,-1.15,97.0312,-96.5915,-86.3085,86.1328,-353.56,351.243,354.548,-358.747,-60.6999,-2.0744,-0.836243,0.83,25.5949,23.3082
193520387,202.277,230.603,0.04,96.6797,-93.5153,-84.7265,86.3086,-357.348,354.618,360.139,-363.118,-78.1949,1.1814,0.699097,-0.04,25.4877,23.348
193552364,205.837,230.601,1.14,96.7676,-92.109,-88.8574,87.8027,-361.399,357.145,363.616,-367.333,-72.2618,0.0228882,-1.69208,-1.14,25.4877,23.348
193599336,209.717,230.545,1.9,96.7676,-89.0329,-86.5722,90.0879,-364.728,360.8,368.282,-371.221,-9.88846,-0.0505371,-0.775085,-1.9,25.4877,23.3498
193624724,212.943,230.368,1.64,96.8555,-86.9235,-84.9023,93.7793,-368.095,363.802,371.773,-374.285,24.3408,-0.88092,0.549316,-1.64,25.4877,23.3498
193664031,217.336,229.956,1.28,96.8555,-83.9352,-83.8476,97.4707,-373.181,367.862,376.323,-378.244,-15.213,0.778564,1.90302,-1.3,25.4877,23.3498
193699716,220.009,229.706,1.54,96.9433,-83.2321,-84.2871,98.1738,-375.141,370.677,379.294,-381.238,-30.2739,1.13892,-0.386719,-1.76,25.4877,23.3498
193740443,224.174,229.383,2.41,96.9433,-83.2321,-84.2871,97.8222,-379.682,374.472,383.306,-385.6,-76.2172,-0.125793,-0.32373,-2.82,25.4877,23.3498
193766141,226.877,229.217,3.28,97.1191,-83.32,-84.375,97.8222,-381.44,377.419,386.308,-388.727,-75.4565,1.18488,0.491089,-3.73,25.4877,23.3498
193819028,231.61,229.013,4.63,97.1191,-82.8805,-84.375,98.4375,-385.748,382.008,391.153,-393.937,-68.9149,-0.423523,-0.343872,-5.06,25.6377,23.3498
193845247,233.927,228.928,5.44,97.1191,-81.9137,-84.375,99.0527,-388.338,384.519,393.074,-396.192,-41.2273,-0.553894,-0.719238,-5.74,25.7449,23.3498
193886186,238.035,228.88,5.86,94.5703,-81.65,-84.5507,98.1738,-392.638,387.972,397.507,-400.446,21.1461,0.211121,-0.315491,-5.75,25.7449,23.3498
193922290,241.359,229.033,5.43,87.8027,-82.529,-90.0878,96.3281,-396.239,391.464,400.695,-403.51,36.6634,-0.285828,-0.352295,-5.43,25.7449,23.3498
193951879,243.034,229.224,5.14,83.584,-86.5719,-96.9433,94.7461,-398.082,393.253,402.274,-405.073,69.2192,-0.353577,-0.896118,-4.76,25.7449,23.3498
193996697,246.487,230.361,3.75,72.1582,-99.0524,-111.797,79.8926,-401.473,397.398,405.859,-408.557,95.0813,3.03113,-1.73584,-3.2,25.7663,23.3498
194023000,248.41,231.274,2.68,65.1269,-106.172,-120.41,70.664,-403.79,400.065,408.083,-409.903,87.0184,1.5249,-2.22198,-2.15,25.7663,23.3498
194064451,250.652,233.061,1.06,50.0097,-120.322,-134.209,53.7012,-406.901,403.339,410.859,-412.259,89.4525,2.09161,-0.567993,-0.54,25.552,23.3498
194113266,252.607,235.262,-0.49,40.8691,-130.341,-145.898,38.9355,-410.501,406.255,413.387,-415.043,84.7365,1.83527,-0.943359,1.01,25.1876,23.3498
194154401,254.022,237.409,-2,28.916,-138.34,-157.324,27.7734,-413.029,409.607,415.704,-417.221,80.0204,1.31671,-1.6463,2,25.1661,23.3498
194196109,255.066,239.742,-3.73,12.3047,-139.834,-166.113,16.6113,-415.72,412.103,418.325,-419.834,107.86,0.433228,-0.448792,3.73,25.1661,23.3498
194238197,255.673,241.655,-6.04,-6.59182,-148.711,-172.881,9.05272,-417.804,414.678,420.168,-421.622,137.374,1.13159,-0.167358,6.04,24.9732,23.3498
194280577,255.946,244.077,-7.69,-21.8848,-173.759,-177.978,3.42772,-419.903,417.944,422.462,-423.885,116.988,1.43903,0.844666,8.44,24.6517,23.3498
194309270,255.954,245.209,-9.11,-26.7188,176.748,-178.857,1.93357,-421.366,419.32,423.349,-424.795,91.5823,1.91272,0.897949,9.7,24.6088,23.3498
