time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pigeon yaw, pigeon raw, pivot pos, ext pos
178770770,99.9734,246.917,-5.83,-89.4727,84.1996,-89.2089,-99.9317,-211.721,204.31,-208.626,-205.196,5.32455,-0.637207,-0.473694,5.87,0,0,-65.5949,0.0103815
178818018,102.671,246.9,-5.85,-90.0879,82.3539,-93.0761,-100.547,-209.131,201.596,-205.958,-202.35,-7.30225,-0.544556,-0.0556641,5.8,0,0,-65.5949,0.0103815
178864558,106.492,246.975,-5.61,-92.8125,79.014,-93.164,-100.459,-205.562,197.793,-201.619,-198.742,-15.6694,-0.0604248,-0.607727,5.53,0,0,-65.7663,0.0103815
178909752,110.241,247.111,-5.24,-93.1641,77.8714,-93.164,-100.547,-202.031,194.107,-197.762,-194.768,-30.1218,-0.626404,-0.665405,5.08,0,0,-65.8307,0.0103815
178954026,113.689,247.286,-4.72,-93.252,77.7835,-93.164,-100.635,-198.952,190.778,-194.527,-190.568,-31.1867,-1.15814,-0.591431,4.53,0,0,-65.8307,0.0103815
179005707,117.386,247.499,-4.1,-93.252,77.8714,-93.0761,-100.635,-195.102,186.734,-191.144,-186.991,-35.5984,0.146667,-0.257263,3.89,0,0,-65.8307,0.0103815
179053669,122.345,247.825,-3.46,-93.252,77.8714,-93.164,-100.723,-190.249,181.571,-185.747,-182.473,-42.5964,-0.30542,0.252319,3.2,0,0,-65.8307,0.0103815
179096098,126.251,248.154,-2.78,-93.252,77.8714,-93.2519,-100.723,-186.719,177.954,-181.998,-177.651,-33.4686,-0.596741,-0.322998,2.56,0,0,-65.8307,0.0103815
179147492,130.138,248.509,-1.95,-93.252,77.6957,-93.2519,-100.723,-183.258,174.369,-177.278,-173.763,-35.5984,-0.0640869,-0.00512695,1.95,0,0,-65.8307,0.0103815
179189613,134.724,248.995,-1.18,-93.3399,77.8714,-93.2519,-100.723,-178.514,169.47,-172.371,-169.82,-43.205,-1.50714,0.548584,1.18,0,0,-65.8307,0.0103815
179243079,139.204,249.57,-0.37,-93.1641,77.7835,-93.3398,-100.723,-174.502,165.628,-168.272,-163.661,-54.4626,-1.90997,0.132935,0.05,0,0,-65.8307,0.0103815
179287261,144.112,250.209,0.56,-93.252,79.7171,-93.2519,-100.635,-169.781,160.838,-163.054,-158.552,-41.3794,-0.965332,0.220093,-0.84,0,0,-65.8307,0.0103815
179332013,149.07,250.862,1.36,-93.1641,81.0355,-93.2519,-99.9317,-164.563,155.643,-157.719,-154.267,-33.3165,-0.942444,-0.20874,-1.58,0,0,-65.8092,0.0103815
179392573,154.561,251.575,1.85,-93.252,81.9144,-93.3398,-97.2071,-159.298,150.425,-152.431,-147.874,-3.0426,0.0298462,0.146667,-1.87,0,0,-65.8092,0.0103815
179443936,159.648,252.173,1.85,-93.1641,83.4085,-93.3398,-96.6797,-153.8,144.826,-147.205,-143.698,17.7992,0.745789,0.117737,-1.79,0,0,-65.8092,0.0103815
179507841,167.516,252.883,1.1,-93.252,86.1332,-93.2519,-95.7129,-145.883,136.956,-139.701,-135.385,28.2962,0.182556,1.01514,-0.88,0,0,-66.0879,0.0173025
179554309,173.849,253.224,0.71,-93.1641,89.6488,-93.3398,-92.9004,-139.273,130.011,-133.791,-129.474,24.7972,0.588501,1.18011,-0.65,0,0,-65.7235,0.0242235
179597482,177.697,253.414,0.46,-93.252,89.6488,-93.2519,-92.1973,-135.875,126.636,-128.821,-125.804,91.5823,-1.43207,0.134399,-0.05,0,0,-65.6806,0.0294143
179657074,182.156,253.631,-0.51,-93.252,88.8578,-93.2519,-95.2735,-131.411,122.157,-124.987,-120.718,30.5782,0.520386,0.482117,1.02,0,0,-65.6806,0.0294143
179711828,189.571,253.972,-1.69,-93.7793,86.0453,-94.5703,-95.1856,-123.416,114.178,-117.677,-114.31,56.136,1.61829,-3.59491,2.19,0,0,-67.0525,0.307985
179764992,194.733,254.216,-3.21,-96.3281,84.1996,-95.9765,-95.4492,-117.724,108.773,-112.825,-109.589,118.053,-0.60022,1.03802,4.34,0,0,-70.1393,1.38593
179817207,201.925,254.564,-5.28,-97.7344,81.2113,-96.7675,-98.877,-109.799,102.279,-106.137,-101.89,47.6167,-2.14526,1.64191,5.57,0,0,-73.1404,2.27701
179874060,207.934,255.016,-6.26,-98.7891,77.2562,-99.1406,-101.514,-104.325,95.6691,-99.3397,-96.6567,26.6228,0.826904,0.302856,6.4,0,0,-82.2722,1.65412
179942827,213.714,255.704,-6.56,-99.9317,71.6312,-99.7558,-104.678,-98.1265,89.4244,-94.3471,-90.762,-0.760651,0.865906,-0.214783,6.63,0,0,-95.1554,0.107276
180008342,220.789,256.846,-6.42,-101.865,66.8851,-99.8437,-107.578,-91.0731,82.3087,-87.0758,-83.4208,-29.6654,0.459595,-0.413818,6.29,0,0,-108.917,0.020763
180069751,227.005,258.022,-5.41,-101.689,65.7425,-101.865,-107.578,-85.3494,76.3517,-79.5324,-77.2383,-65.8723,0.122314,-0.463257,5.02,0,0,-117.213,0.61597
180123679,232.574,259.159,-4.16,-100.459,65.7425,-100.107,-107.666,-79.6724,70.7914,-74.1587,-71.0014,-54.6147,1.29089,0.114807,3.49,0,0,-121.543,2.09015
180200743,238.177,259.557,-2.28,-89.3848,74.7953,-88.1542,-103.447,-74.5242,66.0943,-67.8207,-64.5078,-77.8906,-0.419861,0.84082,1.48,0,0,-121.951,4.82395
180260349,242.919,258.639,-0.54,-70.5762,92.6371,-75.2343,-86.9238,-69.1194,62.2992,-63.0069,-59.0408,-70.7405,1.53058,1.05981,-0.27,0,0,-121.222,6.2566
180314278,246.08,257.158,1.33,-51.9434,115.577,-58.7988,-74.7071,-65.721,60.1529,-59.3596,-54.0948,-80.1726,3.88129,2.46277,-2,0,0,-120.45,5.7479
180370367,248.196,254.218,4.62,-23.9942,147.481,-27.4218,-40.166,-61.7704,56.1712,-56.4356,-50.3775,-175.102,3.58301,2.5827,-5.72,0,0,-119.893,4.57479
