time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos
480780719,47.2799,135.124,-2.16,-8.26174,-7.03091,-180,179.473,-109.372,-115.671,106.93,111.985,-3.95538,-0.231262,0.186584,2.12,25.4019,23.4415
480815098,47.224,138.058,-2.07,-7.82228,-7.03091,179.912,179.473,-111.674,-118.089,110.437,115.515,-13.3875,0.784973,-0.182373,2,25.4019,23.4415
480859133,47.0385,143.561,-1.87,-7.11916,-6.94302,-180,179.473,-117.374,-123.961,116.192,120.251,-1.67343,-0.382874,-0.179993,1.83,25.4234,23.4415
480888729,46.9363,147.067,-1.76,-6.32814,-6.94302,-180,179.473,-120.866,-127.445,119.629,123.891,-14.6045,-0.424622,-0.103088,1.66,25.4662,23.4415
480931332,46.8961,151.654,-1.54,-3.69142,-4.04263,-179.912,179.473,-125.376,-132.095,124.202,128.518,-11.2576,-0.266785,0.692139,1.48,25.5091,23.4415
480950241,46.8953,154.813,-1.39,-2.54885,-2.02114,-180,179.473,-128.868,-135.587,126.465,131.909,-12.7789,0.282715,0.719238,1.39,25.5091,23.4415
480992723,47.0271,159.06,-1.3,-1.23049,-1.05434,-177.891,-178.242,-133.433,-139.032,130.921,136.442,-11.714,-0.0622559,0.0450439,1.22,25.5091,23.4415
481033130,47.3104,163.28,-1.05,1.14256,0.264016,-175.254,-175.342,-136.816,-143.613,135.408,140.922,-16.1258,-0.918274,-0.193542,1.05,25.5091,23.4415
481066226,47.558,166.712,-0.81,1.6699,1.3187,-174.902,-174.902,-140.16,-147.073,138.791,144.507,-15.213,-0.436157,0.280151,0.71,25.5091,23.4415
481112966,47.8997,171.95,-0.43,1.84568,1.40659,-174.727,-174.814,-145.736,-152.742,144.297,148.761,-24.9493,0.0270996,0.413818,0.27,25.5091,23.4415
481131595,48.147,174.963,-0.16,4.30662,3.69175,-174.727,-174.902,-148.971,-156.055,146.474,152.128,-15.9737,-0.213867,0.493835,0.16,25.5091,23.4415
481177384,48.6495,179.296,0.05,7.20701,6.76792,-173.848,-173.32,-153.333,-159.391,151.91,156.444,-5.47668,-0.693054,-0.22522,-0.12,25.5091,23.4415
481218767,49.2868,183.628,0.13,8.96483,9.14097,-172.178,-172.266,-157.743,-164.874,155.169,160.807,1.36917,-0.398621,0.360535,-0.13,25.5305,23.4415
481256093,50.0686,188.068,-8.95E-16,11.0742,11.9535,-171.826,-170.859,-162.121,-169.12,160.519,164.874,19.3205,-0.789368,0.500977,0,25.5305,23.4415
481274338,50.4801,190.151,-0.1,13.3594,13.1839,-171.826,-170.508,-164.322,-171.22,162.658,166.935,24.493,-0.369324,0.333435,0.23,25.5305,23.4415
481314235,51.2158,193.468,-0.63,13.9746,14.766,-170.947,-169.805,-167.596,-174.307,165.823,171.01,36.8155,-0.338013,0.833679,0.63,25.5305,23.4415
481342242,51.8817,196.261,-0.85,13.9746,15.3812,-170.244,-169.629,-170.862,-177.371,168.988,173.008,39.0974,0.182922,0.204529,1.08,25.552,23.4415
481381806,52.9762,200.429,-1.57,15.293,16.348,-170.068,-168.662,-175.186,-181.337,173.141,177.822,41.9879,-0.974304,-0.356873,1.84,25.552,23.4415
481404517,53.7804,203.014,-2.08,17.1387,17.8421,-168.574,-166.025,-178.289,-184.207,176.135,179.696,41.5315,-1.099,0.00219727,2.08,25.552,23.4415
481430629,54.712,205.767,-2.65,17.666,18.2816,-166.992,-164.707,-181.33,-187.03,179.152,182.449,53.0934,-0.944824,0.965881,2.65,25.552,23.4415
481476143,55.7782,208.785,-3.27,17.666,18.3695,-166.465,-164.531,-184.409,-189.915,182.208,186.237,53.2455,-0.968445,0.4422,3.57,25.552,23.4415
481506071,57.0812,212.322,-3.89,17.666,18.3695,-166.289,-164.619,-188.546,-193.85,186.314,189.145,52.4849,-0.521118,-0.0485229,4.22,25.5734,23.4415
481549815,58.5187,216,-5.06,17.666,18.2816,-166.201,-164.531,-192.598,-197.7,190.374,192.987,48.2253,-0.556641,-0.00823975,5.06,25.5949,23.4415
481581352,59.8787,219.351,-5.59,17.7539,18.3695,-166.289,-164.531,-196.587,-201.518,193.368,196.657,39.8581,-0.467468,0.26239,5.59,25.6377,23.4415
481615474,60.8583,221.745,-6.08,17.7539,18.3695,-166.201,-164.531,-199.535,-203.392,196.269,199.286,42.2922,-0.778198,0.692505,6.08,25.6377,23.4415
481659057,62.5179,225.638,-6.81,17.7539,18.2816,-166.201,-164.619,-203.423,-208.043,201.036,202.918,43.5092,-0.565063,0.511414,6.81,25.6377,23.4415
481688846,63.5888,228.186,-7.26,16.1719,16.9632,-166.289,-164.619,-206.254,-210.71,203.874,205.64,36.6634,0.76062,0.778931,7.26,25.6592,23.4415
481730238,65.2845,232.369,-7.87,14.9414,12.4808,-166.113,-164.531,-210.967,-215.135,208.455,209.979,34.5335,0.624756,0.962585,7.87,25.6592,23.4415
481776715,66.3311,235.049,-8.21,12.1289,10.4593,-166.113,-164.619,-213.758,-217.779,211.122,213.393,27.9919,-0.182922,0.294617,8.37,25.6592,23.4415
481815760,67.8267,238.898,-8.65,11.4258,10.1957,-166.113,-164.531,-218.199,-222.118,215.415,216.846,20.8418,1.18652,0.550049,8.77,25.6592,23.4415
481857047,69.0532,242.004,-8.98,11.25,9.84409,-166.113,-164.619,-221.636,-225.447,218.759,220.104,13.3875,0.39386,0.308167,8.98,25.6592,23.4415
481887222,69.9468,244.287,-9.14,10.459,9.31675,-166.025,-164.531,-224.148,-227.959,221.201,222.453,12.6268,0.737183,0.717773,9.14,25.6592,23.4415
481928474,70.8842,246.691,-9.25,8.43748,8.26206,-164.795,-164.531,-226.629,-230.362,223.596,225.517,0.912781,0.282532,0.702942,9.25,25.6592,23.4415
481951573,71.8354,249.248,-9.25,7.99803,7.99839,-164.355,-164.531,-229.802,-233.55,225.89,227.795,-3.65112,0.450256,0.609924,9.23,25.6592,23.4415
481999751,72.9783,252.207,-9.14,7.99803,7.99839,-164.268,-164.531,-232.811,-236.606,229.553,230.782,-1.21704,-1.32751,0.644714,9.13,25.6592,23.4415
482046683,73.9889,254.865,-9.09,7.99803,7.99839,-164.268,-164.531,-235.712,-239.515,232.321,233.605,-3.80325,-0.797974,0.98822,9.07,25.6592,23.4415
482088113,75.2103,258.048,-9.02,7.99803,7.99839,-163.389,-164.443,-239.157,-243.014,235.634,237.019,-8.0629,0.579346,0.404114,8.98,25.6592,23.4415
482121721,76.1171,260.427,-8.87,7.99803,7.99839,-163.301,-164.443,-241.731,-245.627,238.107,239.569,-7.30225,-0.0357056,0.596375,8.87,25.6592,23.4415
482156816,76.7708,262.158,-8.73,7.99803,7.9105,-163.301,-164.443,-243.629,-247.509,239.904,241.412,-10.8012,1.14386,0.751099,8.73,25.6592,23.4415
482201732,77.5566,264.249,-8.54,7.99803,8.08628,-163.213,-164.443,-245.931,-249.741,242.112,243.629,-8.36716,-0.546387,1.08893,8.54,25.6592,23.4415
482246760,78.2919,266.235,-8.35,8.08592,7.99839,-163.213,-164.443,-248.108,-251.95,244.127,245.721,-12.6268,0.187683,1.09259,8.35,25.6592,23.4415
482267954,78.8834,267.838,-8.26,7.99803,7.99839,-163.125,-164.443,-250.06,-253.474,245.55,247.673,-10.8012,0.500427,1.58405,8.18,25.6592,23.4415
482315411,79.4304,269.319,-8.07,8.87693,7.99839,-163.125,-164.443,-251.429,-255.372,247.268,249.018,-9.12781,0.256897,0.899231,8,25.6592,23.4415
482342822,80.03,270.826,-7.9,11.25,11.7777,-163.125,-164.443,-253.109,-257.013,248.777,250.682,-8.21503,0.167358,0.798706,7.9,25.6806,23.4415
482371929,80.4012,271.673,-7.74,17.5781,14.3265,-164.092,-164.795,-254.205,-257.728,249.71,251.639,-19.929,-0.391846,1.62213,7.74,25.6806,23.4415
482410593,80.9701,272.863,-7.72,22.4121,20.2152,-166.641,-166.201,-255.496,-259.392,250.853,252.829,6.5416,-0.24939,0.892639,7.72,25.6806,23.4415
482444005,81.3049,273.538,-7.82,22.9394,26.2796,-170.068,-166.465,-256.289,-260.217,251.592,253.505,11.4098,-0.0325928,1.52069,7.82,25.2733,23.4415
482474651,81.5739,274.084,-8.02,23.0273,27.7738,-170.771,-166.729,-256.966,-260.776,252.253,254.065,20.994,0.609924,1.10175,8.13,25.1447,23.4415
482507257,81.7988,274.528,-8.34,22.9394,27.7738,-170.684,-166.729,-257.572,-261.235,252.751,254.508,15.6694,0.278687,1.07721,8.34,25.1233,23.4415
482529850,81.9824,274.891,-8.43,22.9394,27.6859,-170.684,-166.816,-258.031,-261.632,253.179,254.866,14.6045,-0.0227051,0.71521,8.43,25.1233,23.4415
482570329,82.1371,275.2,-8.66,22.9394,27.6859,-170.684,-166.816,-258.42,-261.92,253.521,255.239,11.4098,-0.169556,0.507019,8.66,25.1018,23.4415
482590829,82.2444,275.405,-8.71,23.0273,27.6859,-170.771,-166.816,-258.716,-262.161,253.785,255.372,10.9534,0.335632,0.807678,8.71,25.1018,23.4415
482628771,82.3482,275.607,-8.85,22.9394,27.6859,-170.771,-166.816,-258.98,-262.371,254.026,255.574,7.60651,0.0921021,0.509399,8.85,25.1018,23.4415
482660572,82.4003,275.706,-8.94,22.9394,27.6859,-170.771,-166.729,-259.112,-262.487,254.135,255.667,6.99799,-0.0106201,0.494019,8.94,25.1018,23.4415
482689844,82.4227,275.751,-8.95,23.0273,27.6859,-170.771,-166.816,-259.174,-262.518,254.182,255.729,-2.58621,0.161865,0.381592,8.95,25.1018,23.4415
482729402,82.4432,275.788,-8.93,23.0273,27.7738,-170.771,-166.729,-259.229,-262.573,254.228,255.745,7.75864,-0.282349,0.394226,8.96,25.1018,23.4415
482767668,82.4426,275.787,-8.98,23.2031,27.6859,-170.771,-166.729,-259.229,-262.573,254.221,255.745,-4.10751,0.222656,0.238037,8.98,25.1018,23.4415
482788970,82.4426,275.787,-8.94,23.2031,27.6859,-170.771,-166.729,-259.229,-262.573,254.221,255.745,-8.0629,0.0596924,-0.104004,8.94,25.2947,23.4415
482863506,82.4415,275.785,-8.94,23.2031,27.6859,-170.859,-166.729,-259.221,-262.573,254.221,255.745,-0.760651,0.0661011,-0.0450439,8.93,25.552,23.4415
482907756,82.4415,275.785,-8.92,23.2031,27.6859,-170.771,-166.729,-259.221,-262.573,254.221,255.745,-0.45639,-0.0523682,-0.142639,8.92,25.552,23.3671
482932257,82.4422,275.787,-8.93,22.8515,27.6859,-170.859,-166.816,-259.221,-262.573,254.221,255.753,2.43408,-0.0999756,0.036438,8.93,25.3805,23.0972
482979804,82.4752,275.846,-9.07,18.2812,24.2582,-167.168,-165.674,-259.221,-262.736,254.275,255.807,4.71603,0.0697632,0.0990601,9.07,23.7085,22.2043
483016666,82.4137,275.71,-9.14,9.66795,11.0746,-159.258,-161.807,-259.104,-262.573,254.135,255.628,4.41177,0.172119,-0.410156,9.18,21.865,20.4066
483059450,82.3878,275.641,-9.27,8.70115,8.17417,-159.961,-163.74,-259.089,-262.371,254.057,255.628,9.12781,-0.139526,0.106018,9.32,18.1136,18.4497
483094150,82.3978,275.671,-9.33,9.40428,8.17417,-163.828,-166.729,-259.167,-262.41,254.065,255.628,4.10751,-0.68573,0.329956,9.35,13.3548,16.9548
483124980,82.4009,275.678,-9.37,12.1289,14.1507,-173.76,-173.057,-259.198,-262.417,254.057,255.628,1.97769,0.239319,0.156921,9.38,8.57449,14.1967
483149476,82.411,275.695,-9.38,14.5019,18.8089,179.033,-179.121,-259.221,-262.487,254.042,255.628,-1.82556,-0.31366,0.956726,9.37,2.50804,12.4025
483183456,82.411,275.695,-9.35,14.9414,20.2152,175.254,174.99,-259.221,-262.487,254.042,255.628,-14.1481,0.453186,0.594177,9.28,-2.4866,10.5217
483218972,82.3948,275.646,-9.15,14.9414,20.3031,172.881,171.211,-259.143,-262.425,253.972,255.628,-11.5619,0.197937,0.459229,9.15,-14.5552,7.82767
483255922,82.3545,275.502,-9.02,14.9414,20.3031,172.178,168.135,-258.918,-262.285,253.785,255.566,-15.6694,0.0666504,0.41803,8.93,-24.9732,5.11982
483287089,82.3072,275.29,-8.81,14.8535,20.3031,172.178,167.08,-258.646,-262.106,253.505,255.403,-33.3165,-0.23053,1.01788,8.61,-36.6131,2.88779
483311653,82.2454,275.015,-8.4,14.9414,20.3031,172.266,165.674,-258.311,-261.834,253.147,255.208,-48.2253,0.113892,0.0470581,8.4,-43.7942,2.03997
483354964,82.1528,274.567,-7.83,14.8535,20.3031,172.266,165.586,-257.72,-261.437,252.642,254.812,-14.6045,0.521118,0.329956,7.72,-56.9775,1.10044
483377938,82.0556,274.09,-7.67,13.5351,19.3363,171.475,165.498,-257.145,-260.924,252.098,254.438,-20.0812,-0.37738,0.436707,7.56,-66.4737,0.901462
483412923,81.9771,273.572,-7.39,13.623,18.0179,171.035,165.498,-256.53,-260.52,251.468,253.933,-34.3814,0.614319,0.444214,7.17,-74.6624,0.894541
483458963,81.8416,272.749,-6.57,11.8652,17.8421,171.035,165.498,-255.473,-259.727,250.465,253.365,-40.0102,-0.215515,1.18817,6.57,-87.9314,0.420452
483492102,81.7596,272.177,-6.01,10.1074,16.2601,170.947,165.498,-254.718,-259.136,249.975,252.829,-47.921,-0.0657349,0.124878,6.01,-94.6838,-0.384116
483528876,81.6876,271.232,-5.47,9.05272,11.6019,171.035,165.498,-253.676,-258.366,248.707,252.051,-34.0771,-0.791016,0.775635,5.29,-103.001,-0.455057
483562655,81.6372,270.683,-5.1,9.2285,10.9867,171.035,165.498,-252.844,-257.953,248.233,251.522,-48.6816,0.581726,0.390198,4.8,-108.382,-0.358162
483613824,81.5678,269.272,-3.97,8.34959,9.49253,171.035,165.937,-251.382,-256.585,246.46,250.387,-40.7709,-0.514343,0.5755,3.97,-115.177,-0.292413
483664171,81.5439,267.873,-3.2,7.20701,4.30698,171.035,166.465,-249.788,-255.255,244.873,249.236,-40.4666,0.164246,0.3078,2.95,-119.7,0.652306
483695396,81.5327,266.824,-2.71,7.11912,4.21909,171.035,167.959,-248.443,-254.438,243.87,248.163,-32.708,-0.663391,-0.483215,2.5,-121.222,1.60914
483741609,81.5291,265.458,-2.1,7.03123,4.21909,171.035,170.508,-247.167,-253.008,242.167,247.058,-36.207,0.681152,0.341492,1.87,-121.479,3.04698
483785857,81.5533,264.396,-1.45,5.27342,4.21909,170.947,170.771,-246.086,-252.129,241.031,245.876,-36.9676,-0.351379,0.974854,1.24,-121.35,5.08521
483836665,81.666,262.344,-0.8,-0.966816,3.34019,171.035,169.98,-243.73,-250.153,238.691,244.29,-34.9899,-0.382874,1.30719,0.4,-120.793,6.50402
483868599,81.8258,260.799,-0.23,-2.63674,-4.04263,171.035,170.684,-242.05,-248.637,237.05,242.906,-24.0366,-0.315491,0.562866,0.08,-120.45,6.56977
483918142,82.2577,259.006,-0.02,-11.4258,-10.1071,165.322,162.598,-240.223,-246.895,235.308,240.829,-14.9088,-2.05902,-0.0856934,-0.02,-120.15,5.8448
483957374,83.1338,257.122,0.11,-22.9395,-25.0485,155.391,152.578,-237.944,-244.601,233.216,239.181,-14.9088,-1.03546,-0.864441,-0.11,-120.086,4.74436
483990587,83.8213,255.93,0.25,-27.334,-29.3551,149.59,147.92,-236.513,-243.139,231.917,237.866,-4.25964,-0.923767,-0.504456,-0.26,-120.086,3.51588
484023161,84.6793,254.715,0.21,-35.1563,-35.3317,145.547,144.932,-235.129,-241.685,230.642,236.031,18.1035,-0.886963,-1.02045,-0.1,-120.514,3.09888
484060284,85.7067,253.524,-0.1,-41.7481,-40.8688,139.834,139.395,-233.402,-239.873,229.102,234.818,8.0629,-0.753296,-0.495117,0.1,-120.686,3.04352
484096947,86.9212,252.265,-0.23,-45.1758,-44.736,136.494,136.758,-231.622,-238.006,227.461,233.107,13.3875,-1.02887,-0.400269,0.33,-120.729,3.21135
484128760,87.8089,251.35,-0.51,-45.9668,-45.0875,135.967,136.67,-230.307,-236.715,226.232,231.839,17.7992,-1.64191,-0.153992,0.51,-120.729,3.49165
484172926,89.066,250.051,-0.75,-47.1094,-45.0875,136.055,136.582,-228.62,-234.896,224.646,229.701,18.712,-0.452271,-0.234375,0.87,-120.643,3.58682
484205854,90.2025,248.871,-1.16,-47.1973,-45.0875,135.967,136.494,-226.862,-233.014,223.005,228.425,26.1664,-0.055481,0.549866,1.16,-120.579,3.64045
484252036,91.1975,247.813,-1.49,-46.8457,-45.1754,136.055,136.582,-225.525,-231.606,221.737,226.629,27.0792,-0.11554,0.141907,1.66,-120.536,3.64045
484272365,92.2807,246.581,-1.8,-41.7481,-43.945,136.67,136.582,-223.837,-229.763,220.104,225.229,23.1238,0.804749,0.308899,1.8,-120.514,3.64045
484318503,93.3562,245.226,-2.14,-36.2988,-39.7262,137.022,136.494,-222.103,-227.935,218.44,223.526,15.0609,0.03479,0.320618,2.24,-120.514,3.64045
484367208,94.4335,243.766,-2.4,-34.0137,-37.529,140.537,136.582,-220.338,-226.209,216.76,221.426,3.80325,-0.200134,0.179077,2.44,-120.514,3.64045
484398165,95.2657,242.544,-2.44,-31.6406,-35.7711,141.504,136.494,-218.697,-224.607,215.08,220.423,-4.41177,0.228333,-0.379211,2.41,-120.514,3.64045
484440405,96.1663,241.19,-2.31,-27.9492,-33.0465,141.592,136.494,-217.056,-223.114,213.44,218.658,-13.996,0.0228882,0.183289,2.23,-120.514,3.64045
