time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos
286387395,46.4442,21.2551,0.29,-179.297,-179.384,2.72466,1.93357,-6.54799,-6.77351,6.97571,6.98349,-8.51929,0.29425,-0.899597,-0.29,25.4234,12.4042
286429913,46.4567,21.9198,0.46,-179.297,-179.384,2.72466,2.46092,-5.94141,-5.94141,6.40801,6.33024,-9.5842,0.195923,-0.272095,-0.46,25.3805,12.9717
286473515,46.4692,22.532,0.59,-179.385,-179.384,2.81255,2.72459,-5.40481,-5.33482,5.87919,5.55257,-12.6268,-0.675293,-0.810608,-0.66,25.2947,13.9545
286514103,46.485,23.6145,0.83,-179.297,-179.384,2.81255,3.16404,-4.27719,-3.99723,4.99265,4.57271,-19.6248,0.457031,-1.24988,-0.94,25.2733,14.567
286560556,46.5036,24.8856,1.2,-179.297,-179.384,2.90044,3.33983,-3.24289,-2.78406,3.67061,3.05625,-22.5153,-0.0922852,-0.743774,-1.32,25.2733,15.3214
286596769,46.5091,26.4192,1.63,-179.385,-179.384,2.98833,3.16404,-1.60978,-1.32204,2.12304,1.56312,-26.927,-0.579712,-0.41748,-1.63,25.2733,15.8612
286639191,46.5158,27.7856,1.63,-179.209,-179.384,3.07622,3.25193,-0.536593,0.381059,1.0343,-0.0388836,-26.927,-0.579712,-0.41748,-1.63,25.2733,16.5758
286671540,46.5189,29.1559,1.63,-179.297,-179.384,3.07622,3.25193,1.22094,1.71088,-0.132204,-1.2676,-24.9493,0.869019,-0.35376,-2.26,25.2733,17.1555
286723402,46.4837,31.3481,2.88,-179.297,-179.384,3.07622,3.25193,2.95515,4.18387,-2.31746,-3.64728,-28.2962,-0.200867,-0.875244,-3.04,25.2733,17.9393
286775969,46.4087,34.257,3.4,-179.033,-179.384,3.07622,3.07615,6.11249,6.92905,-5.28816,-6.41579,-33.925,-0.502991,-1.78656,-3.58,25.2733,18.9792
286802588,46.3336,36.3726,4.02,-178.945,-178.945,3.07622,3.07615,8.32108,9.29317,-6.90572,-8.69436,-37.1198,0.060791,-1.54779,-4.02,25.2733,19.5588
286854627,46.2353,39.0652,4.6,-177.715,-178.593,3.07622,3.16404,10.9107,11.8595,-9.89975,-11.3229,-38.1847,-1.42456,-1.539,-4.81,25.2733,20.3236
286881988,46.1484,41.3068,4.99,-176.133,-178.506,3.07622,3.07615,12.746,14.5191,-11.7584,-13.9436,-33.925,-0.72052,-0.0109863,-5.18,25.2733,20.8876
286931557,46.0369,44.0472,5.54,-174.99,-178.33,3.07622,3.07615,15.5845,17.3654,-14.3947,-16.5955,-24.6451,0.764648,-1.60217,-5.67,25.2733,21.6749
286964761,45.9241,47.1068,5.83,-174.902,-176.923,3.16411,3.16404,19.2318,20.3205,-17.1165,-19.5195,-24.7972,-0.485962,-0.972656,-5.96,25.2733,22.1992
287003705,45.8394,49.5992,6.24,-174.023,-174.726,3.16411,3.07615,21.5804,22.6225,-20.1339,-21.8292,-15.5173,0.587036,-0.0952148,-6.35,25.3162,22.63
287047141,45.7743,52.7963,6.46,-173.145,-172.002,3.07622,3.16404,24.8544,25.8187,-23.2757,-25.0177,-6.84586,-0.7771,-0.491821,-6.46,25.3162,22.9466
287080842,45.7311,56.1401,6.52,-172.354,-170.683,3.16411,3.07615,28.3072,29.046,-26.5886,-28.4161,7.91077,0.282715,-0.147949,-6.5,25.3162,23.2027
287130794,45.6923,60.4272,6.47,-171.826,-170.507,3.16411,3.07615,32.7166,33.1754,-31.0135,-32.6233,7.15012,-0.447693,-1.09058,-6.45,25.3162,23.3013
287172466,45.6657,64.9399,6.36,-171.914,-170.42,3.42778,3.07615,37.3749,37.5304,-35.524,-37.1727,5.93307,-0.166992,-0.543274,-6.36,25.3162,23.3013
287208502,45.6613,67.6192,6.27,-171.914,-169.98,3.33989,3.07615,40.1356,40.2289,-38.2303,-39.739,9.43207,-0.5495,0.0629883,-6.27,25.3162,23.3013
287248997,45.6666,71.8614,6.15,-171.826,-170.068,3.51568,3.07615,44.0706,44.8561,-42.002,-44.3972,8.0629,0.0935669,0.0252686,-6.15,25.3162,23.3013
287278755,45.6642,74.3062,6.13,-171.826,-170.068,3.51568,3.07615,47.1035,46.6914,-44.9572,-46.3647,9.43207,-0.165527,-0.406677,-6.09,25.3162,23.3013
287311743,45.6695,77.4337,5.97,-171.826,-170.068,3.42778,3.16404,49.0944,50.4786,-47.8734,-50.1987,13.3875,0.809692,0.277222,-5.97,25.3162,23.3013
287350019,45.6977,81.2125,5.83,-171.826,-170.068,3.51568,3.07615,54.2659,53.3949,-51.9562,-53.1616,11.1055,0.319336,-0.466736,-5.75,25.3162,23.3013
287387868,45.7563,85.4136,5.58,-171.826,-170.068,3.51568,3.07615,58.372,58.1853,-56.0779,-56.9722,12.4747,0.392212,-0.151978,-5.58,25.3162,23.3013
287415651,45.7819,87.4754,5.49,-171.738,-170.068,3.51568,3.16404,60.4873,60.1917,-58.1465,-59.0408,17.1907,-1.17499,-0.220642,-5.39,25.3162,23.3013
287440618,45.84,91.0864,5.3,-171.738,-169.98,3.51568,3.07615,64.8422,63.2946,-61.2805,-62.9136,13.996,-0.599854,-0.253235,-5.22,25.3376,23.3013
287493446,45.9213,95.6234,5.03,-171.738,-170.068,3.60357,3.07615,69.3216,67.4008,-66.5609,-67.2219,16.1258,-0.370605,-0.466003,-4.95,25.3376,23.3013
287541460,46.0589,100.955,4.74,-171.738,-170.068,3.51568,3.25193,74.8275,72.5412,-72.059,-72.4401,12.1704,-0.0701294,-0.726379,-4.74,25.3376,23.3013
287578150,46.1784,105.212,4.6,-171.65,-170.068,3.51568,3.07615,79.1358,76.7406,-76.4217,-76.6239,15.213,-1.07538,0.0333252,-4.51,25.3591,23.3013
287611684,46.3284,109.331,4.37,-171.563,-170.068,3.51568,3.16404,83.6852,81.0489,-79.7813,-80.9167,12.6268,0.440552,-0.0325928,-4.37,25.3591,23.3013
287654701,46.4513,113.047,4.2,-171.65,-170.068,3.60357,3.16404,87.3091,84.4317,-84.2607,-84.3229,15.8215,-0.113892,-0.700562,-4.09,25.3591,23.3013
287677771,46.6068,116.61,4,-171.65,-170.068,3.51568,3.07615,90.6764,88.7556,-87.6202,-87.558,11.714,0.915527,0.0280151,-4,25.3591,23.3013
287709938,46.7443,120.279,3.9,-171.563,-170.068,3.51568,3.25193,94.176,92.0529,-91.1508,-91.9363,19.4727,-1.02557,-0.178162,-3.78,25.3591,23.3013
287743958,46.9172,123.959,3.7,-171.65,-170.068,3.60357,3.16404,98.7487,95.358,-94.5726,-95.3891,10.0406,0.120483,-1.10028,-3.65,25.3591,23.3013
287776922,47.0836,127.687,3.5,-171.563,-170.068,3.51568,3.16404,102.256,98.772,-99.2386,-98.7487,16.2779,0.419128,0.416748,-3.5,25.3591,23.3013
287797769,47.203,130.029,3.42,-171.563,-169.98,3.60357,3.16404,104.729,101.066,-101.587,-101.027,11.5619,-0.334534,-0.295532,-3.42,25.3591,23.3013
287844113,47.4318,134.527,3.23,-171.563,-169.98,3.07622,3.16404,109.271,105.468,-106.105,-105.608,14.7566,-0.531006,-0.191895,-3.23,25.3591,23.3013
287865078,47.6053,137.99,3.13,-171.563,-170.068,2.54888,3.07615,112.809,108.897,-109.691,-108.944,12.9311,-0.32666,-0.209656,-3.07,25.3805,23.3013
287911128,47.8029,142.066,2.96,-171.738,-170.332,2.54888,2.19725,116.518,113.462,-113.268,-113.447,17.3428,-0.0915527,-0.140076,-2.86,25.3805,23.3013
287940059,47.9827,146.487,2.72,-171.826,-173.056,2.46099,1.93357,121.286,118.035,-118.12,-116.97,17.1907,-0.622009,0.0996094,-2.61,25.4234,23.3013
287991904,48.1529,151.963,2.28,-172.441,-174.814,1.66997,2.02147,127.11,122.623,-123.945,-122.67,24.7972,-0.785706,1.18927,-2.28,25.4448,23.3013
288019530,48.2623,155.855,2.01,-173.232,-175.254,1.31841,1.14256,130.921,127.211,-127.561,-126.239,22.5153,-0.547119,-0.214417,-2.01,25.4662,23.3013
288051087,48.3799,159.888,1.73,-173.848,-175.341,1.31841,1.14256,135.688,130.618,-131.076,-130.703,22.9716,0.0124512,0.671631,-1.73,25.4662,23.3013
288085408,48.4299,163.71,1.43,-176.397,-175.429,0.615284,0.439434,139.335,134.063,-135.859,-134.125,29.3611,0.022522,0.238037,-1.27,25.4662,23.3013
288128485,48.4922,168.139,0.87,-177.715,-175.957,0.439503,0.175763,143.029,138.597,-140.626,-138.853,31.7952,-0.134583,0.0977783,-0.87,25.4877,23.3013
288159932,48.5718,171.879,0.46,-177.979,-175.957,0.439503,0.0878719,147.796,141.972,-144.172,-142.135,32.2516,-0.436157,-0.115173,-0.46,25.4877,23.3013
288211478,48.67,177.589,-0.13,-178.154,-177.363,-0.527294,-0.527362,153.59,147.618,-150.052,-147.664,33.0122,0.440186,0.445862,0.32,25.4877,23.3013
288248429,48.7368,182.79,-0.67,-178.682,-179.736,-0.703075,-0.527362,158.279,153.318,-154.795,-153.341,27.8398,-0.0882568,0.178711,0.67,25.4877,23.3013
288279934,48.7748,186.272,-0.95,179.824,179.912,-0.615184,-0.527362,162.977,156.685,-158.241,-155.76,21.4503,-0.0168457,-0.0523682,0.95,25.4877,23.3013
288322887,48.8189,190.767,-1.32,178.594,179.297,-0.703075,-0.439472,166.414,161.188,-162.852,-161.188,9.43207,0.577148,0.633362,1.4,25.4877,23.3013
288355599,48.8665,194.742,-1.46,178.77,179.385,-0.615184,-0.527362,171.002,164.532,-167.456,-164.555,9.27994,-0.531006,-0.0221558,1.52,25.4877,23.3013
288396064,48.9146,198.072,-1.62,178.594,179.385,-0.615184,-0.527362,174.369,167.868,-170.761,-167.868,8.97568,-0.0441284,0.268066,1.62,25.4877,23.3013
288420824,48.9859,202.199,-1.72,178.77,179.385,-0.615184,-0.439472,178.732,172.301,-174.019,-172.324,8.36716,-0.100159,-0.319885,1.72,25.4877,23.3013
288455634,49.0629,205.676,-1.75,178.594,179.385,-0.527294,0.615216,181.921,175.536,-178.25,-175.583,0.912781,0.158203,0.641235,1.75,25.5091,23.3013
288472849,49.1352,207.799,-1.75,178.594,179.385,1.14263,1.6699,184.036,177.675,-180.326,-177.752,-1.5213,0.0650024,0.603699,1.75,25.5091,23.3013
288508431,49.3305,211.143,-1.73,178.857,179.385,5.44927,3.51561,187.092,181.843,-183.398,-180.871,-4.10751,0.190247,0.137146,1.7,25.5091,23.3013
288548713,49.7646,214.416,-1.61,-178.154,-178.945,11.6895,8.34959,190.179,184.868,-186.486,-184.915,-27.8398,-0.37793,1.34839,1.48,25.5091,23.3013
288600051,51.5021,219.741,-1.08,-165.234,-166.904,20.3907,19.248,196.136,189.907,-192.66,-190.179,-17.1907,-1.21454,0.943909,0.93,25.5091,23.3013
288644860,53.2921,223.644,-0.71,-157.852,-158.027,26.2793,25.7519,200.095,195.001,-196.704,-194.27,-8.51929,-1.34802,1.32404,0.63,25.6377,23.3013
288667459,54.6071,226.062,-0.56,-153.721,-153.545,29.7071,28.916,203.019,197,-199.714,-197.35,-16.2779,-1.58606,1.05157,0.56,25.6592,23.3013
288710876,57.2126,229.816,-0.17,-148.272,-145.986,36.211,36.5625,207.693,201.767,-203.61,-202.303,-22.9716,-1.05029,1.1684,0.17,25.6806,23.3013
288746881,58.8076,231.825,0.21,-143.35,-143.613,40.5176,40.3418,209.512,204.551,-206.495,-205.08,-51.7242,-1.34399,2.24542,-0.49,25.8092,23.3013
288775345,60.6171,233.744,0.78,-139.219,-137.812,46.67,46.4941,212.055,207.164,-209.24,-207.739,-56.5924,-1.49359,0.990601,-1.11,25.8521,23.3013
288820769,63.7236,236.004,1.81,-126.65,-125.068,57.92,56.7773,216.231,210.531,-213.665,-211.145,-53.3977,-0.276489,1.78564,-2.13,26.0236,23.3013
288867940,67.3656,238,2.69,-119.707,-116.543,65.5665,66.4453,220.353,214.598,-217.911,-215.337,-45.4869,-0.0298462,2.09729,-2.96,26.1522,23.3013
288904364,69.584,239.01,3.35,-113.994,-114.785,71.543,72.9492,222.818,217.095,-220.408,-217.647,-28.6005,-0.645081,1.66058,-3.35,26.3451,23.3013
288928071,71.7927,239.839,3.49,-108.457,-114.785,75.7618,79.8926,225.097,219.63,-222.803,-219.918,-18.4077,-0.448242,1.76971,-3.62,26.4309,23.3013
288958649,74.2202,240.572,3.76,-102.832,-113.027,81.7383,86.4844,227.313,223.005,-225.128,-222.235,-36.5112,0.159668,0.962585,-3.95,26.4309,23.3013
289001686,77.4349,241.057,4.44,-98.7891,-98.2614,85.6934,92.6367,230.253,226.007,-228.309,-226.162,-29.6654,0.330322,1.72083,-4.65,26.4309,23.3013
289035850,80.1272,241.268,4.9,-94.7461,-86.9235,88.6817,96.8555,233.262,228.254,-231.52,-228.526,-14.9088,-0.183472,1.94623,-4.9,26.4309,23.3013
289070463,82.8266,241.343,4.87,-92.0215,-86.8356,90.5274,99.668,235.541,231.38,-233.947,-231.528,11.2576,-0.497498,1.08234,-4.87,26.4309,23.3013
289107589,85.5509,241.417,4.76,-89.9121,-86.8356,91.0547,100.371,238.644,233.682,-237.151,-233.846,18.4077,0.502625,0.682983,-4.67,26.4309,23.3013
289138278,87.6525,241.402,4.59,-88.7696,-86.1325,91.9336,101.777,240.269,235.969,-239.359,-236.155,13.5396,-0.055481,0.519836,-4.51,26.4309,23.3013
289161106,89.9272,241.331,4.4,-88.7696,-82.2653,92.3731,103.535,243.31,238.31,-240.814,-238.457,21.6025,-0.316406,0.537415,-4.4,26.3666,23.3013
289194958,91.8303,241.233,3.99,-88.6817,-79.6286,92.5489,104.062,244.912,240.705,-242.999,-239.927,55.2232,-0.0844116,0.457214,-3.7,26.1951,23.3013
289221878,94.5643,241.021,3.31,-87.627,-78.8375,93.5157,104.062,248.287,243.224,-245.169,-242.874,67.85,-0.797058,0.922668,-3.31,26.0879,23.3013
289268062,97.8607,240.678,2.03,-87.0117,-78.9254,94.3946,104.062,251.584,246.708,-248.684,-245.876,70.5884,0.181641,0.90033,-2.03,26.0665,23.3013
289311441,101.448,240.171,0.65,-87.0117,-78.9254,94.4825,104.062,254.967,251.25,-251.514,-249.656,77.8906,-0.214966,-0.0501709,-0.65,26.0236,23.3013
289345775,103.42,239.915,-0.27,-87.0117,-78.9254,94.5704,104.062,257.65,253,-253.653,-251.063,75.3044,-0.422241,0.887146,0.72,25.9164,23.3013
289370126,105.761,239.541,-1.18,-87.0117,-79.0133,94.5704,103.359,260.209,255.582,-255.869,-253.217,78.1949,0.260742,0.40686,1.18,25.9164,23.3013
289414998,109.201,238.957,-2.12,-87.0117,-79.5407,94.6583,101.338,263.638,259.921,-258.988,-256.313,81.5417,-0.0249023,1.18945,2.59,25.9164,23.3013
289443012,112.094,238.445,-3.52,-87.0117,-80.7711,94.7461,99.3164,267.169,262.596,-261.282,-259.579,75.7608,-0.198669,1.15265,3.52,25.9164,23.3013
289461030,113.755,238.174,-3.98,-87.0117,-83.4957,95.0098,96.8555,268.958,264.354,-262.837,-261.212,73.4789,-0.856384,-0.819214,3.98,25.9164,23.3013
289496486,116.548,237.755,-4.82,-87.0117,-87.3629,95.8008,92.9004,271.718,267.099,-266.135,-263.708,54.0062,0.125061,0.705322,5.16,25.9164,23.3013
289529812,119.702,237.323,-5.59,-86.9238,-90.3512,96.5918,90.791,275.194,270.63,-268.592,-266.99,33.925,-0.463989,-0.145203,5.59,25.9164,23.3013
289569100,122.612,236.923,-5.9,-86.9238,-91.4059,95.7129,89.0332,277.885,273.32,-272.224,-269.743,6.38947,0.0864258,0.130005,5.94,25.9164,23.3013
289609304,126.14,236.512,-5.83,-86.9238,-92.8122,94.6583,88.3301,281.431,276.843,-275.793,-273.336,-10.8012,-1.29492,-0.632263,5.83,25.895,23.3013
289650782,129.727,236.166,-5.67,-86.9238,-95.0973,94.3067,86.9238,284.814,280.296,-279.627,-277.115,-23.7323,-0.0287476,0.0970459,5.53,25.8092,23.3013
289685872,132.864,235.945,-5.11,-86.836,-95.8004,94.3067,86.1328,287.412,283.741,-282.489,-280.825,-38.7932,0.324463,0.218262,5.11,25.7235,23.3013
289710679,135.22,235.734,-4.87,-86.836,-96.0641,94.3067,86.1328,290.048,285.491,-285.491,-282.925,-44.5741,0.0221558,0.521301,4.61,25.6163,23.3013
289756503,139.42,235.512,-4.06,-86.836,-96.0641,94.3067,86.1328,293.617,289.9,-289.441,-287.87,-54.3105,-0.244812,-0.529541,3.74,25.5734,23.3013
289794307,142.782,235.322,-3.1,-86.7481,-95.9762,94.3067,86.3086,297.241,292.56,-293.509,-291.028,-54.3105,-0.110779,-0.0985107,3.1,25.552,23.3013
289834392,146.558,235.197,-2.41,-86.7481,-96.0641,94.3067,86.3086,300.725,296.106,-297.56,-295.103,-56.136,0.376099,-0.32135,2.07,25.5305,23.3013
289870042,150.918,235.17,-1.3,-86.7481,-95.8883,94.3946,86.3086,304.31,300.609,-301.659,-300.407,-61.1563,0.076355,-0.609924,1.3,25.5305,23.3013
289903774,153.293,235.125,-0.59,-86.7481,-95.8883,94.3946,86.2207,307.048,302.405,-304.746,-302.312,-55.0711,0.735901,-0.268799,0.27,25.5305,23.3013
289948696,157.728,235.102,0.38,-86.7481,-91.5817,94.3067,87.9785,310.742,306.986,-308.907,-307.639,-49.4423,0.256897,-0.119019,-0.69,25.5305,23.3013
289986235,162.007,234.99,1.49,-86.7481,-88.5934,94.3067,92.373,315.423,310.54,-314.062,-311.372,-33.3165,-1.69501,-0.836243,-1.49,25.5305,23.3013
290012881,164.101,234.93,1.54,-86.7481,-88.0661,94.1309,93.3398,317.375,312.585,-316.209,-313.611,-13.3875,-0.0450439,-0.237488,-1.45,25.5305,23.2996
290051393,168.602,234.736,1.65,-86.1328,-86.1325,94.1309,94.5703,321.816,317.056,-320.75,-318.176,17.7992,0.858765,0.0671997,-1.61,25.5305,23.2996
290084940,172.045,234.512,1.45,-84.9903,-83.6715,93.9551,95.4492,325.16,320.548,-324.266,-321.629,19.929,-1.66022,-2.61383,-1.53,25.209,23.2996
290127779,176.961,234.112,1.28,-85.7813,-81.8258,94.2188,96.6797,329.616,325.58,-328.893,-327.252,-43.6613,-0.921021,-1.93488,-1.53,25.4448,23.2996
290156460,179.748,233.907,1.94,-85.6934,-81.8258,93.9551,98.0859,332.33,328.263,-331.739,-330.191,2.58621,-1.67084,-0.667053,-2.05,25.5305,23.2996
290199896,183.737,233.614,2.19,-85.6055,-81.7379,94.2188,98.5254,336.125,332.042,-335.783,-334.585,-3.0426,0.82489,-0.0247192,-2.22,25.5734,23.2996
290245019,187.137,233.323,2.12,-85.5176,-81.8258,95.8887,98.6133,339.103,335.573,-338.691,-338.824,25.8621,0.655151,-0.785522,-1.81,25.8521,23.2806
290270053,189.502,233.122,1.92,-84.9024,-81.8258,96.1524,98.5254,341.833,337.991,-341.374,-340.488,-32.708,-3.5777,2.33954,-1.92,25.9378,23.2806
290313001,193.841,232.654,1.76,-81.6504,-81.9137,96.2403,98.7012,346.095,342.028,-345.333,-345.69,14.7566,-0.226501,0.367126,-1.76,25.9378,23.2823
290359266,198.666,232.132,0.97,-84.2871,-81.9137,96.4161,99.2285,351.842,346.81,-350.644,-349.268,61.1563,-1.23651,0.24939,-0.97,25.9378,23.284
290379661,201.564,231.803,0.39,-85.7813,-81.9137,96.5918,99.1406,355.419,350.022,-352.822,-351.974,137.221,-1.29602,0.50116,0.22,25.9378,23.284
290420554,204.905,231.269,-2.19,-85.7813,-81.7379,96.504,99.3164,358.763,353.234,-357.247,-354.532,154.868,-0.0675659,0.631714,2.19,25.9378,23.284
290470558,209.814,230.299,-4.25,-85.6934,-81.9137,96.6797,98.9648,364.183,358.631,-361.936,-359.051,45.639,1.56866,1.04425,4.51,25.9378,23.284
290516072,213.93,229.465,-4.55,-85.6934,-81.7379,96.504,98.1738,368.111,362.542,-365.848,-364.106,-25.8621,-0.511963,0.272278,4.45,25.7663,23.284
290539936,217.234,228.884,-4.26,-85.6055,-85.5172,96.5918,97.7344,371.525,366.353,-368.702,-367.45,-41.0751,0.446411,-0.35321,4.26,25.6806,23.284
290582617,220.71,228.422,-3.57,-85.6055,-87.8903,96.7676,92.8125,374.2,369.814,-372.473,-371.579,-46.3997,-0.0714111,0.250854,3.57,25.6592,23.284
290625633,224.79,228.019,-2.91,-85.7813,-90.527,96.6797,88.7695,378.485,373.29,-377.419,-375.296,-24.7972,-0.375732,-0.282349,2.91,25.6377,23.284
290655900,226.69,227.861,-2.73,-85.6934,-91.9333,96.6797,88.5058,380.328,375.071,-379.511,-377.225,-31.4909,-0.620178,0.119019,2.53,25.6377,23.284
290702409,231.424,227.563,-2.26,-86.0449,-93.1637,95.9766,88.3301,384.971,379.597,-384.449,-382.132,2.58621,-0.582275,-0.309814,2.26,25.6377,23.284
290742127,235.182,227.435,-2.34,-86.9238,-94.0426,92.3731,86.9238,388.633,383.299,-388.408,-385.873,3.19473,0.122131,0.285095,2.36,25.5734,23.284
290768807,238.038,227.414,-2.33,-87.627,-95.6247,90.7911,84.9902,391.464,386.137,-391.254,-388.804,-17.6471,0.465637,0.0236206,2.23,25.5734,23.284
290812209,241.633,227.635,-1.92,-91.9336,-98.4372,87.9786,80.6836,394.995,389.707,-394.901,-392.491,-22.3631,0.253052,-0.338562,1.76,25.552,23.284
290851102,245.172,228.72,-1.41,-107.578,-111.709,79.0137,67.9394,398.696,393.525,-398.121,-396.597,-35.7506,0.614868,-1.6712,1.41,25.552,23.284
290881682,247.167,229.653,-0.72,-114.346,-119.795,70.4004,61.1719,400.228,395.951,-400.539,-399.054,-64.9596,0.422791,-1.17883,0.72,25.552,23.284
290931253,249.715,231.807,0.67,-129.375,-139.306,58.0079,50.4492,403.635,398.976,-404.397,-402.188,-95.2335,1.91638,-0.669434,-0.67,25.2947,23.284
290981151,251.936,234.418,2.34,-140.801,-145.195,50.7129,45.2637,406.629,402.383,-407.834,-406.139,-101.014,1.97791,-1.53241,-2.96,25.209,23.284
291013711,253.153,236.58,3.58,-154.248,-149.853,38.2325,35.9472,408.666,404.887,-410.229,-409.156,-113.033,1.77136,-0.453003,-4.26,25.209,23.284
291032159,253.622,237.697,4.96,-161.455,-153.105,30.4981,32.6953,409.677,406.162,-411.349,-410.618,-117.749,2.05463,-1.26892,-4.96,25.209,23.284
291070844,253.993,239.417,6.34,-171.475,-162.685,23.4668,23.4668,411.264,407.997,-412.92,-412.702,-102.079,2.93115,-0.789368,-6.98,25.1661,23.284
291116397,254.027,241.711,8.06,-177.979,-171.298,10.1954,13.7109,413.394,410.299,-415.16,-415.23,-74.848,2.24432,-0.60791,-8.53,24.6302,23.284
291140444,253.867,243.72,8.98,178.594,-173.144,2.46099,7.55858,415.059,412.601,-416.863,-417.64,-68.9149,2.45563,-0.559937,-8.98,24.5874,23.284
291173548,253.564,245.678,9.67,-179.736,-172.968,-3.77925,1.93357,417.376,414.25,-419.165,-419.312,-41.5315,0.817566,-0.914978,-9.67,24.5874,23.284
291209916,253.311,247.264,9.94,-177.275,-172.881,-5.09761,-0.791034,419.18,415.813,-420.984,-420.572,19.0163,1.20905,-0.551514,-9.87,24.6088,23.284
291257917,252.945,249.442,9.14,-174.99,-172.793,-7.38276,-6.06447,421.645,417.788,-423.481,-422.524,46.8561,0.882202,0.0761719,-9.14,24.6945,23.284
291301802,252.524,251.829,8.03,-174.902,-172.793,-7.73433,-11.8653,424.787,419.382,-426.646,-424.406,71.6533,0.830017,-0.0397339,-8.03,24.7374,23.284
291340934,252.229,253.929,7.08,-174.99,-172.881,-9.14058,-13.0957,427.882,421.288,-429.158,-425.464,92.7994,0.18988,0.312744,-6.52,24.9518,23.284
291386706,251.875,256.069,5.44,-176.133,-174.375,-9.31636,-13.1836,430.278,422.789,-432.198,-427.284,87.627,0.453552,-0.198669,-4.9,25.3805,23.284
