time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos, cube x, cube y, cube deg
472030446,46.4,19.5,0,-6.94338,-9.66762,-179.385,2.37303,8.57771,10.1019,-8.6166,9.48759,-0.30426,-0.0444946,0.0540161,0,24.7588,-0.0173025,45.0106,107.835,21.0731,
472067175,46.4,19.5,0,-6.94338,-9.66762,-179.473,2.37303,8.57771,10.1019,-8.6166,9.48759,-0,-0.0369873,0.0587769,0,24.7588,-0.0173025,5,70.4338,0,
472104589,46.4,19.5,0,-6.94338,-9.75552,-179.56,2.37303,8.57771,10.1019,-8.6166,9.48759,-1.06491,-0.013916,0.0609741,0,24.7588,-0.00519076,5,70.4338,0,
472136687,46.4,19.5,0,-6.94338,-9.66762,-179.385,2.37303,8.57771,10.1019,-8.6166,9.48759,1.06491,-0.0688477,0.0032959,0,24.7803,0.143611,44.1917,104.876,21.2318,
472177012,46.4,19.5,0,-6.94338,-9.66762,-179.473,2.37303,8.57771,10.1019,-8.6166,9.48759,-0.30426,-0.0545654,-0.10437,0,24.7803,0.347781,43.5907,109.375,20.1138,
472232852,46.4,19.5,0,-6.94338,-9.66762,-179.473,2.37303,8.57771,10.1019,-8.6166,9.48759,-0.45639,-0.0320435,-0.21936,0,24.8017,1.02777,5,70.4338,0,
472265897,46.4,19.5,0,-6.94338,-9.66762,-179.56,2.37303,8.57771,10.1019,-8.6166,9.48759,-1.06491,0.188232,0.09375,0,24.8017,1.69392,5,70.4338,0,
472314019,46.4,19.5,0,-6.94338,-9.75552,-179.473,2.37303,8.57771,10.1019,-8.6166,9.48759,-1.36917,-0.112061,0.0653687,0,24.8017,2.75283,5,70.4338,0,
472351998,46.3993,19.5038,0,-6.50392,-9.66762,-179.473,2.37303,8.57771,10.0864,-8.6166,9.48759,2.28195,-0.309814,-0.141907,0,24.8017,3.65257,5,70.4338,0,
472383469,46.3978,19.5193,-0.01,-5.71291,-6.152,-179.56,2.37303,8.56216,10.0397,-8.62437,9.47981,2.89047,-0.204163,-0.131836,0.01,24.8017,4.8101,5,70.4338,0,
472417730,46.3969,19.5679,0,-2.0215,-2.02114,-179.473,2.37303,8.52327,9.93864,-8.59327,9.45648,-1.82556,0.197205,0.0175781,0,24.8446,5.6735,5,70.4338,0,
472446853,46.3989,19.7098,0,0.0878719,0.791359,-179.56,2.37303,8.40662,9.72089,-8.45328,9.36316,-1.67343,0.126343,0.319519,0,24.9089,6.1424,5,70.4338,0,
472478224,46.4025,19.8633,0,0.351544,0.791359,-179.473,2.37303,8.24331,9.56535,-8.42218,9.09875,-2.73834,0.15802,-0.0241699,0,24.9732,6.78259,5,70.4338,0,
472510215,46.406,19.9546,0.01,0.351544,0.791359,-179.473,2.37303,8.21998,9.56535,-8.42218,8.75658,1.82556,-0.360718,-0.0439453,0,25.0161,7.34666,5,70.4338,0,
472549482,46.4068,19.9915,0.03,0.351544,0.791359,-179.385,2.37303,8.19665,9.52647,-8.38329,8.70992,-2.73834,0.0558472,0.103271,-0.03,25.1018,7.89688,42.4775,106.336,20.1138,
472584700,46.4074,20.0285,0.02,0.351544,0.791359,-179.385,2.37303,8.15777,9.48759,-8.34441,8.67881,-1.21704,0.0331421,-0.126343,-0.02,25.2519,8.46267,5,70.4338,0,
472616846,46.4081,20.0771,0.01,0.351544,0.791359,-179.473,2.37303,8.09556,9.4487,-8.28997,8.63993,6.5416,0.200867,-0.195923,0.02,25.3162,9.02154,5,70.4338,0,
472668391,46.4099,20.1645,-0.04,0.351544,0.791359,-179.385,2.37303,8.03334,9.33983,-8.20443,8.54661,-3.80325,0.00695801,-0.0626221,0.05,25.3162,9.93858,5,70.4338,0,
472709273,46.4124,20.2986,0.01,0.351544,0.87925,-179.473,2.37303,7.89336,9.23873,-8.06445,8.39107,0.608521,-0.178528,-0.237305,-0.01,25.3162,10.5078,56.9212,118.215,24.4462,
472743442,46.4164,20.5085,0.03,0.703106,0.791359,-179.56,2.90037,7.66784,9.01321,-7.85448,8.21221,1.67343,-0.335266,-0.322266,-0.03,25.3162,11.1134,5,70.4338,0,
472778556,46.4241,20.8117,0.08,0.790997,1.84605,-179.648,2.98826,7.34899,8.6477,-7.6134,7.92447,-4.10751,-0.479187,-0.187134,-0.08,25.3162,11.7,45.5331,110.959,20.7547,
472818214,46.4391,21.2234,0.13,1.31834,4.1312,-179.648,2.98826,6.95238,8.21221,-7.19346,7.52786,1.82556,0.0516357,-0.582275,-0.13,25.3162,12.5305,5,70.4338,0,
472855179,46.4577,21.7013,0.05,1.84568,3.07652,-179.648,3.16404,6.52466,7.66784,-6.80462,6.97571,6.69373,-0.226318,-0.497131,-0.01,25.3162,13.1395,5,70.4338,0,
472902027,46.4796,22.319,-0.01,2.10936,2.81284,-179.56,3.16404,5.82476,7.10014,-6.11249,6.46245,7.15012,-0.579895,-0.625671,0.04,25.3162,13.9337,44.9722,108.6,20.9141,
472945943,46.5303,23.5173,-0.11,2.37303,2.90073,-179.56,3.25193,4.68158,5.94918,-5.0082,5.06264,7.75864,0.228516,-1.49835,0.14,25.3162,14.503,43.9263,109.375,20.2745,
472980447,46.5701,24.4184,-0.18,2.6367,2.90073,-179.56,3.25193,3.84947,4.85267,-4.16832,4.22275,6.23734,-0.0386353,-0.603882,0.23,25.3162,15.2764,5,70.4338,0,
473017208,46.6359,25.7209,-0.35,2.81248,2.90073,-179.56,3.95506,2.48077,3.51507,-2.91627,2.96293,6.08521,-0.0679321,-1.08307,0.35,25.2733,15.8543,5,70.4338,0,
