time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pigeon yaw, pigeon raw
412173319,235.94,244.107,3.42,-1.58205,-179.384,-173.848,-175.43,536.088,131.574,-126.791,618.622,15.6694,0.261108,0.663208,-3.35,0,0
412227390,235.959,243.277,2.9,-2.63674,-173.847,-175.254,177.539,536.679,130.641,-127.585,617.611,8.36716,-0.0880737,0.791748,-2.83,0,0
412271385,235.992,242.406,2.87,-2.63674,-173.759,-177.363,177.275,537.69,129.84,-128.432,616.779,3.34686,0.204529,0.526428,-2.85,0,0
412322201,236.069,241.186,2.73,-2.72463,-179.209,-179.033,177.275,538.677,128.588,-129.7,615.394,-1.97769,0.0785522,0.950317,-2.71,0,0
412376487,236.176,239.569,2.75,-2.63674,-179.648,-179.121,177.275,540.303,127.103,-131.403,613.722,-5.47668,-0.0549316,1.1543,-2.74,0,0
412433264,236.318,237.503,2.83,-2.72463,-179.648,-179.121,177.275,542.62,124.878,-133.262,611.833,-8.97568,-0.193176,0.742859,-2.94,0,0
412484961,236.483,235.143,2.98,-2.63674,-179.648,-179.121,177.187,544.844,122.794,-135.968,609.383,-7.45438,-0.0168457,0.367493,-3.02,0,0
412527620,236.637,232.884,3.02,-2.63674,-179.648,-179.121,177.715,547.107,120.523,-138.332,607.221,-0.608521,0.310181,0.121399,-3.01,0,0
412574080,236.773,230.955,3.15,-2.63674,-179.648,-179.033,177.891,549.191,118.595,-140.222,605.386,-22.9716,-0.0492554,-0.567261,-3.36,0,0
412624544,236.897,229.376,3.76,-2.63674,-179.648,-178.945,178.066,550.7,117.234,-142.104,603.799,-6.69373,-0.229248,-3.38599,-3.84,0,0
412675405,236.964,228.502,3.8,-2.72463,-179.648,-179.033,178.506,551.571,116.511,-143.27,603.053,-0,0.505554,-3.02527,-3.8,0,0
412728316,236.96,228.656,3.71,-2.72463,-179.648,-179.033,-174.902,551.454,116.588,-143.13,603.333,-1.82556,-0.0578613,-0.537964,-3.7,0,0
412770578,236.93,229.375,3.75,-2.81252,-179.648,-179.033,-172.09,550.653,117.374,-142.493,603.994,1.97769,0.289673,0.335083,-3.75,0,0
412815399,236.912,229.854,3.71,-2.72463,-179.648,-179.121,-172.178,550.148,117.786,-141.987,604.491,4.86816,-0.502625,0.441101,-3.68,0,0
412870612,236.892,230.418,3.61,-2.72463,-179.648,-179.121,-172.178,549.603,118.323,-141.342,605.028,-1.06491,-0.51709,0.646545,-3.61,0,0
412923640,236.877,230.879,3.63,-2.81252,-179.648,-179.121,-172.09,549.191,118.859,-140.937,605.526,-2.12982,0.192078,0.327393,-3.64,0,0
412972654,236.865,231.17,3.67,-2.72463,-179.648,-179.209,-172.178,548.865,119.17,-140.673,605.79,3.34686,-0.106934,0.34021,-3.66,0,0
413021102,236.861,231.294,3.62,-2.90041,-179.648,-179.209,-172.178,548.748,119.279,-140.533,605.922,-2.43408,-0.217163,0.335632,-3.63,0,0
413063245,236.857,231.371,3.65,-2.81252,-179.648,-179.209,-172.178,548.662,119.373,-140.463,605.985,-0.45639,0.143738,0.257446,-3.65,0,0
413111960,236.857,231.393,3.65,-2.72463,-179.648,-179.209,-172.09,548.662,119.404,-140.432,606.008,1.97769,-0.23584,0.189331,-3.65,0,0
413173025,236.88,231.068,3.66,-3.16408,176.836,177.715,-174.023,548.966,119.108,-140.79,605.658,1.36917,0.152344,1.37274,-3.66,0,0
413228302,236.587,232.094,3.59,-11.0742,168.838,165.147,168.574,548.344,120.244,-139.468,606.848,-2.28195,-0.0274658,-0.290771,-3.37,0,0
413289610,235.7,233.983,3.29,-20.8301,158.379,156.357,153.018,544.37,123.152,-138.62,607.47,22.5153,0.615051,-2.05682,-3.08,0,0
413324115,234.85,235.707,2.96,-22.1485,156.27,155.127,153.809,540.544,125.469,-137.71,608.108,26.927,2.51477,-1.67853,-2.81,0,0
413373436,233.815,237.527,2.44,-25.8399,152.315,151.875,151.963,537.596,127.344,-135.704,609.655,26.0143,0.72821,-1.17755,-2.27,0,0
413430775,232.394,239.688,1.85,-29.0918,146.514,147.217,148.447,534.322,129.303,-132.92,611.988,13.996,0.803101,-0.486328,-1.74,0,0
413484350,230.38,241.414,1.47,-46.4942,133.594,131.309,129.902,531.523,131.745,-130.12,614.562,22.0589,1.6886,-0.0263672,-1.35,0,0
413530585,227.626,242.693,0.99,-61.9629,117.95,115.313,112.236,528.334,134.413,-126.636,617.378,43.8135,2.17236,0.912598,-0.73,0,0
413595435,223.719,243.267,0.15,-77.3438,100.284,95.8008,95.1855,523.816,137.57,-122.094,620.978,15.9737,1.07922,1.54596,-0.07,0,0
413659334,219.714,243.376,-0.39,-86.6602,93.0765,89.0333,89.8242,519.858,141.054,-117.366,624.843,22.0589,0.897583,1.03748,0.53,0,0
413702382,216.172,243.485,-0.76,-86.9238,92.9886,88.8575,89.4726,516.288,144.266,-113.486,628.366,14.6045,-0.24115,0.50116,0.85,0,0
413753158,212.974,243.606,-1,-87.0117,92.9886,88.8575,89.3847,512.376,147.096,-110.328,631.274,8.0629,0.15509,-0.0884399,1.07,0,0
413810688,208.377,243.76,-1.01,-87.0117,92.9007,88.8575,89.2969,508.247,151.731,-105.297,635.886,-5.02029,0.881836,-0.112976,0.99,0,0
413855253,203.451,243.909,-0.91,-86.9238,92.9007,88.6817,88.3301,503.021,156.685,-99.9618,640.101,-10.8012,3.90564,3.41986,1.14,0,0
413921252,198.497,243.941,-0.44,-87.3633,92.6371,87.1876,87.4512,498.168,161.522,-95.2725,645.56,-28.4483,-0.959656,-0.31897,-0.17,0,0
413970952,191.918,243.771,0.37,-87.2754,90.9671,85.5176,85.957,490.633,167.44,-87.7757,650.973,28.6005,-1.28925,0.00274658,-0.3,0,0
414023916,186.402,243.729,-0.32,-89.209,91.055,88.418,85.7812,482.856,171.546,-81.7488,655.141,-13.996,3.56543,2.84509,0.35,0,0
414066780,182.657,243.65,0.3,-88.6817,90.0882,87.9786,86.2207,478.89,175.746,-78.0004,658.221,-65.8723,0.968445,2.79364,-0.69,0,0
414112735,177.955,243.48,0.88,-88.0664,87.891,88.0665,87.2754,474.115,180.886,-73.591,662.724,26.4706,-2.14435,0.32135,-0.8,0,0
414161278,175.026,243.406,0.13,-87.8028,87.1,88.1543,87.2754,471.385,182.83,-69.8115,665.998,-6.38947,-3.75842,-0.312378,-0.16,0,0
414213106,170.703,243.333,-0.16,-87.8906,87.1,88.3301,88.3301,467.388,187.403,-65.6121,670.531,7.60651,-2.703,0.0655518,0.18,0,0
414253916,164.984,243.263,-0.68,-87.7149,86.9242,88.1543,87.539,462.053,194.068,-60.0518,675.866,-11.1055,1.81091,0.746338,0.76,0,0
414308944,159.681,243.158,-0.21,-87.7149,87.0121,88.2422,87.539,456.96,199.869,-56.1479,682.297,17.7992,0.0752563,0.190979,0.1,0,0
414355114,155.89,243.098,-0.56,-87.9785,86.7484,88.2422,87.1875,453.46,203.377,-51.4274,685.743,11.4098,2.85901,1.58405,0.74,0,0
414419627,150.327,243.043,-0.84,-87.8906,86.7484,88.2422,87.0117,447.589,209.077,-45.9681,690.984,-15.3651,-1.11383,-0.439087,0.74,0,0
414473496,145.874,243.004,-0.97,-87.8906,86.8363,88.0665,87.0996,443.117,213.556,-41.4888,695.378,-3.49899,0.111328,0.356506,1.05,0,0
414526341,140.452,242.976,-1.14,-87.8028,86.7484,88.0665,87.0996,437.518,218.938,-36.115,700.728,18.5599,-0.31842,-0.95105,1.23,0,0
414570873,135.562,243,-1.51,-87.8028,87.3636,88.1543,86.9238,432.167,224.156,-31.5968,705.215,13.3875,-0.38562,0.2547,1.58,0,0
414627694,131.748,243.031,-1.89,-87.8028,87.6273,88.0665,86.9238,428.738,227.445,-27.304,709.469,11.4098,-0.533752,0.102173,1.96,0,0
414683346,127.394,243.107,-2.11,-87.8028,87.5394,88.3301,87.0117,423.916,231.995,-23.2368,713.459,15.9737,-0.442017,-0.498596,2.3,0,0
414726528,123.554,243.218,-2.61,-87.8028,87.6273,89.209,87.1875,420.316,235.65,-18.8741,717.215,23.428,-0.575134,-0.641235,2.61,0,0
414770059,119.987,243.404,-2.87,-87.8028,87.6273,90.0879,90.5273,416.653,239.289,-15.7323,721.064,17.0386,-0.263489,-0.117188,2.87,0,0
414819632,117.403,243.546,-2.98,-87.8028,87.4515,90.0879,90.6152,414.436,241.366,-12.6605,724.058,8.36716,-0.200317,-0.394592,3.08,0,0
414860593,113.836,243.748,-3.06,-87.7149,87.6273,90.0879,90.6152,410.805,244.889,-9.12208,727.659,-4.86816,0.346436,0.651306,3.06,0,0
414911612,110.448,243.931,-2.91,-87.7149,87.6273,90,90.7031,407.297,248.209,-5.76254,731.05,-13.0832,-0.889526,-0.30249,2.83,0,0
414965364,107.17,244.092,-2.67,-87.7149,87.5394,90,90.7031,403.915,251.475,-2.51965,734.293,-12.1704,-0.936218,0.0880737,2.6,0,0
415032759,104.006,244.235,-2.39,-87.7149,87.6273,90.0879,90.791,400.703,254.726,0.575477,737.411,-19.0163,-1.37,0.108215,2.18,0,0
415076861,100.303,244.382,-2.12,-87.8028,87.5394,90.0879,90.7031,396.923,258.358,4.19942,741.206,-17.495,-0.321167,0.370056,1.97,0,0
415122119,97.6477,244.467,-1.77,-87.8028,87.6273,91.5821,88.7695,393.937,261.22,6.57132,743.617,-9.43207,0.198669,-0.995911,1.69,0,0
415173824,94.0996,244.562,-1.43,-87.8028,87.6273,92.3731,88.1543,390.484,264.641,10.2653,747.256,-16.1258,0.0067749,0.210754,1.43,0,0
415228547,91.6158,244.625,-1.22,-87.5391,87.4515,92.461,88.1543,388.283,266.78,13.2049,749.924,-3.19473,-0.162048,1.00763,1.2,0,0
415288722,88.8912,244.695,-1.19,-87.5391,87.5394,92.3731,88.3301,385.087,269.346,15.7478,752.529,-7.60651,-0.595825,-0.00439453,1.13,0,0
415333566,85.6913,244.772,-1.01,-86.836,87.5394,92.8126,88.3301,381.992,272.861,18.843,755.64,3.65112,-0.190796,-0.489807,1.02,0,0
415391465,82.9393,244.875,-1.02,-83.9356,87.4515,92.8126,88.3301,379.488,275.311,21.8837,758.68,20.994,-1.01038,-0.0752563,1.18,0,0
415436037,80.6469,244.965,-1.14,-84.5508,87.5394,92.8126,87.9785,377.085,277.667,24.3256,760.671,3.0426,0.003479,0.757324,1.12,0,0
415493573,78.645,245.035,-1.18,-84.6387,87.6273,92.8126,87.9785,375.149,279.511,26.2542,762.989,5.17242,0.290405,-0.126709,1.23,0,0
415546822,76.1554,245.167,-1.27,-83.2324,87.6273,95.0098,87.0996,372.349,282.193,28.5405,765.221,6.5416,0.744141,-0.268799,1.33,0,0
415610111,73.4964,245.31,-1.6,-77.6074,80.1566,97.0313,84.7265,369.814,284.69,31.7445,767.764,28.2962,-0.492737,0.112061,1.74,0,0
415664798,70.9955,245.447,-2.34,-75.7617,78.3109,97.2071,84.375,367.504,287.031,34.3653,770.664,43.0528,-0.175781,0.169373,2.61,0,0
415724191,68.8082,245.599,-3.38,-74.7071,76.641,98.2618,83.6719,365.443,289.021,36.5194,773.394,51.42,-0.290771,-0.585754,3.68,0,0
415774210,66.7872,245.817,-4.87,-67.1485,71.1917,100.986,80.9472,363.608,290.888,38.868,775.789,77.13,-1.17773,-0.0754395,4.87,0,0
415841983,65.2348,246.043,-6.55,-61.084,63.6332,103.184,79.3652,362.239,292.264,40.9599,777.624,112.728,-0.327026,0.039917,7.86,0,0
415893162,63.4966,246.372,-9.17,-53.877,54.3168,103.711,78.3984,360.653,293.594,43.2463,780.167,108.621,-0.0635376,-1.44965,9.86,0,0
415932907,62.5407,246.551,-11.36,-37.8809,35.9476,109.424,72.2461,359.813,294.776,44.9805,781.264,171.755,-1.81604,-0.339294,12.38,0,0
415973217,61.9936,246.691,-14.48,-13.0957,16.348,116.367,63.457,359.09,295.616,46.1314,782.189,165.67,-0.528992,-1.01715,15.51,0,0
416024057,61.7782,246.778,-17.5,11.25,-6.94302,121.201,58.8867,358.32,296.402,46.9091,782.78,154.26,-0.52533,-0.0875244,18.48,0,0
416075765,61.7214,246.831,-20.28,30.9375,-32.0797,123.574,57.7441,357.581,297.148,47.6401,783.317,136.917,-0.663391,1.05304,21.97,0,0
416126917,61.6301,246.847,-23.49,40.6055,-47.5485,124.717,56.3379,357.138,297.638,48.1612,784.017,107.1,-1.2746,0.2547,24.17,0,0
416181138,61.6157,246.857,-26.03,43.418,-50.8883,127.441,51.6797,356.531,298.268,48.76,784.655,91.8866,-0.536499,0.153259,26.59,0,0
416227930,61.6473,246.827,-27.65,46.8457,-50.8004,127.617,50.8008,355.909,298.968,49.2732,785.199,90.8217,-0.761169,0.275391,28.16,0,0
416276150,61.6561,246.826,-29.2,47.9883,-50.8883,127.617,50.8008,355.427,299.419,49.6932,785.642,98.2761,0.312012,0.609558,29.72,0,0
416310707,61.6389,246.846,-30.26,47.9883,-50.8883,127.705,50.8008,354.999,299.761,50.1053,786.101,97.3633,0.376099,1.31451,30.8,0,0
416363907,61.6469,246.846,-32.49,47.9004,-50.8883,127.705,50.8008,354.385,300.313,50.6264,786.676,98.2761,-2.5979,-0.740112,33.08,0,0
416414821,61.6522,246.828,-34.54,48.0762,-51.2399,129.199,49.5703,353.833,300.912,51.1319,787.236,137.069,0.481201,-1.38739,35.46,0,0
416451906,61.7298,246.779,-36.28,51.5039,-53.8766,133.857,46.3183,353.21,301.472,51.5052,787.656,97.059,-0.843567,-0.236755,37.83,0,0
416510493,61.7848,246.708,-38.97,53.7012,-64.8629,153.457,44.0332,352.495,302.257,52.0962,788.628,76.8257,-0.481934,0.569458,39.45,0,0
416570103,62.4916,246.634,-40.3,43.0664,-89.9118,-167.871,31.9922,351.087,303.595,52.8661,788.838,26.3185,-0.0714111,-1.34546,40.43,0,0
416621535,62.7764,246.668,-40.66,24.2578,-84.111,-162.598,18.6328,350.349,303.999,53.0527,788.8,32.0995,1.32971,-0.824524,40.99,0,0
416662198,63.1407,247.068,-41.28,6.32811,-84.111,-166.553,10.9863,348.988,303.712,53.6126,788.558,26.3185,-0.811157,0.00201416,41.28,0,0
416711617,63.6821,247.19,-42.27,5.36131,-75.4098,-170.42,9.14061,347.767,304.762,54.1803,788.247,55.2232,0.639587,-0.557373,42.58,0,0
416766500,64.4169,248.363,-42.83,5.18553,-44.4723,-174.287,9.2285,345.994,302.662,55.4091,787.283,-7.45438,0.195923,-0.526611,42.83,0,0
416823522,65.3777,249.447,-42.13,5.18553,-20.0387,-174.199,9.2285,343.871,301.075,56.42,786.085,-61.917,-0.119019,-0.377563,41.77,0,0
416881872,66.8748,250.857,-40.78,2.37303,6.76792,-174.199,9.40428,341.538,299.092,58.3564,784.102,-10.1927,-0.377014,-1.68842,40.67,0,0
416925566,68.4871,252.438,-40.68,-0.966816,4.30698,-174.023,9.31639,339.446,296.837,60.5728,781.614,3.34686,-0.0256348,-1.19861,40.71,0,0
416982468,69.8404,253.879,-40.53,-3.33986,-1.31802,-174.023,9.31639,337.284,294.994,62.2837,779.39,-28.1441,1.33429,-0.516174,40.34,0,0
417025596,71.6231,255.901,-39.9,-4.74611,-4.04263,-174.023,9.40428,334.819,291.782,64.5311,776.466,-39.2496,0.0893555,-0.770142,39.66,0,0
417074187,73.2034,257.712,-39.16,-4.74611,-3.95473,-174.023,9.2285,332.758,289.263,67.0741,773.923,-38.6411,0.418579,-0.162781,38.92,0,0
417130926,75.3718,260.319,-38.11,-4.74611,-3.95473,-174.111,8.78904,329.25,286.004,70.0137,769.988,-48.2253,0.331421,-0.206543,37.82,0,0
417174930,77.4863,262.994,-37.3,-4.74611,-3.95473,-174.023,8.2617,325.992,281.914,73.0233,766.636,-37.5761,-0.229797,0.232544,37.06,0,0
417228427,79.5685,265.737,-36.66,-4.74611,-3.95473,-174.199,5.53709,322.438,278.398,76.3906,763.245,-26.6228,0.679688,-0.132568,36.49,0,0
417289077,81.9083,268.898,-35.96,-4.65822,-3.95473,-174.814,4.13084,318.931,274.689,80.4734,758.766,-34.8378,-0.177795,-0.0562134,35.76,0,0
417349941,84.4243,272.49,-35.07,-4.65822,-4.04263,-175.693,4.21873,314.552,270.241,84.6028,754.131,-38.0325,0.277954,-0.447327,34.6,0,0
417410954,86.8779,276.118,-34.18,-4.74611,-3.95473,-175.869,4.21873,310.275,265.676,88.7789,749.582,-34.8378,-0.299561,0.067749,33.99,0,0
417450565,89.1907,279.648,-33.56,-4.74611,-3.95473,-175.869,4.21873,305.951,261.033,92.9395,745.779,-34.2293,-1.08014,-0.185303,33.36,0,0
417495387,90.7581,282.075,-32.94,-4.65822,-4.04263,-175.869,4.30662,303.097,258.07,95.6846,742.754,-26.3185,0.181091,0.25946,32.76,0,0
417553325,92.6682,285.125,-32.18,-4.65822,-4.04263,-175.957,4.21873,299.52,254.407,99.1842,739.06,-34.9899,1.13434,0.0935669,31.98,0,0
417593870,94.4377,288.042,-31.58,-4.74611,-4.04263,-176.045,4.13084,296.083,250.706,101.968,735.296,-35.5984,-0.158936,0.162781,31.38,0,0
417649832,96.1823,290.993,-30.98,-4.48244,-4.04263,-176.133,2.98826,292.754,247.229,105.343,731.734,-34.8378,0.708069,-0.248108,30.79,0,0
417706195,97.8101,293.97,-30.13,-4.04299,-3.95473,-178.154,0.263653,289.426,243.761,108.851,728.452,-28.2962,0.828735,3.06775,29.95,0,0
417761331,98.9346,296.134,-29.43,-3.07619,-4.74575,-177.803,-1.66994,286.945,240.899,111.246,726.423,-39.4017,-0.986572,1.26599,29.19,0,0
417820962,99.7902,297.868,-28.57,-2.9883,-3.3395,-177.803,-1.75783,284.285,237.905,112.202,725.295,-13.6917,0.633179,0.942078,28.45,0,0
417863637,100.442,299.165,-28.31,-2.90041,-3.42739,-177.803,-1.75783,282.831,236.42,113.47,723.693,-12.1704,-0.391113,2.08136,28.24,0,0
417909880,101.061,300.411,-28.1,-2.9883,-3.42739,-177.803,-1.75783,281.33,234.833,114.691,722.433,-10.0406,0.436707,1.13013,28.03,0,0
417961949,101.412,301.115,-27.89,-2.9883,-3.51528,-177.803,-1.84572,280.63,234.102,115.539,721.562,-7.75864,-0.525696,1.28174,27.84,0,0
418008402,101.648,301.597,-27.73,-2.9883,-3.51528,-177.803,-1.84572,280.086,233.527,116.036,721.033,-8.36716,-0.315491,1.08435,27.67,0,0
418063515,101.855,302.025,-27.55,-2.9883,-3.51528,-177.803,-1.84572,279.612,233.006,116.472,720.559,-1.06491,0.153442,0.986206,27.53,0,0
418125304,101.912,302.142,-27.51,-2.9883,-3.60317,-177.803,-1.93361,279.456,232.866,116.588,720.45,-0.608521,0.0267334,0.524414,27.51,0,0
418173184,101.911,302.14,-27.5,-2.9883,-3.51528,-177.803,-1.93361,279.464,232.866,116.588,720.45,5.02029,-0.385437,-0.0521851,27.52,0,0
418224635,101.912,302.142,-27.64,-2.9883,-3.51528,-178.418,0.878888,279.464,232.874,116.588,720.434,4.41177,0.168091,0.299377,27.67,0,0
418275080,102.016,302.297,-27.68,15.0293,-14.7653,168.486,19.7754,279.145,232.874,116.876,720.271,-5.32455,0.658081,-0.573853,27.65,0,0
418325132,101.965,302.163,-27.72,38.6719,-40.7809,141.416,45.7031,278.989,233.488,117.016,720.753,13.8438,-0.0860596,-0.395691,27.81,0,0
418370258,102.01,302.062,-28.2,57.2168,-53.3493,127.529,54.9316,278.935,234.001,117.086,720.816,19.929,0.0534668,-0.589233,28.2,0,0
418429735,101.984,302.069,-28.44,55.459,-54.1403,127.354,50.2734,278.787,234.196,117.343,721.049,14.3002,0.355774,-0.0838623,28.51,0,0
418484218,101.733,301.712,-29.24,36.8262,-27.07,151.875,26.1035,279.277,234.639,116.923,721.694,51.7242,1.92206,2.51605,29.55,0,0
418537485,101.37,301.122,-29.82,5.27342,-2.46059,179.209,2.98826,279.969,234.911,116.044,722.628,-6.69373,-1.05176,1.67596,29.78,0,0
418580925,101.181,300.8,-29.73,-2.19728,3.42808,-171.826,-7.55861,280.343,235.144,115.554,723.032,-0.45639,-0.414734,-0.601501,29.7,0,0
418643247,101.138,300.731,-29.71,-1.23049,3.2523,-175.43,2.98826,280.436,235.245,115.484,723.094,4.25964,0.0715942,-0.727295,29.77,0,0
418687438,100.981,300.388,-29.78,18.2812,-19.2477,159.346,30.498,280.7,236.078,115.243,723.374,10.1927,0.344604,-0.788452,29.83,0,0
418734928,100.961,300.242,-29.99,42.0996,-39.2868,136.846,49.7461,280.77,236.552,115.165,723.483,10.3448,-0.0280151,-0.891724,30.06,0,0
418784094,100.969,300.182,-30.17,56.3379,-54.0524,125.508,56.5137,280.801,236.816,115.173,723.522,5.93307,-0.282715,-0.240967,30.21,0,0
418826824,100.97,300.184,-30.26,54.8437,-55.1071,126.475,52.9101,280.794,236.809,115.173,723.522,0.608521,-0.431946,0.350281,30.28,0,0
418866014,100.97,300.184,-30.32,51.2402,-55.1071,128.672,51.7676,280.794,236.809,115.173,723.522,3.0426,-0.340027,0.769958,30.32,0,0
418908065,100.97,300.184,-30.34,50.3613,-52.2946,130.43,51.5918,280.794,236.809,115.173,723.522,-0.760651,-0.381775,-0.0899048,30.34,0,0
418954610,100.97,300.184,-30.31,50.2734,-51.7672,130.957,51.5039,280.794,236.809,115.173,723.522,-1.5213,-0.155273,-0.400452,30.3,0,0
419010670,100.97,300.184,-30.29,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.173,723.522,0.608521,0.183838,0.236572,30.29,0,0
419047927,100.97,300.184,-30.3,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.173,723.522,0.608521,-0.262756,0.23291,30.3,0,0
419097728,100.968,300.184,-30.31,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.173,723.53,2.43408,0.42041,-0.237854,30.32,0,0
419142354,100.968,300.184,-30.36,50.1855,-51.6793,130.957,51.5039,280.794,236.809,115.173,723.53,1.21704,-0.062439,0.39679,30.37,0,0
419184858,100.968,300.186,-30.37,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-2.73834,0.0754395,0.0333252,30.35,0,0
419224676,100.968,300.186,-30.3,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,-4.5639,-0.0959473,-0.0377197,30.3,0,0
419264224,100.968,300.186,-30.27,50.2734,-51.6793,130.869,51.416,280.794,236.809,115.181,723.53,-0,-0.0518188,-0.181458,30.26,0,0
419318048,100.968,300.186,-30.28,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,0.30426,0.000732422,0.112061,30.28,0,0
419365976,100.968,300.186,-30.27,50.2734,-51.6793,130.869,51.5039,280.794,236.809,115.181,723.53,-0.45639,-0.0968628,0.144653,30.27,0,0
419416218,100.968,300.186,-30.28,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,0.912781,0.0963135,0.0640869,30.28,0,0
419460129,100.968,300.186,-30.29,50.2734,-51.5915,130.869,51.416,280.794,236.809,115.181,723.53,0.608521,-0.15802,0.130188,30.29,0,0
419504781,100.968,300.186,-30.29,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-0.45639,-0.0666504,-0.223389,30.28,0,0
419550257,100.968,300.186,-30.28,50.2734,-51.5915,130.869,51.416,280.794,236.809,115.181,723.53,0.608521,0.227783,0.17688,30.28,0,0
419604038,100.968,300.186,-30.28,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,1.5213,-0.108765,-0.0695801,30.28,0,0
419645303,100.968,300.186,-30.3,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,3.0426,-0.384705,0.0216064,30.3,0,0
419686162,100.968,300.186,-30.31,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-4.5639,-0.0820312,0.129272,30.29,0,0
419726394,100.968,300.186,-30.25,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,-3.49899,0.106567,0.0714111,30.22,0,0
419788444,100.968,300.186,-30.21,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,3.34686,-0.106934,0.0510864,30.23,0,0
419844156,100.968,300.186,-30.29,50.2734,-51.6793,130.869,51.5039,280.794,236.809,115.181,723.53,0.15213,-0.290405,-0.169556,30.29,0,0
419888656,100.968,300.186,-30.27,50.2734,-51.6793,130.869,51.5039,280.794,236.809,115.181,723.53,-2.12982,0.184204,-0.00366211,30.25,0,0
419940126,100.968,300.186,-30.24,50.2734,-51.6793,130.869,51.416,280.794,236.809,115.181,723.53,0.760651,-0.413086,0.166809,30.25,0,0
419990010,100.968,300.186,-30.28,50.2734,-51.5915,130.957,51.5039,280.794,236.809,115.181,723.53,0.912781,0.231995,0.0476074,30.28,0,0
420041734,100.968,300.186,-30.27,50.2734,-51.5915,130.869,51.5039,280.794,236.809,115.181,723.53,-0.30426,-0.174866,0.0369873,30.27,0,0
420092218,100.968,300.186,-30.27,50.2734,-51.6793,130.869,51.416,280.794,236.809,115.181,723.53,0.608521,-0.0679321,-0.103638,30.26,0,0
420144518,100.968,300.186,-30.27,50.2734,-51.5915,130.957,51.5039,280.794,236.809,115.181,723.53,2.12982,-0.276123,-0.169189,30.28,0,0
420194430,100.968,300.186,-30.3,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,-3.0426,0.296448,0.279968,30.29,0,0
420245138,100.968,300.186,-30.22,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,-2.43408,-0.194092,-0.1474,30.22,0,0
420293003,100.968,300.186,-30.22,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,2.73834,0.291321,0.0413818,30.23,0,0
420332911,100.968,300.186,-30.24,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,0.912781,-0.523499,-0.167542,30.25,0,0
420376584,100.968,300.186,-30.24,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-0.912781,0.28363,0.0518188,30.23,0,0
420428225,100.968,300.186,-30.23,50.2734,-51.5915,130.869,51.5039,280.794,236.809,115.181,723.53,1.06491,0.143921,-0.0924683,30.24,0,0
420479605,100.968,300.186,-30.25,50.2734,-51.5915,130.869,51.5039,280.794,236.809,115.181,723.53,1.97769,0.00164795,-0.00439453,30.25,0,0
420530106,100.968,300.186,-30.28,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-0.608521,0.162781,0.250671,30.29,0,0
420572665,100.968,300.186,-30.24,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-1.67343,0.237305,-0.0562134,30.24,0,0
420625781,100.968,300.186,-30.22,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,1.21704,0.367126,0.141357,30.22,0,0
420673781,100.968,300.186,-30.23,50.2734,-51.6793,130.869,51.5039,280.794,236.809,115.181,723.53,-1.67343,-0.290955,0.0736084,30.22,0,0
420724180,100.968,300.186,-30.19,50.2734,-51.5915,130.957,51.5039,280.794,236.809,115.181,723.53,-1.67343,0.279968,-0.197388,30.18,0,0
420766760,100.968,300.186,-30.18,50.1855,-51.5915,130.869,51.416,280.794,236.809,115.181,723.53,1.5213,-0.28656,-0.0476074,30.18,0,0
420809842,100.968,300.186,-30.19,50.2734,-51.6793,130.869,51.5039,280.794,236.809,115.181,723.53,2.28195,0.206177,-0.0292969,30.2,0,0
420855380,100.968,300.186,-30.2,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-1.06491,-0.355591,0.154541,30.19,0,0
420892197,100.968,300.186,-30.16,50.2734,-51.6793,130.957,51.5039,280.794,236.809,115.181,723.53,-1.06491,0.113159,-0.0805664,30.15,0,0
420938213,100.968,300.186,-30.15,50.2734,-51.6793,130.957,51.416,280.794,236.809,115.181,723.53,0.608521,-0.0985107,0.192261,30.15,0,0
