time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pigeon yaw, pigeon raw, pivot pos, ext pos
529828211,46.4,19.5,0,-179.736,177.539,-0.966747,-1.66994,-10.4908,-8.45328,9.49536,8.70214,0.15213,-0.0470581,0.0437622,0,0,0,24.4587,-0.00173025
529884106,46.4,19.5,0,-179.736,177.539,-0.966747,-1.75783,-10.4908,-8.45328,9.49536,8.70214,0.30426,-0.0322266,0.0717773,0,0,0,24.5874,0.0242235
529942858,46.4,19.5,0,-179.648,177.627,-0.966747,-1.75783,-10.4908,-8.45328,9.49536,8.70214,-0.45639,-0.0384521,0.0428467,0,0,0,24.8232,0.200709
530005342,46.4,19.5,0.01,-179.736,177.539,-0.966747,-1.75783,-10.4908,-8.45328,9.49536,8.70214,-0.15213,-0.0490723,0.083313,-0.01,0,0,25.1876,0.944718
530053201,46.4,19.5,0,-179.736,177.539,-0.966747,-1.75783,-10.4908,-8.45328,9.49536,8.70214,0.45639,-0.226135,-0.074707,0,0,0,25.3162,1.83061
530095559,46.4,19.5,0,-179.736,177.539,-0.966747,-1.75783,-10.4908,-8.45328,9.49536,8.70214,-0.30426,-0.10675,0.231079,0,0,0,25.3591,2.93278
530144092,46.3999,19.5039,-0.01,-179.648,177.539,-0.966747,-1.75783,-10.4908,-8.45328,9.47981,8.70214,0.45639,0.0424805,0.148865,0.01,0,0,25.4448,4.20106
530199675,46.3997,19.5175,0,-179.736,177.539,-0.966747,-1.66994,-10.4908,-8.45328,9.43315,8.69436,-0.30426,-0.0280151,0.141724,0,0,0,25.4448,5.54546
530241815,46.3992,19.5447,0,-179.736,177.627,-0.966747,-1.66994,-10.4441,-8.40662,9.4176,8.69436,0.912781,-0.200134,0.102173,0,0,0,25.4448,6.44173
530302263,46.3957,19.7488,0,-179.648,177.539,-0.966747,-1.66994,-10.1408,-8.14222,9.17652,8.68659,-0.45639,0.0924683,-0.00585938,0,0,0,25.4448,7.22554
530359162,46.3948,19.8518,-0.04,-179.561,177.539,-1.05464,-1.66994,-9.96974,-8.12666,8.99765,8.63993,0.760651,-0.0296631,0.100525,0.05,0,0,25.4448,8.09932
530404216,46.3918,19.9664,-0.03,-179.648,177.539,-0.966747,-1.75783,-9.90753,-8.01001,8.92766,8.42995,-0.608521,0.00823975,-0.0450439,0.03,0,0,25.4448,8.9904
530464219,46.3898,20.052,-0.04,-179.736,177.539,-0.966747,-1.75783,-9.84532,-7.96335,8.88878,8.23554,-0.45639,-0.354492,0.11261,0.04,0,0,25.4448,9.97491
530511079,46.3875,20.1686,-0.06,-179.648,177.539,-0.966747,-1.66994,-9.74422,-7.87781,8.7488,8.09556,-0.45639,0.2005,-0.330872,0.06,0,0,25.4448,10.757
530556413,46.3834,20.3726,-0.05,-179.736,177.539,-0.966747,-1.1426,-9.58868,-7.64451,8.54661,7.87003,-3.34686,-0.273926,-0.262024,0.03,0,0,25.4448,11.5425
530609010,46.372,20.7901,-0.03,180,174.551,-0.966747,0.175763,-9.10653,-7.20901,8.16555,7.49675,-0.45639,0.320618,-0.398804,0.03,0,0,25.4448,12.5703
530663665,46.3583,21.4137,0.05,176.836,177.276,-0.966747,2.10936,-8.56994,-6.50133,7.50453,6.90572,-12.3225,0.0499878,-0.547119,-0.13,0,0,25.3805,13.56
530729690,46.3295,22.5771,0.39,176.748,177.452,-0.615184,2.10936,-7.3801,-5.32705,6.49355,5.62256,-19.1684,0.187134,-0.494751,-0.62,0,0,25.2947,14.5082
530790914,46.2806,24.1307,0.86,177.275,177.364,-0.439403,2.19725,-5.8092,-3.66283,5.07042,4.05944,-24.0366,-0.107849,-1.00653,-1.14,0,0,25.2519,15.4442
530847479,46.2107,26.0433,1.46,177.715,177.452,-0.175731,2.19725,-4.23831,-1.49313,3.23511,1.97528,-27.8398,0.735535,-1.38281,-1.79,0,0,25.2519,16.3717
530888821,46.112,28.2799,2.17,179.033,177.891,-0.0878406,2.19725,-1.9364,1.15095,1.39981,-0.202194,-30.5782,0.687561,-0.781311,-2.35,0,0,25.2519,17.3475
530959397,45.9937,30.8583,2.9,179.912,178.418,0.263722,2.19725,0.451049,3.64728,-1.18206,-3.06402,-28.1441,0.216431,-0.422791,-3.06,0,0,25.2519,18.3182
531005016,45.8636,33.7518,3.39,-178.682,179.561,0.527394,2.10936,3.54618,7.03792,-3.65505,-5.69255,-31.0345,-0.550781,-0.590515,-3.56,0,0,25.2519,19.1003
531054432,45.7639,35.9889,3.93,-177.539,179.737,0.703175,2.19725,6.0114,8.93544,-5.87142,-8.07223,-26.7749,-0.641602,-0.860962,-4.11,0,0,25.2519,19.9291
531112169,45.5853,39.9117,4.58,-176.836,-178.506,0.966847,2.19725,10.0164,12.956,-9.58868,-12.0383,-23.7323,-0.208008,-0.79541,-4.72,0,0,25.2519,21.1627
531156397,45.4327,43.3587,4.99,-176.133,-177.451,1.23052,2.10936,13.5237,16.5022,-12.9327,-15.4445,-13.8438,-0.411438,-0.526428,-5.08,0,0,25.2519,21.7337
531203239,45.2875,47.138,5.22,-174.727,-176.748,1.31841,2.10936,17.4276,20.2972,-16.6033,-19.2085,-6.08521,-0.450989,-0.788635,-5.34,0,0,25.2519,22.4881
531250794,45.1955,50.5293,5.38,-174.023,-174.726,1.31841,2.10936,20.7794,24.3489,-19.7295,-22.2569,-7.45438,-2.08319,-0.159302,-5.43,0,0,25.3376,22.912
531292205,45.1106,54.4867,5.42,-173.848,-172.441,1.4063,2.10936,25.1577,27.6773,-23.789,-26.3397,1.82556,1.2041,-0.411072,-5.39,0,0,25.3376,23.1404
531347391,45.0841,58.8897,5.15,-172.881,-171.474,1.4063,2.10936,29.7537,31.9856,-28.2217,-30.6402,12.9311,-0.755493,-0.891724,-5.07,0,0,25.3591,23.3013
531397622,45.0779,64.1816,4.79,-172.705,-171.474,1.4063,2.10936,34.5441,37.3593,-33.8054,-36.0917,14.9088,0.141174,-0.826172,-4.79,0,0,25.3805,23.3013
531455061,45.1419,69.6354,4.52,-172.705,-171.474,2.19732,2.10936,40.5633,42.9274,-38.5103,-41.6443,13.996,-1.04022,-0.615234,-4.43,0,0,25.3805,23.3013
531496866,45.1993,73.8568,4.3,-172.705,-171.474,2.72466,2.10936,44.8327,46.8314,-43.4329,-45.4549,9.5842,0.335999,-0.0703125,-4.27,0,0,25.3805,23.3013
531541439,45.2891,78.101,4.17,-172.617,-171.474,2.90044,2.10936,49.942,50.8053,-47.4535,-49.351,11.2576,0.24115,-0.355957,-4.12,0,0,25.3805,23.3013
531582401,45.3833,82.2362,4,-172.617,-171.386,2.98833,2.10936,54.3514,54.818,-51.5207,-53.426,7.60651,-0.765381,-0.643982,-3.94,0,0,25.4019,23.3013
531622451,45.5157,87.4257,3.84,-172.705,-171.474,3.16411,2.19725,59.8262,59.8107,-56.7311,-58.5353,7.30225,0.39624,-0.471497,-3.84,0,0,25.4448,23.3013
531681076,45.6462,92.4712,3.72,-172.617,-171.474,3.33989,2.02147,64.1501,65.0522,-62.0426,-63.8701,10.0406,-0.669067,-0.613586,-3.68,0,0,25.4662,23.3013
531735426,45.8601,98.5108,3.54,-172.617,-171.386,3.252,2.02147,71.0014,71.4757,-67.5252,-69.3138,7.45438,-0.0146484,-0.525146,-3.49,0,0,25.4662,23.3013
531788114,46.0302,103.756,3.4,-172.529,-171.474,3.33989,2.02147,76.9661,75.8385,-72.9222,-74.602,7.30225,0.462158,0.0203247,-3.37,0,0,25.4662,23.3013
531845521,46.2862,110.503,3.18,-172.529,-171.474,3.33989,2.02147,83.934,82.4876,-79.6568,-81.29,4.71603,0.377014,-0.75,-3.15,0,0,25.4662,23.3013
531883865,46.5162,116.151,3.05,-172.529,-171.474,3.42778,1.93357,89.8366,88.1024,-85.2483,-86.8192,8.82355,0.12085,-0.017395,-3,0,0,25.4662,23.3013
531936372,46.7382,121.334,2.9,-172.529,-171.562,3.33989,2.02147,94.6892,93.8338,-89.7743,-92.4806,9.88846,-1.26086,-0.849426,-2.77,0,0,25.4662,23.3013
531981132,46.9799,126.63,2.77,-172.529,-171.474,3.42778,2.10936,100.693,98.4609,-95.568,-97.2867,-3.34686,-0.665588,0.13916,-2.76,0,0,25.4662,23.3013
532052477,47.3214,133.681,2.66,-172.441,-171.386,3.42778,2.10936,107.972,105.359,-102.699,-104.247,2.89047,-0.44751,-0.25177,-2.64,0,0,25.4662,23.3013
532096779,47.6357,140.126,2.59,-172.529,-171.474,3.42778,2.02147,114.053,112.358,-108.508,-111.199,4.25964,-0.560303,0.354126,-2.58,0,0,25.4662,23.3013
532147125,47.8955,145.395,2.53,-172.529,-171.474,3.42778,2.02147,119.917,116.985,-114.427,-115.912,0.30426,1.25061,-0.267151,-2.52,0,0,25.4662,23.3013
532185905,48.1669,150.489,2.47,-172.441,-171.386,3.42778,1.93357,124.762,122.786,-119.287,-120.835,-1.5213,0.338013,0.332703,-2.47,0,0,25.4662,23.3013
532242027,48.4944,157.161,2.44,-172.529,-171.474,3.42778,2.02147,131.924,128.557,-126.263,-127.678,4.5639,0.121216,-0.176697,-2.4,0,0,25.4662,23.3013
532294185,48.8008,162.995,2.33,-172.529,-171.474,3.42778,1.93357,137.951,134.234,-132.15,-133.479,3.95538,0.569275,0.0906372,-2.31,0,0,25.5091,23.3013
532335049,49.0599,167.662,2.24,-172.441,-171.474,3.42778,2.02147,142.874,138.807,-136.823,-138.029,4.86816,0.121582,0.257812,-2.2,0,0,25.5091,23.3013
532391570,49.4808,174.212,2.08,-171.738,-170.947,3.51568,2.6367,148.714,145.526,-143.706,-144.872,12.7789,0.0130005,0.370422,-2.01,0,0,25.5734,23.3013
532448203,50.0514,180.102,1.85,-169.541,-169.189,3.42778,4.21873,155.472,151.203,-149.453,-150.402,25.5579,-0.251221,-0.307251,-1.73,0,0,25.5734,23.3013
532495017,50.7029,185.748,1.34,-169.014,-168.222,3.60357,5.27342,161.375,156.771,-155.208,-155.954,22.0589,-0.408875,0.417664,-1.34,0,0,25.5734,23.3013
532539781,51.3663,190.307,0.99,-166.816,-166.201,4.2188,6.50389,165.877,161.087,-159.796,-161.025,40.1624,-0.718872,0.101807,-0.57,0,0,25.5949,23.3013
532595753,52.9133,197.177,-0.34,-165.147,-162.509,7.91021,9.14061,172.705,168.42,-167.588,-167.308,57.5052,-1.00122,0.253784,0.34,0,0,25.5949,23.3013
532639742,54.099,201.91,-1.05,-164.795,-162.509,8.34966,9.40428,178.452,173.607,-172.013,-171.508,68.4586,-0.753296,-0.0525513,1.46,0,0,25.5949,23.3013
532688467,55.198,206.067,-2.61,-164.795,-162.597,8.52544,9.58006,183.033,176.679,-176.43,-176.671,64.9596,-1.2453,0.423889,2.61,0,0,25.5949,23.3013
532740378,56.9831,211.759,-3.7,-164.795,-162.597,10.5469,11.4258,189.55,182.628,-182.784,-181.742,59.9393,-0.805847,0.385986,4.05,0,0,25.6163,23.3013
532795440,58.8684,217.29,-5.1,-164.795,-162.597,11.0743,11.5137,194.915,188.5,-188.974,-187.714,62.2212,-0.685547,0.164795,5.46,0,0,25.702,23.3013
532859175,60.6943,222.169,-6.52,-164.795,-162.597,11.6895,11.5137,201.09,193.275,-194.013,-192.582,58.1137,-0.45575,0.367493,6.86,0,0,25.7235,23.3013
532905853,62.8222,227.47,-7.53,-164.707,-162.597,12.4805,12.1289,207.07,198.882,-200.048,-197.824,47.1603,-0.347534,-0.299011,7.82,0,0,25.7235,23.3013
532955507,64.2104,230.74,-8.41,-164.619,-162.685,13.3594,12.4804,210.065,202.599,-203.944,-201.432,41.9879,-0.404846,0.748169,8.65,0,0,25.7449,23.3013
532999034,66.0076,235.083,-9.13,-165.322,-167.959,14.1504,12.3926,214.979,207.179,-208.711,-205.974,33.0122,-0.610657,0.674927,9.34,0,0,25.7663,23.3013
533037856,67.4536,238.665,-9.71,-167.432,-170.683,14.6778,12.3926,219.638,210.772,-212.374,-209.52,23.7323,-0.615601,0.981079,9.87,0,0,25.7878,23.3013
533094138,69.0624,242.745,-10.12,-170.684,-172.09,15.4688,13.0078,224.094,215.174,-216.69,-213.914,7.45438,-0.271545,0.716858,10.12,0,0,25.8092,23.3013
533135237,70.4125,246.243,-10.19,-172.705,-173.408,17.1387,13.2715,227.422,219.412,-219.995,-218.082,-7.60651,-0.830933,0.937683,10.16,0,0,25.8307,23.3013
533192265,71.973,250.324,-9.91,-173.408,-174.638,18.0176,13.8867,232.15,223.549,-224.685,-222.08,-20.6897,0.0736084,0.476624,9.79,0,0,25.8307,23.3031
533236218,73.2369,253.647,-9.54,-173.584,-174.638,18.7208,14.1504,235.067,227.477,-228.223,-225.983,-22.6674,-0.689941,0.570923,9.41,0,0,25.8307,23.3031
533293805,74.4577,256.928,-8.99,-173.496,-174.638,19.5118,14.8535,238.504,231.147,-231.489,-229.685,-29.6654,0.9646,1.11456,8.82,0,0,25.8307,23.3031
533333859,75.4071,259.544,-8.62,-173.496,-174.638,19.5118,15.5566,241.692,233.923,-233.986,-232.415,-35.1421,0.0974121,0.940247,8.2,0,0,25.8307,23.3031
533382204,76.4188,262.419,-7.75,-173.232,-174.638,19.5118,15.4687,244.64,237.197,-236.902,-235.533,-38.4889,-0.615601,1.20685,7.51,0,0,25.8307,23.3031
533427837,77.1421,264.561,-7.05,-173.232,-174.638,19.5118,15.4687,246.887,239.593,-239.056,-237.827,-31.9473,0.47113,0.673828,6.84,0,0,25.8307,23.3031
533479292,78.03,267.066,-6.47,-168.838,-172.265,19.5118,15.4687,249.391,242.797,-241.475,-240.363,-23.1238,0.513794,0.984192,6.31,0,0,25.8307,23.3031
533520455,79.0639,269.246,-6.13,-159.609,-156.269,17.8418,15.4687,251.67,245.083,-244.142,-242.797,7.91077,-0.470215,0.61908,6.16,0,0,25.8307,23.3031
533562340,79.8552,270.646,-6.42,-153.984,-144.492,14.0625,15.4687,253.793,246.545,-245.791,-244.064,34.9899,-0.764282,0.836975,6.63,0,0,25.8307,23.3031
533621686,80.5125,271.65,-7.19,-148.272,-127.265,4.48247,15.3808,255.411,247.704,-247.229,-244.896,80.1726,-0.337463,1.50146,8.01,0,0,25.8307,23.3031
533665155,81.2347,272.49,-9.08,-137.988,-98.0856,-14.7656,15.3808,257.557,248.917,-248.894,-245.309,95.0813,-0.145386,1.46576,9.08,0,0,25.8307,23.3031
533715373,81.5631,272.833,-10.85,-134.385,-73.2125,-30.6738,15.3808,258.972,249.391,-249.749,-245.316,102.992,0.0252686,1.79388,11.43,0,0,25.8521,23.3031
533758041,81.7795,273.002,-12.49,-133.945,-68.9938,-35.2441,15.4687,259.773,249.873,-250.317,-245.316,64.8074,0.606262,1.29199,12.89,0,0,25.8521,23.3031
533800414,81.8495,273.069,-13.46,-133.945,-69.3454,-35.2441,15.3808,260.053,250.021,-250.542,-245.316,28.4483,-0.50116,0.594177,13.67,0,0,25.8521,23.3031
533853861,81.8869,273.071,-13.9,-133.945,-69.5211,-33.1347,15.3808,260.1,250.185,-250.62,-245.316,-6.08521,-0.204346,-0.015564,13.89,0,0,25.552,23.3031
533897698,81.9031,273.064,-13.72,-133.857,-69.609,-31.6406,15.4687,260.115,250.247,-250.62,-245.316,0.45639,0.134399,-0.151794,13.72,0,0,25.3376,23.3031
533939058,81.918,273.066,-13.74,-133.857,-69.5211,-31.5527,15.5566,260.162,250.27,-250.62,-245.316,-1.97769,0.200134,0.201965,13.72,0,0,25.2733,23.3031
533988600,81.9213,273.066,-13.63,-133.857,-69.609,-31.4648,15.4687,260.17,250.278,-250.62,-245.316,-1.5213,0.0525513,0.142822,13.63,0,0,25.2733,23.3031
534037885,81.9204,273.065,-13.5,-133.682,-69.5211,-31.5527,15.4687,260.17,250.278,-250.62,-245.309,-14.4524,-0.475159,0.134949,13.5,0,0,25.2733,23.3031
534086401,81.9204,273.065,-13.3,-133.77,-69.5211,-31.4648,15.4687,260.17,250.278,-250.62,-245.309,-9.43207,-0.0305786,-0.0591431,13.3,0,0,25.3162,23.3031
534141024,81.9204,273.065,-13.2,-133.682,-69.5211,-31.5527,15.5566,260.17,250.278,-250.62,-245.309,0.912781,-0.0360718,-0.0871582,13.2,0,0,25.3591,23.3031
534182526,81.9204,273.065,-13.25,-133.77,-69.5211,-31.4648,15.5566,260.17,250.278,-250.62,-245.309,3.95538,-0.237854,0.0459595,13.27,0,0,25.4234,23.2027
534224294,81.9204,273.065,-13.33,-133.594,-69.5211,-31.2011,15.5566,260.17,250.278,-250.62,-245.309,5.62881,0.0128174,0.221191,13.36,0,0,25.4877,22.848
534270774,81.9367,273.069,-13.41,-134.824,-77.7829,-24.3457,15.5566,260.209,250.317,-250.636,-245.309,5.93307,-0.036438,-0.043396,13.44,0,0,25.4877,21.5936
534323214,81.8728,273.03,-13.5,-137.725,-87.3629,-20.6542,15.5566,260.014,250.208,-250.558,-245.309,-9.43207,0.0662842,0.564514,13.47,0,0,25.4877,19.2024
534383699,81.86,273.008,-13.33,-138.955,-87.6266,-20.5664,15.6445,259.952,250.2,-250.503,-245.309,-4.71603,-0.240417,0.426819,13.3,0,0,25.3162,14.8231
534428445,81.8265,272.969,-13.27,-139.307,-87.6266,-20.5664,23.7305,259.843,250.138,-250.395,-245.309,-14.4524,-0.0194092,0.127991,13.19,0,0,23.9228,11.1567
534492364,81.8017,272.941,-13.01,-141.328,-89.2965,-20.5664,47.1094,259.695,250.052,-250.301,-245.41,-14.7566,0.558289,0.183472,12.93,0,0,18.6924,6.30331
534543873,81.9041,272.871,-12.64,-143.613,-94.7458,-20.5664,83.4961,259.548,250.006,-250.169,-245.962,-26.1664,0.139709,0.467102,12.49,0,0,10.911,2.01055
534605518,81.9072,272.606,-11.8,-147.393,-106.523,-20.5664,122.959,259.136,249.881,-249.772,-246.475,-42.2922,-6,1.49854,11.55,0,0,0.471597,-0.840903
534650906,81.8203,272.286,-10.92,-149.502,-115.048,-19.9511,136.055,258.56,249.625,-249.298,-246.856,-61.7648,-0.929077,2.22198,10.55,0,0,-8.70311,-0.333939
534701860,81.7276,271.914,-9.54,-150.293,-122.783,-16.5234,147.129,257.93,249.399,-248.785,-247.292,-50.9636,-1.30426,0.500244,9.24,0,0,-18.3494,-0.214551
534759797,81.6057,271.421,-8.58,-151.963,-130.166,-13.1835,154.6,257.324,248.971,-248.139,-247.937,-63.8947,-0.221375,0.516174,8.22,0,0,-34.2765,-0.214551
534822009,81.3588,270.649,-7.01,-154.16,-139.922,-7.38276,167.168,256.04,248.466,-247.183,-248.653,-57.2009,-0.019043,0.652771,6.33,0,0,-46.4523,-0.214551
534884753,81.032,269.695,-5.32,-155.303,-145.898,-4.13081,176.396,254.586,247.626,-246.016,-249.391,-45.0305,0.321716,0.99646,4.46,0,0,-56.1844,-0.214551
