time,x,y,heading, flSteer, frSteer, blSteer, brSteer, flDrive, frDrive, blDrive, brDrive, rawGyro, rawAccelX, rawAccelY, yaw, pivot pos, ext pos, cube x, cube y, cube deg
170720912,46.4,19.5,0,-2.46096,-7.47036,-0.878856,1.14256,2.72185,3.32843,3.00959,3.55396,-0,-0.0450439,0.0512695,-9.38,21.9721,0.00519076,5,70.4338,0,
170768993,46.4,19.5,0,-2.37307,-7.47036,-0.790966,1.14256,2.72185,3.32843,3.00959,3.55396,0.15213,-0.0527344,0.0518188,0,21.9721,0.00519076,5,70.4338,0,
170802660,46.4,19.5,0,-2.46096,-7.55825,-0.790966,1.14256,2.72185,3.32843,3.00959,3.55396,0.912781,-0.123596,-0.00769043,-0.01,22.1865,0.0224933,5,70.4338,0,
170836948,46.4,19.5,0.06,-2.46096,-7.47036,-0.790966,1.05467,2.72185,3.32843,3.00959,3.55396,-17.7992,-0.388367,-0.277588,-0.06,24.0086,0.110736,5,70.4338,0,
170881362,46.4,19.5,0.08,-2.46096,-7.55825,-0.790966,1.14256,2.72185,3.32843,3.00959,3.55396,17.9514,0.0690308,0.0487061,-0.08,24.9946,0.442945,5,70.4338,0,
170917815,46.4,19.5,0.02,-2.46096,-7.55825,-0.790966,1.05467,2.72185,3.32843,3.00959,3.55396,-3.19473,0.0355225,-0.123962,-0.02,24.9946,0.960291,5,70.4338,0,
170936541,46.4,19.5,0.01,-2.46096,-7.47036,-0.790966,1.14256,2.72185,3.32843,3.00959,3.55396,0.608521,-0.211121,-0.0335083,-0.01,24.9946,1.40497,5,70.4338,0,
170972217,46.4,19.5,6.21202e-18,-2.46096,-7.47036,-0.790966,1.14256,2.72185,3.32843,3.00959,3.55396,5.17242,-0.401917,-0.0794678,0,24.9946,2.16282,5,70.4338,0,
171012885,46.3996,19.5077,-0.03,-2.46096,-7.55825,-0.790966,1.14256,2.72185,3.31288,3.00959,3.5384,6.5416,-0.169556,-0.230164,0.05,25.209,3.01237,5,70.4338,0,
171050530,46.3952,19.5716,-0.12,-2.37307,-7.47036,-0.790966,1.14256,2.72185,3.16512,2.97848,3.46064,7.75864,0.162231,0.0765381,0.12,25.4877,4.35851,5,70.4338,0,
171086431,46.3928,19.6317,-0.16,-2.46096,-7.1188,-0.790966,1.14256,2.72185,3.07958,2.90071,3.38287,-4.10751,-0.209839,0.0360718,0.16,25.4877,5.23748,5,70.4338,0,
171126175,46.3925,19.793,-0.09,-2.37307,-0.351219,-0.790966,1.05467,2.68297,2.80739,2.7374,3.21178,-7.60651,-0.00201416,0.0571289,0.06,25.4877,6.19085,5,70.4338,0,
171182373,46.3895,19.9135,-0.01,-2.46096,0.87925,-0.790966,1.14256,2.39523,2.76073,2.6363,3.16512,-4.86816,-0.317688,0.226501,0,25.4877,7.20997,5,70.4338,0,
171232798,46.3863,20.0068,2.64011e-17,-2.46096,0.791359,-0.790966,1.14256,2.09971,2.74518,2.59742,3.14179,6.69373,-0.191345,-0.0358887,0,25.3805,7.74981,5,70.4338,0,
171268781,46.3863,20.0243,2.64011e-17,-2.46096,0.791359,-0.790966,1.05467,2.09194,2.72185,2.57409,3.12624,-2.73834,-0.244812,-0.0626221,-0.01,25.3376,8.48516,236.346,478.815,25.9769,
171296646,46.3863,20.0437,0.02,-2.46096,0.791359,-0.790966,1.14256,2.07638,2.69852,2.55854,3.10291,0.30426,-0.135864,-0.0276489,-0.02,25.3376,8.99559,5,70.4338,0,
171327600,46.3863,20.0826,2.48481e-17,-2.46096,0.791359,-0.790966,1.14256,2.06083,2.64408,2.5041,3.0718,1.06491,-0.130554,0.0227051,0.01,25.3376,9.38489,5,70.4338,0,
171361116,46.3859,20.1428,-0.02,-2.46096,0.791359,-0.790966,1.23045,1.99861,2.59742,2.43411,3.00959,3.65112,-0.248474,-0.12085,0.02,25.3376,9.95069,545.806,1089.13,26.4907,
171398529,46.3858,20.2789,2.48481e-17,-2.28517,0.791359,-0.790966,1.14256,1.88196,2.42633,2.34079,2.84628,-6.84586,0.0454102,-0.574036,-0.04,25.3376,10.5615,633.43,1256.94,26.6367,
171448933,46.3838,20.5257,0.05,-2.10939,0.791359,-0.790966,1.14256,1.58645,2.22414,2.07638,2.62075,-0.15213,0.181091,-0.183105,-0.04,25.3376,11.373,5,70.4338,0,
171493337,46.3899,20.8481,0.08,-2.0215,4.65855,-0.878856,1.14256,1.36092,1.82753,1.75754,2.2708,0.608521,-0.529358,-0.924866,-0.11,25.3162,12.3419,5,70.4338,0,
171524599,46.3933,21.4076,0.12,-2.0215,3.16441,-0.790966,1.14256,0.762118,1.17428,1.2676,1.77309,0.45639,-0.204346,-0.40686,-0.1,25.2947,12.9388,5,70.4338,0,
171563257,46.395,22.0702,0.07,-2.0215,2.72495,-0.790966,1.14256,0.0622137,0.52104,0.61436,1.12762,2.43408,-0.0333252,-0.81427,-0.05,25.2733,13.3454,5,70.4338,0,
171607908,46.3963,23.0846,-0.01,-2.0215,2.72495,-0.790966,1.14256,-1.08096,-0.311068,-0.458826,0.116651,8.36716,-0.207825,-0.658447,0.01,25.2733,14.1327,5,70.4338,0,
171644670,46.4033,23.9337,-0.11,-2.0215,2.72495,-0.878856,1.14256,-1.92085,-1.32982,-1.25205,-0.629914,6.5416,0.173401,-0.888428,0.17,25.2733,14.92,5,70.4338,0,
171692702,46.4127,25.3834,-0.28,-2.0215,2.72495,-0.790966,1.23045,-3.53063,-2.48855,-2.79184,-2.12304,3.49899,-0.409607,-0.558472,0.28,25.2733,15.6917,5,70.4338,0,
171727913,46.4239,26.1663,-0.33,-2.0215,2.72495,-0.878856,1.31834,-4.26164,-3.5073,-3.51507,-2.78406,9.88846,-0.999573,-0.935303,0.38,25.2733,16.2955,5,70.4338,0,
171765610,46.4396,27.6509,-0.43,-1.93361,2.72495,-0.790966,1.40623,-5.91808,-4.72824,-5.06264,-4.30052,2.89047,0.168274,-0.964783,0.46,25.2733,16.8665,5,70.4338,0,
171789705,46.4641,29.0769,-0.49,-2.0215,2.72495,-0.878856,1.40623,-7.28678,-6.51688,-6.31469,-5.59923,5.47668,-0.482666,-0.636658,0.52,25.2733,17.4513,5,70.4338,0,
171822218,46.4848,30.8782,-0.54,-2.0215,2.46128,-0.878856,1.58201,-9.26984,-7.95557,-8.21221,-7.48897,14.3002,-0.640869,-0.717407,0.57,25.2733,17.8389,5,70.4338,0,
171871514,46.5323,33.4837,-0.65,-2.0215,2.37339,-0.790966,1.58201,-11.5251,-10.7707,-10.9418,-10.1175,3.49899,0.403748,-1.09863,0.65,25.2733,18.6296,5,70.4338,0,
171906923,46.5644,35.0534,-0.76,-2.0215,2.46128,-0.878856,1.75779,-13.2826,-12.435,-12.0772,-11.8439,11.5619,-0.0113525,-0.878906,0.76,25.2733,19.2473,5,70.4338,0,
171936370,46.5947,37.2219,-0.86,-2.0215,2.02183,-0.878856,1.75779,-15.9111,-14.2703,-14.4802,-13.6559,7.45438,-0.0205078,-0.832764,0.86,25.2733,19.7976,5,70.4338,0,
171985117,46.671,40.5788,-0.99,-2.0215,1.84605,-0.790966,2.37303,-19.4262,-17.5676,-17.8009,-16.961,-3.19473,0.841736,-1.26471,0.98,25.2733,20.7648,5,70.4338,0,
