time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,46.44,19.5,0,0,0,0,50.319,86.418,0
0.04,46.48,19.569,0,2.0128,3.4567,0,50.319,86.418,0
0.08,46.601,19.777,0,4.0255,6.9134,0,50.319,86.418,0
0.12,46.802,20.122,0,6.0383,10.37,0,50.319,86.418,0
0.16,47.084,20.606,0,8.051,13.827,0,50.319,86.418,0
0.2,47.446,21.228,0,10.064,17.284,0,50.319,86.418,0
0.24,47.889,21.989,0,12.077,20.74,0,50.319,86.418,0
0.28,48.413,22.888,0,14.089,24.197,0,50.319,86.418,0
0.32,49.016,23.925,0,16.102,27.654,0,50.319,86.418,0
0.36,49.701,25.1,0,18.115,31.11,0,50.319,86.418,0
0.4,50.466,26.413,0,20.128,34.567,0,50.319,86.418,0
0.44,51.311,27.865,0,22.14,38.024,0,50.319,86.418,0
0.48,52.237,29.455,0,24.153,41.48,0,50.319,86.418,0
0.52,53.243,31.184,0,26.166,44.937,0,50.319,86.418,0
0.56,54.33,33.05,0,28.179,48.394,0,50.319,86.418,0
0.6,55.497,35.055,0,30.191,51.851,0,50.319,86.418,0
0.64,56.745,37.198,0,32.204,55.307,0,50.319,86.418,0
0.68,58.074,39.48,0,34.217,58.764,0,50.319,86.418,0
0.72,59.483,41.899,0,36.23,62.221,0,50.319,86.418,0
0.76,60.972,44.457,0,38.242,65.677,0,50.319,86.418,0
0.8,62.542,47.154,0,40.255,69.134,0,50.319,86.418,0
0.84,64.193,49.988,0,42.268,72.591,0,50.319,86.418,0
0.88,65.924,52.961,0,44.281,76.047,0,50.319,86.418,0
0.92,67.719,56.044,0,45.488,78.121,0,10.064,17.284,0
0.96,69.546,59.183,0,45.891,78.813,0,10.064,17.284,0
1,71.39,62.349,0,46.293,79.504,0,10.064,17.284,0
1.04,73.25,65.543,0,46.696,80.196,0,10.064,17.284,0
1.08,75.126,68.765,0,47.099,80.887,0,10.064,17.284,0
1.12,77.018,72.014,0,47.501,81.578,0,10.064,17.284,0
1.16,78.926,75.291,0,47.904,82.27,0,10.064,17.284,0
1.2,80.85,78.596,0,48.306,82.961,0,10.064,17.284,0
1.24,82.79,81.928,0,48.709,83.652,0,10.064,17.284,0
1.28,84.747,85.288,0,49.111,84.344,0,10.064,17.284,0
1.32,86.719,88.676,0,49.514,85.035,0,10.064,17.284,0
1.36,88.675,92.035,0,48.289,82.932,0,-70.447,-120.98,0
1.4,90.551,95.255,0,45.471,78.092,0,-70.447,-120.98,0
1.44,92.313,98.282,0,42.653,73.253,0,-70.447,-120.98,0
1.48,93.963,101.12,0,39.836,68.413,0,-70.447,-120.98,0
1.52,95.5,103.76,0,37.018,63.574,0,-70.447,-120.98,0
1.56,96.924,106.2,0,34.2,58.735,0,-70.447,-120.98,0
1.6,98.236,108.45,0,31.382,53.895,0,-70.447,-120.98,0
1.64,99.435,110.51,0,28.564,49.056,0,-70.447,-120.98,0
1.68,100.52,112.38,0,25.746,44.217,0,-70.447,-120.98,0
1.72,101.49,114.05,0,22.928,39.377,0,-70.447,-120.98,0
1.76,102.36,115.53,0,20.111,34.538,0,-70.447,-120.98,0
1.8,103.1,116.81,0,17.293,29.698,0,-70.447,-120.98,0
1.84,103.74,117.9,0,14.475,24.859,0,-70.447,-120.98,0
1.88,104.26,118.8,0,11.657,20.02,0,-70.447,-120.98,0
1.92,104.67,119.51,0,8.8391,15.18,0,-70.447,-120.98,0
1.96,104.97,120.02,0,6.0212,10.341,0,-70.447,-120.98,0
2,105.15,120.33,0,3.2034,5.5014,0,-70.447,-120.98,0
2.04,105.22,120.46,0,0.38549,0.66204,0,-70.447,-120.98,0
2.0455,105.25,120.5,0,0,0,0,-70.447,-120.98,0
