time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,147.95,240,0,-0,0,0,-99.548,9.4963,0
0.04,147.87,240.01,0,-3.9819,0.37985,0,-99.548,9.4963,0
0.08,147.63,240.03,0,-7.9638,0.7597,0,-99.548,9.4963,0
0.12,147.23,240.07,0,-11.946,1.1396,0,-99.548,9.4963,0
0.16,146.68,240.12,0,-15.928,1.5194,0,-99.548,9.4963,0
0.2,145.96,240.19,0,-19.91,1.8993,0,-99.548,9.4963,0
0.24,145.08,240.27,0,-23.892,2.2791,0,-99.548,9.4963,0
0.28,144.05,240.37,0,-27.873,2.659,0,-99.548,9.4963,0
0.32,142.85,240.49,0,-31.855,3.0388,0,-99.548,9.4963,0
0.36,141.5,240.62,0,-35.837,3.4187,0,-99.548,9.4963,0
0.4,139.99,240.76,0,-39.819,3.7985,0,-99.548,9.4963,0
0.44,138.31,240.92,0,-43.801,4.1784,0,-99.548,9.4963,0
0.48,136.48,241.09,0,-47.783,4.5582,0,-99.548,9.4963,0
0.52,134.49,241.28,0,-51.765,4.9381,0,-99.548,9.4963,0
0.56,132.34,241.49,0,-55.747,5.3179,0,-99.548,9.4963,0
0.6,130.03,241.71,0,-59.729,5.6978,0,-99.548,9.4963,0
0.64,127.56,241.94,0,-63.711,6.0776,0,-99.548,9.4963,0
0.68,124.93,242.2,0,-67.693,6.4575,0,-99.548,9.4963,0
0.72,122.15,242.46,0,-71.675,6.8373,0,-99.548,9.4963,0
0.76,119.2,242.74,0,-75.657,7.2172,0,-99.548,9.4963,0
0.8,116.09,243.04,0,-79.638,7.597,0,-99.548,9.4963,0
0.84,112.83,243.35,0,-83.62,7.9769,0,-99.548,9.4963,0
0.88,109.4,243.68,0,-87.602,8.3567,0,-99.548,9.4963,0
0.92,105.85,244.02,0,-89.991,8.5846,0,-19.91,1.8993,0
0.96,102.24,244.36,0,-90.788,8.6606,0,-19.91,1.8993,0
1,98.59,244.71,0,-91.584,8.7366,0,-19.91,1.8993,0
1.04,94.911,245.06,0,-92.381,8.8125,0,-19.91,1.8993,0
1.08,91.2,245.41,0,-93.177,8.8885,0,-19.91,1.8993,0
1.12,87.459,245.79,0,-93.485,13.115,0,-19.806,2.7785,0
1.16,83.818,246.82,0,-87.499,37.511,0,-18.382,7.8804,0
1.2,80.596,248.67,0,-73.057,54.521,0,120.21,-89.713,0
1.24,78.051,251.1,-1.25,-54.441,65.484,-31.25,95.893,-115.34,0
1.28,76.244,253.84,-2.5,-37.043,69.957,-31.25,70.194,-132.56,0
1.32,75.133,256.67,-3.75,-20.245,70.302,-31.25,41.508,-144.14,0
1.36,74.628,259.42,-5,-4.9508,66.976,-31.25,11.058,-149.59,0
1.4,74.57,261.99,-6.25,0,61.159,-31.25,-0,-150,0
1.44,74.57,264.31,-7.5,0,55.159,-31.25,-0,-150,0
1.48,74.57,266.4,-8.75,0,49.159,-31.25,-0,-150,0
1.52,74.57,268.25,-10,0,43.159,-31.25,-0,-150,0
1.56,74.57,269.85,-11.25,0,37.159,-31.25,-0,-150,0
1.6,74.57,271.22,-12.5,0,31.159,-31.25,-0,-150,0
1.64,74.57,272.35,-13.75,0,25.159,-31.25,-0,-150,0
1.68,74.57,273.23,-15,0,19.159,-31.25,-0,-150,0
1.72,74.57,273.88,-16.25,0,13.159,-31.25,-0,-150,0
1.76,74.57,274.29,-17.5,0,7.1587,-31.25,-0,-150,0
1.8,74.57,274.45,-18.75,0,1.1587,-31.25,-0,-150,0
1.8077,74.57,274.5,-20,0,0,0,-0,-150,0
