time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,91.75,236,-180,0,-0,0,54.999,-83.517,0
0.04,91.794,235.93,-180,2.2,-3.3407,0,54.999,-83.517,0
0.08,91.926,235.73,-180,4.3999,-6.6814,0,54.999,-83.517,0
0.12,92.146,235.4,-180,6.5999,-10.022,0,54.999,-83.517,0
0.16,92.454,234.93,-180,8.7998,-13.363,0,54.999,-83.517,0
0.2,92.85,234.33,-180,11,-16.703,0,54.999,-83.517,0
0.24,93.334,233.59,-180,13.2,-20.044,0,54.999,-83.517,0
0.28,93.906,232.73,-180,15.4,-23.385,0,54.999,-83.517,0
0.32,94.566,231.72,-180,17.6,-26.725,0,54.999,-83.517,0
0.36,95.314,230.59,-180,19.8,-30.066,0,54.999,-83.517,0
0.4,96.15,229.32,-180,22,-33.407,0,54.999,-83.517,0
0.44,97.074,227.92,-180,24.2,-36.748,0,54.999,-83.517,0
0.48,98.086,226.38,-180,26.4,-40.088,0,54.999,-83.517,0
0.52,99.186,224.71,-180,28.6,-43.429,0,54.999,-83.517,0
0.56,100.31,223,-180,27.517,-41.785,0,-76.999,116.92,0
0.6,101.35,221.43,-180,24.437,-37.108,0,-76.999,116.92,0
0.64,102.26,220.04,-180,21.357,-32.432,0,-76.999,116.92,0
0.68,103.06,218.83,-180,18.277,-27.755,0,-76.999,116.92,0
0.72,103.73,217.82,-180,15.197,-23.078,0,-76.999,116.92,0
0.76,104.27,216.99,-180,12.117,-18.401,0,-76.999,116.92,0
0.8,104.69,216.34,-180,9.0376,-13.724,0,-76.999,116.92,0
0.84,104.99,215.89,-180,5.9576,-9.0467,0,-76.999,116.92,0
0.88,105.17,215.62,-180,2.8777,-4.3698,0,-76.999,116.92,0
0.91737,105.25,215.5,-180,0,-0,0,-76.999,116.92,0
