time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,250.43,274.5,15,0,-0,0,3.5066,-99.938,0
0.04,250.43,274.42,14.167,0.14026,-3.9975,-20.833,3.5066,-99.938,0
0.08,250.44,274.18,13.333,0.28053,-7.9951,-20.833,3.5066,-99.938,0
0.12,250.46,273.78,12.5,0.42079,-11.993,-20.833,3.5066,-99.938,0
0.16,250.47,273.22,11.667,0.56106,-15.99,-20.833,3.5066,-99.938,0
0.2,250.5,272.5,10.833,0.70132,-19.988,-20.833,3.5066,-99.938,0
0.24,250.53,271.62,10,0.84159,-23.985,-20.833,3.5066,-99.938,0
0.28,250.57,270.58,9.1667,0.98185,-27.983,-20.833,3.5066,-99.938,0
0.32,250.61,269.38,8.3333,1.1221,-31.98,-20.833,3.5066,-99.938,0
0.36,250.66,268.02,7.5,1.2624,-35.978,-20.833,3.5066,-99.938,0
0.4,250.71,266.5,6.6667,1.4026,-39.975,-20.833,3.5066,-99.938,0
0.44,250.77,264.83,5.8333,1.5429,-43.973,-20.833,3.5066,-99.938,0
0.48,250.83,262.99,5,1.6832,-47.97,-20.833,3.5066,-99.938,0
0.52,250.9,260.99,4.1667,1.8234,-51.968,-20.833,3.5066,-99.938,0
0.56,250.98,258.83,3.3333,1.9637,-55.966,-20.833,3.5066,-99.938,0
0.6,251.06,256.51,2.5,2.104,-59.963,-20.833,3.5066,-99.938,0
0.64,251.02,254.04,1.6667,-9.0304,-63.36,-20.833,-14.11,-99,0
0.68,250.31,251.52,0.83333,-28.002,-60.955,-20.833,33.395,72.696,0
0.72,248.93,249.3,-3.7748e-15,-40.541,-49.365,-20.833,50.773,61.823,0
0.76,247.09,247.63,-3.7748e-15,-50.279,-33.969,0,66.289,44.786,0
0.8,245,246.56,-3.7748e-15,-54.241,-19.018,0,75.494,26.47,0
0.84,242.82,246.05,-3.7748e-15,-53.936,-6.0887,0,79.495,8.9739,0
0.88,240.72,246,-3.7748e-15,-51.079,0,0,80,-0,0
0.92,238.74,246,-3.7748e-15,-47.879,0,0,80,-0,0
0.96,236.89,245.99,-3.7748e-15,-44.541,-3.5055,0,79.753,6.2767,0
1,235.23,245.57,-3.7748e-15,-37.804,-17.069,0,72.912,32.921,0
1.04,233.89,244.71,-3.7748e-15,-28.312,-25.762,0,59.17,53.841,0
1.08,232.97,243.58,-3.7748e-15,-18.329,-29.91,0,41.8,68.211,0
1.12,232.44,242.35,-3.7748e-15,-8.412,-30.749,0,21.11,77.165,0
1.16,232.25,241.16,-3.7748e-15,-0.45047,-28.675,0,1.2566,79.99,0
1.2,232.25,240.07,-3.7748e-15,0,-25.479,0,-0,80,0
1.24,232.25,239.12,-3.7748e-15,0,-22.279,0,-0,80,0
1.28,232.25,238.29,-3.7748e-15,0,-19.079,0,-0,80,0
1.32,232.25,237.59,-3.7748e-15,0,-15.879,0,-0,80,0
1.36,232.25,237.02,-3.7748e-15,0,-12.679,0,-0,80,0
1.4,232.25,236.58,-3.7748e-15,0,-9.4788,0,-0,80,0
1.44,232.25,236.26,-3.7748e-15,0,-6.2788,0,-0,80,0
1.48,232.25,236.08,-3.7748e-15,0,-3.0788,0,-0,80,0
1.5185,232.25,236,-3.7748e-15,0,-0,0,-0,80,0
