time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,105.25,120.5,0,-0,0,0,-100,0,0
0.04,105.17,120.5,0,-4,0,0,-100,0,0
0.08,104.93,120.5,0,-8,0,0,-100,0,0
0.12,104.53,120.5,0,-12,0,0,-100,0,0
0.16,103.97,120.5,0,-16,0,0,-100,0,0
0.2,103.25,120.5,0,-20,0,0,-100,0,0
0.24,102.37,120.5,0,-24,0,0,-100,0,0
0.28,101.33,120.5,0,-28,0,0,-100,0,0
0.32,100.13,120.5,0,-32,0,0,-100,0,0
0.36,98.77,120.5,0,-36,0,0,-100,0,0
0.4,97.25,120.5,0,-40,0,0,-100,0,0
0.44,95.57,120.5,0,-44,0,0,-100,0,0
0.48,93.73,120.5,0,-48,0,0,-100,0,0
0.52,91.73,120.5,0,-52,0,0,-100,0,0
0.56,89.57,120.5,0,-56,0,0,-100,0,0
0.6,87.25,120.5,0,-60,0,0,-100,0,0
0.64,84.77,120.5,0,-64,0,0,-100,0,0
0.68,82.13,120.51,0,-67.992,1.0681,0,-99.988,1.5707,0
0.72,79.342,120.74,0,-71.282,10.145,0,-99.002,14.09,0
0.76,76.45,121.36,0,-73.306,20.054,0,-96.456,26.387,0
0.8,73.516,122.42,0,-72.912,32.921,0,-91.14,41.151,0
0.84,70.62,123.95,0,-71.622,43.89,0,-85.264,52.25,0
0.88,67.855,125.99,0,-66.916,57.151,0,-76.041,64.945,0
0.92,65.347,128.52,0,-58.71,68.741,0,-12.989,15.208,0
0.96,63.234,131.47,0,-47.652,77.761,0,-10.45,17.053,0
1,61.608,134.75,0,-35.207,84.997,0,-7.6537,18.478,0
1.04,60.526,138.28,0,-18.819,90.872,0,-4.0557,19.584,0
1.08,60.032,141.97,0,-4.4092,93.496,0,-0.94213,19.978,0
1.12,60,145.73,0,0,94.4,0,0,20,0
1.16,60,149.52,0,0,95.2,0,0,20,0
1.2,60,153.35,0,0,96,0,0,20,0
1.24,60,157.2,0,0,96.8,0,0,20,0
1.28,60,161.09,0,0,97.6,0,0,20,0
1.32,60,165.01,0,0,98.4,0,0,20,0
1.36,60,168.96,0,0,99.2,0,0,20,0
1.4,60,172.95,0,0,100,0,0,20,0
1.44,60,176.96,0,0,100.8,0,0,20,0
1.48,60,181.01,0,0,101.6,0,0,20,0
1.52,60,185.09,0,0,102.4,0,0,20,0
1.56,60,189.2,0,0,103.2,0,0,20,0
1.6,60,193.35,0,0,104,0,0,20,0
1.64,60,197.52,0,0,104.8,0,0,20,0
1.68,60,201.72,0,0,105,0,0,0,0
1.72,60,205.92,0,0,105,0,0,0,0
1.76,60,210.12,0,0,105,0,0,0,0
1.8,60,214.32,0,0,105,0,0,0,0
1.84,60,218.52,0,0,105,0,0,0,0
1.88,60,222.72,0,0,105,0,0,0,0
1.92,60,226.92,0,0,105,0,0,0,0
1.96,60.031,231.12,0,4.9462,104.88,0,0,0,0
2,60.844,235.23,0,34.011,99.339,0,0,0,0
2.04,62.698,238.98,0,57.557,87.623,0,-76.863,-117.01,0
2.08,65.381,242.04,-20,75.459,64.448,-500,-106.46,-90.923,0
2.12,68.557,244.21,-40,82.752,43.815,-500,-123.73,-65.51,0
2.16,71.943,245.51,-60,85.603,20.552,-500,-136.13,-32.682,0
2.2,75.311,245.99,-80,82.344,3.8833,-500,-139.84,-6.5949,0
2.24,78.497,246,-100,76.836,0,-500,-140,-0,0
2.28,81.458,246,-120,71.236,0,-500,-140,-0,0
2.32,84.196,246,-140,65.636,0,-500,-140,-0,0
2.36,86.709,246,-160,60.036,0,-500,-140,-0,0
2.4,88.923,245.5,-180,48.885,-23.948,-500,-125.72,61.591,0
2.44,90.548,244.25,-180,31.716,-37.135,0,-90.923,106.46,0
2.48,91.464,242.67,-180,14.005,-40.905,0,-45.348,132.45,0
2.52,91.749,241.08,-180,0.59116,-37.631,0,-2.199,139.98,0
2.56,91.75,239.69,-180,0,-32.036,0,-0,140,0
2.6,91.75,238.52,-180,0,-26.436,0,-0,140,0
2.64,91.75,237.57,-180,0,-20.836,0,-0,140,0
2.68,91.75,236.85,-180,0,-15.236,0,-0,140,0
2.72,91.75,236.35,-180,0,-9.6358,0,-0,140,0
2.76,91.75,236.08,-180,0,-4.0358,0,-0,140,0
2.7888,91.75,236,-180,0,-0,0,-0,140,0
