time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,250.43,274.5,15,0,-0,0,3.5066,-99.938,0
0.04,250.43,274.42,14.118,0.14026,-3.9975,-22.059,3.5066,-99.938,0
0.08,250.44,274.18,13.235,0.28053,-7.9951,-22.059,3.5066,-99.938,0
0.12,250.46,273.78,12.353,0.42079,-11.993,-22.059,3.5066,-99.938,0
0.16,250.47,273.22,11.471,0.56106,-15.99,-22.059,3.5066,-99.938,0
0.2,250.5,272.5,10.588,0.70132,-19.988,-22.059,3.5066,-99.938,0
0.24,250.53,271.62,9.7059,0.84159,-23.985,-22.059,3.5066,-99.938,0
0.28,250.57,270.58,8.8235,0.98185,-27.983,-22.059,3.5066,-99.938,0
0.32,250.61,269.38,7.9412,1.1221,-31.98,-22.059,3.5066,-99.938,0
0.36,250.66,268.02,7.0588,1.2624,-35.978,-22.059,3.5066,-99.938,0
0.4,250.71,266.5,6.1765,1.4026,-39.975,-22.059,3.5066,-99.938,0
0.44,250.77,264.83,5.2941,1.5429,-43.973,-22.059,3.5066,-99.938,0
0.48,250.83,262.99,4.4118,1.6832,-47.97,-22.059,3.5066,-99.938,0
0.52,250.9,260.99,3.5294,1.8234,-51.968,-22.059,3.5066,-99.938,0
0.56,250.9,258.83,2.6471,-4.5854,-55.812,-22.059,-8.1882,-99.664,0
0.6,250.52,256.54,1.7647,-14.797,-58.147,-22.059,-24.661,-96.911,0
0.64,249.67,254.22,0.88235,-27.828,-57.633,-22.059,-43.482,-90.052,0
0.68,248.29,251.97,-4.885e-15,-41.179,-54.114,-22.059,-60.558,-79.579,0
0.72,246.36,249.95,-4.885e-15,-55.703,-45.62,0,-77.365,-63.361,0
0.76,243.9,248.32,-4.885e-15,-67.215,-35.47,0,-88.441,-46.67,0
0.8,240.98,247.25,-4.885e-15,-78.106,-17.304,0,-97.633,-21.63,0
0.84,237.72,246.92,-4.885e-15,-83.989,1.3499,0,-99.987,1.607,0
0.88,234.29,247.14,-4.885e-15,-87.807,5.8243,0,-99.781,6.6185,0
0.92,230.73,247.37,-4.885e-15,-90.202,5.9831,0,-19.956,1.3237,0
0.96,227.1,247.61,-4.885e-15,-91,6.0361,0,-19.956,1.3237,0
1,223.45,247.86,-4.885e-15,-91.798,6.089,0,-19.956,1.3237,0
1.04,219.76,248.1,-4.885e-15,-92.597,6.142,0,-19.956,1.3237,0
1.08,216.09,248.34,-4.885e-15,-90.654,6.0131,0,79.825,-5.2948,0
1.12,212.53,248.58,-4.885e-15,-87.461,5.8013,0,79.825,-5.2948,0
1.16,209.1,248.81,-4.885e-15,-84.268,5.5896,0,79.825,-5.2948,0
1.2,205.79,249.03,-4.885e-15,-81.075,5.3778,0,79.825,-5.2948,0
1.24,202.61,249.24,-4.885e-15,-77.882,5.166,0,79.825,-5.2948,0
1.28,199.56,249.44,-4.885e-15,-74.689,4.9542,0,79.825,-5.2948,0
1.32,196.64,249.63,-4.885e-15,-71.496,4.7424,0,79.825,-5.2948,0
1.36,193.84,249.82,-4.885e-15,-68.303,4.5306,0,79.825,-5.2948,0
1.4,191.17,250,-4.885e-15,-65.11,4.3188,0,79.825,-5.2948,0
1.44,188.63,250.17,-4.885e-15,-61.917,4.107,0,79.825,-5.2948,0
1.48,186.22,250.33,-4.885e-15,-58.724,3.8952,0,79.825,-5.2948,0
1.52,183.93,250.48,-4.885e-15,-55.531,3.6834,0,79.825,-5.2948,0
1.56,181.78,250.4,-4.885e-15,-51.612,-9.3556,0,78.717,14.269,0
1.6,179.86,249.74,-4.885e-15,-43.823,-22.481,0,71.18,36.515,0
1.64,178.31,248.65,-4.885e-15,-34.136,-30.914,0,59.298,53.701,0
1.68,177.17,247.3,-4.885e-15,-23.232,-36.01,0,43.37,67.224,0
1.72,176.44,245.82,-4.885e-15,-13.365,-37.333,0,26.964,75.319,0
1.76,176.1,244.34,-4.885e-15,-4.1681,-36.214,0,9.1473,79.475,0
1.8,176.05,242.94,-4.885e-15,0,-33.253,0,-0,80,0
1.84,176.05,241.68,-4.885e-15,0,-30.053,0,-0,80,0
1.88,176.05,240.54,-4.885e-15,0,-26.853,0,-0,80,0
1.92,176.05,239.53,-4.885e-15,0,-23.653,0,-0,80,0
1.96,176.05,238.65,-4.885e-15,0,-20.453,0,-0,80,0
2,176.05,237.89,-4.885e-15,0,-17.253,0,-0,80,0
2.04,176.05,237.27,-4.885e-15,0,-14.053,0,-0,80,0
2.08,176.05,236.77,-4.885e-15,0,-10.853,0,-0,80,0
2.12,176.05,236.4,-4.885e-15,0,-7.6533,0,-0,80,0
2.16,176.05,236.16,-4.885e-15,0,-4.4533,0,-0,80,0
2.2,176.05,236.04,-4.885e-15,0,-1.2533,0,-0,80,0
2.2157,176.05,236,-4.885e-15,0,-0,0,-0,80,0
