time,xPos,yPos,yaw,xVel,yVel,yawRate,xAccel,yAccel,yawAccel
0,91.75,236,0,-0,0,0,-88.672,46.231,0
0.04,91.679,236.04,-0.5,-3.5469,1.8493,-12.5,-88.672,46.231,0
0.08,91.466,236.15,-1,-7.0937,3.6985,-12.5,-88.672,46.231,0
0.12,91.112,236.33,-1.5,-10.641,5.5478,-12.5,-88.672,46.231,0
0.16,90.615,236.59,-2,-14.187,7.397,-12.5,-88.672,46.231,0
0.2,89.977,236.92,-2.5,-17.734,9.2463,-12.5,-88.672,46.231,0
0.24,89.196,237.33,-3,-21.281,11.096,-12.5,-88.672,46.231,0
0.28,88.274,237.81,-3.5,-24.828,12.945,-12.5,-88.672,46.231,0
0.32,87.21,238.37,-4,-28.375,14.794,-12.5,-88.672,46.231,0
0.36,86.004,239,-4.5,-31.922,16.643,-12.5,-88.672,46.231,0
0.4,84.656,239.7,-5,-35.469,18.493,-12.5,-88.672,46.231,0
0.44,83.167,240.48,-5.5,-39.016,20.342,-12.5,-88.672,46.231,0
0.48,81.542,241.34,-6,-41.814,23.571,-12.5,-87.112,49.106,0
0.52,79.865,242.43,-6.5,-42.251,30.312,-12.5,-81.252,58.293,0
0.56,78.205,243.81,-7,-40.854,38.301,-12.5,-72.954,68.394,0
0.6,76.621,245.5,-7.5,-38.045,46.396,-12.5,-63.408,77.326,0
0.64,75.185,247.52,-8,-33.779,54.36,-12.5,-52.779,84.937,0
0.68,73.981,249.87,-8.4118,-26.691,62.543,-10.294,-39.252,91.974,0
0.72,73.096,252.52,-8.8235,-17.865,69.748,-10.294,-24.813,96.873,0
0.76,72.629,255.38,-9.2353,-5.5727,72.882,-10.294,10.674,-139.59,0
0.8,72.57,258.19,-9.6471,0,67.495,-10.294,-0,-140,0
0.84,72.57,260.78,-10.059,0,61.895,-10.294,-0,-140,0
0.88,72.57,263.14,-10.471,0,56.295,-10.294,-0,-140,0
0.92,72.57,265.28,-10.882,0,50.695,-10.294,-0,-140,0
0.96,72.57,267.2,-11.294,0,45.095,-10.294,-0,-140,0
1,72.57,268.89,-11.706,0,39.495,-10.294,-0,-140,0
1.04,72.57,270.36,-12.118,0,33.895,-10.294,-0,-140,0
1.08,72.57,271.6,-12.529,0,28.295,-10.294,-0,-140,0
1.12,72.57,272.62,-12.941,0,22.695,-10.294,-0,-140,0
1.16,72.57,273.42,-13.353,0,17.095,-10.294,-0,-140,0
1.2,72.57,273.99,-13.765,0,11.495,-10.294,-0,-140,0
1.24,72.57,274.34,-14.176,0,5.8947,-10.294,-0,-140,0
1.28,72.57,274.46,-14.588,0,0.29466,-10.294,-0,-140,0
1.2821,72.57,274.5,-15,0,0,0,-0,-140,0
